window,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2001-05-01_2025-10-01,"set_[100, 200]__x100_1_200_1",0.06645566891985144,0.06919055305130144,0.09824864694874216,0.7042392460366322,0.7042392460366322,-0.16163397816581804,6.929957785242155,4.7978921568709705,3.7978921568709705
2001-05-01_2025-10-01,"set_[100, 200]__x100_2_200_1",0.07034841300202377,0.0730226358425165,0.10013912068259966,0.7292118738886134,0.7292118738886134,-0.1827119235690054,7.013524044789593,5.243453539847184,4.243453539847184
2001-05-01_2025-10-01,"set_[100, 200]__x100_1_200_2",0.06956791725290778,0.0721718600482641,0.09892502711524143,0.7295611854034514,0.7295611854034514,-0.15368569387824083,6.588076974052047,5.151052795850654,4.151052795850654
2001-05-01_2025-10-01,"set_[100, 200]__x100_2_200_2",0.07346314173666979,0.07600394283947916,0.10088363996395548,0.7533822418246849,0.7533822418246849,-0.16998353099533256,6.660204909030369,5.628275953792605,4.628275953792605
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_1_200_1",0.0676052562953442,0.07029059924020979,0.09848047171299061,0.7137516506324546,0.7137516506324546,-0.1487644807006332,6.856791220080362,4.925547636293715,3.9255476362937154
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_1_200_1",0.07020483481567608,0.07284532110101982,0.09971205613621467,0.7305568045002229,0.7305568045002229,-0.16039076166987903,6.869997354497223,5.226337262439924,4.226337262439924
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_2_200_1",0.07111913642716328,0.07367553322272445,0.0994751816872121,0.7406423589593275,0.7406423589593275,-0.15703216104708562,6.681671700229812,5.336255885209687,4.336255885209687
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_1_200_2",0.06969474015459642,0.07227813723818488,0.0988029013027476,0.7315386115708619,0.7315386115708619,-0.16084012076471618,6.6217989449952235,5.165960010829502,4.165960010829502
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_2_200_1",0.07371500531093456,0.0762302550835345,0.10080706263145253,0.7561995468733171,0.7561995468733171,-0.1685779209390825,6.840824701349675,5.66055005475741,4.66055005475741
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_1_200_2",0.07229547728390529,0.07483285909899492,0.10006672277294174,0.7478296183317188,0.7478296183317188,-0.17232080457727977,6.629667097505712,5.480941435235049,4.480941435235049
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_2_200_2",0.07319553200775819,0.07566307122069957,0.09998249168190046,0.7567632087168382,0.7567632087168382,-0.16900992645170282,6.506673830976963,5.594177502643422,4.594177502643422
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_2_200_2",0.07579248193026977,0.0782177930815096,0.1013434537509791,0.7718090334054155,0.7718090334054155,-0.18041096303018112,6.664686009055487,5.9336148695525575,4.9336148695525575
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_1_250_1",0.07006669144821043,0.07264414788756228,0.09898644797024375,0.7338797317931824,0.7338797317931824,-0.14904295717778665,6.5949406952819505,5.20991946729352,4.20991946729352
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_1_250_1",0.07266117413130946,0.07519886974837231,0.10031417385635621,0.7496335448672737,0.7496335448672737,-0.1609485475359131,6.792146477084422,5.5266821601325855,4.5266821601325855
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_2_250_1",0.07213804204134777,0.0746316858855374,0.09952393516867061,0.7498868062145406,0.7498868062145406,-0.1611281475671217,6.390467132411418,5.461361695217016,4.461361695217016
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_1_250_2",0.07120477482799381,0.07373235831820366,0.0992381903663036,0.742983704620631,0.742983704620631,-0.1519978298357069,6.589365946600092,5.346664250591473,4.346664250591473
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_2_250_1",0.07473360225763304,0.07718640774634741,0.10088049928877756,0.7651271384511678,0.7651271384511678,-0.17260489083780534,6.599995556793011,5.792893813958637,4.792893813958637
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_1_250_2",0.07380089890152153,0.07628708017901369,0.10057275216743089,0.7585263258184778,0.7585263258184778,-0.16633190725962976,6.781841100531741,5.671597089198668,4.671597089198668
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_2_250_2",0.07326267804406439,0.07571989631617876,0.09992050304902671,0.7578013921629905,0.7578013921629905,-0.15167938329726913,6.374766132778609,5.602714489635489,4.602714489635489
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_2_250_2",0.07585983105848415,0.07827461817698879,0.10128184364189428,0.7728395866661657,0.7728395866661657,-0.16328539666020267,6.581544436677629,5.942675321716662,4.942675321716662
2001-05-01_2025-10-01,sma100_3in_1out,0.058115424831124196,0.061726653556969095,0.10212351979057131,0.6044313169341828,0.6044313169341828,-0.21006083379412224,8.444062181820266,3.962272183258466,2.962272183258466
2001-05-01_2025-10-01,sma100_3in_2out,0.06590655227992137,0.06939081913939922,0.10527072251354591,0.6591654116411163,0.6591654116411163,-0.19267664550718938,7.334258708266654,4.738041294204512,3.7380412942045123
2001-05-01_2025-10-01,sma100_3in_3out,0.0700790124305708,0.07364896472465078,0.10855288261614168,0.6784616211905116,0.6784616211905116,-0.2029195144236999,7.452037987254864,5.211381756289264,4.211381756289264
2001-05-01_2025-10-01,sma150_3in_1out,0.06948269116349559,0.07249069161802647,0.10288076911504691,0.7046087645103374,0.7046087645103374,-0.17953072953675323,7.127547579017166,5.1410582032071845,4.1410582032071845
2001-05-01_2025-10-01,sma150_3in_2out,0.08004476123737114,0.08264549356557054,0.10600281068442045,0.7796537943848802,0.7796537943848802,-0.20329934426759338,6.912933233461574,6.532454872967883,5.532454872967883
2001-05-01_2025-10-01,sma150_3in_3out,0.07540768453154145,0.07884625986505364,0.11059335468271508,0.7129384951858843,0.7129384951858843,-0.20129061372070758,7.368665623162707,5.882101744710738,4.882101744710738
2001-05-01_2025-10-01,sma200_3in_1out,0.07369390397302666,0.07665445254563377,0.10509213703619587,0.7294023578494024,0.7294023578494024,-0.2289673426201485,7.5245592252774145,5.657839306829207,4.657839306829207
2001-05-01_2025-10-01,sma200_3in_2out,0.07991826653165934,0.08261706653955908,0.10679801879100177,0.7735823892130099,0.7735823892130099,-0.20614469547380218,6.943807199864841,6.513833059686121,5.513833059686121
2001-05-01_2025-10-01,sma200_3in_3out,0.0755586129144088,0.07903931986315937,0.11102624146013325,0.7118976453106397,0.7118976453106397,-0.237947197305417,8.102632044312747,5.902255317803189,4.902255317803189
2001-05-01_2025-10-01,sma250_3in_1out,0.07654610388094363,0.07955133756008397,0.10737390016423895,0.7408815125314661,0.7408815125314661,-0.18973240653132536,6.989642271925704,6.035758931500978,5.035758931500978
2001-05-01_2025-10-01,sma250_3in_2out,0.07986684957160173,0.08281596885200809,0.10907546545868592,0.7592538661535758,0.7592538661535758,-0.18402035886693116,6.888793548540788,6.506278315309584,5.506278315309584
