variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn,wins,win_share,group
"set_[100, 200, 250]__x100_0_200_0_250_1",0.08273768255326999,0.08311765994604565,0.0889817892462678,0.5895327110118869,-0.10281823922059079,4.539235041226741,1.4983166504973395,4.0,0.02072538860103627,strategy
"set_[100, 150, 200]__x100_0_150_0_200_0",0.07520144271260237,0.07518650600090304,0.07707068762083702,0.5748915077047196,-0.09695257534802336,4.129365378481818,1.4457770125930753,27.0,0.13989637305699482,strategy
"set_[100, 200]__x100_0_200_0",0.07436152928571653,0.0744423527049381,0.0780309667095667,0.5643447273345391,-0.09752215710266028,4.143500410965348,1.4408145494624938,9.0,0.046632124352331605,strategy
"set_[100, 150, 200]__x100_0_150_1_200_0",0.08048785147667921,0.08111670079559709,0.09114865166984959,0.555862845226335,-0.1171362614076466,5.0889109936833785,1.486386938154257,7.0,0.03626943005181347,strategy
"set_[100, 200, 250]__x100_0_200_0_250_0",0.07142145597881507,0.07150717616401675,0.07507648264349288,0.5521189115948717,-0.09747276143570291,4.07946282141349,1.4208032359615357,27.0,0.13989637305699482,strategy
"set_[100, 200, 250]__x100_0_200_1_250_1",0.08802166925381513,0.08975162876568099,0.1072655878852924,0.5455592034579925,-0.13137217727564612,5.904234191605289,1.5373652101369135,7.0,0.03626943005181347,strategy
"set_[100, 150, 200]__x100_0_150_0_200_1",0.08089735955202672,0.08182047482053838,0.09360770789750181,0.539651398395882,-0.12275410755112148,5.25469864473285,1.4870511227858811,10.0,0.05181347150259067,strategy
"set_[100, 200, 250]__x100_0_200_1_250_0",0.07730101929052738,0.07814114498365209,0.08918079322565423,0.5301187600716065,-0.10783336463470575,4.76811332146509,1.4604281910540733,4.0,0.02072538860103627,strategy
"set_[100, 200]__x100_0_200_1",0.08293536033813113,0.08439330593439111,0.100664020699965,0.529824842904063,-0.12268253333137315,5.657739283551178,1.5009358819109293,0.0,0.0,strategy
"set_[100, 200, 250]__x100_1_200_0_250_1",0.08490105226765568,0.08655664669383753,0.10477599731220694,0.5296857558586481,-0.12464944137973387,5.665436504023687,1.5170529524998977,0.0,0.0,strategy
"set_[100, 150, 200]__x100_1_150_0_200_0",0.0779070140526624,0.07862549274869492,0.08972474394005159,0.5290982380172402,-0.11503279456529217,5.0888535737522425,1.4681798282109788,9.0,0.046632124352331605,strategy
"set_[100, 150, 200]__x100_0_150_1_200_1",0.08585850148324138,0.08775066961523242,0.10902911510950292,0.5174625381225656,-0.14359324070495458,6.413257576195034,1.5283203487286021,4.0,0.02072538860103627,strategy
sma200_3in_0out,0.07627725142590884,0.07732017737390776,0.0944705013089796,0.5022178471429476,-0.1312190989473493,5.27553269413552,1.4641057763341139,38.0,0.19689119170984457,strategy
"set_[100, 150, 200]__x100_1_150_0_200_1",0.08333692571916332,0.08525946156833025,0.10719218900576104,0.4991937747037798,-0.14431541157949168,6.353969103370704,1.5098876760433229,4.0,0.02072538860103627,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.08991226717453937,0.09319061551347288,0.12328032342281885,0.49850075920492437,-0.1528450608822472,6.978681819455814,1.5563989648442997,2.0,0.010362694300518135,strategy
"set_[100, 150, 200]__x100_1_150_1_200_0",0.08257380768673644,0.08455568754338896,0.10791599179223603,0.49724574478013905,-0.14047786179857094,6.273501931113625,1.5065879040042776,4.0,0.02072538860103627,strategy
"set_[100, 200, 250]__x100_1_200_0_250_0",0.07384248994217875,0.07494616291180863,0.09020558568120503,0.4929699846027348,-0.11462613729002434,5.104602390569795,1.4397437032809908,5.0,0.025906735751295335,strategy
sma200_3in_1out,0.0934111776311414,0.09722208383281376,0.13280407353205603,0.49061326375917474,-0.17939360711177238,7.859934342496959,1.595296097503911,28.0,0.14507772020725387,strategy
"set_[100, 200]__x100_1_200_0",0.07791651244801137,0.07960083282662594,0.10012787716323132,0.48815881986421045,-0.1261892341399723,5.619300454768052,1.4691877438482386,1.0,0.0051813471502590676,strategy
"set_[100, 200, 250]__x100_1_200_1_250_0",0.07945591239467249,0.08158013173144398,0.10526678465193118,0.47690909586513214,-0.12789079111711096,5.917759413436401,1.47970840712542,0.0,0.0,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.0876726275092126,0.0911896563630243,0.12592024716682026,0.4722456728540447,-0.16831703284657107,7.564591560754111,1.5488598106266747,1.0,0.0051813471502590676,strategy
"set_[100, 200]__x100_1_200_1",0.08588487114109172,0.08955178605607894,0.12435793443092327,0.464921922711642,-0.1580011268946302,7.289912515134507,1.5300584968348971,0.0,0.0,strategy
sma100_3in_0out,0.06970398310105848,0.07156452803596848,0.09399085443616904,0.43917915449229633,-0.12501257433454177,5.3911702544546385,1.4081284523201922,9.0,0.046632124352331605,strategy
sma100_3in_1out,0.07660632726043938,0.08188148827934412,0.13086076547006004,0.3869627810839253,-0.16914238139440296,7.762299833531891,1.464152570918746,0.0,0.0,strategy
baseline_buyhold,0.12351540409474017,0.13922873481474557,0.22449789229072004,0.5546953239035113,-0.35959188224712446,13.723565077625567,1.9070512595749693,,,baseline
