window,variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
2001-12-11_2020-10-13,"set_[100, 200, 221]__x100_0_200_1_221_0",0.09614269682100351,0.09695796918019839,0.10134537817558438,0.6606909006170107,-0.14406880658297544,5.6516985884757736,5.628020551042926
2001-12-11_2020-10-13,"set_[100, 200, 221]__x100_0_200_1_221_1",0.10089509781736128,0.10313147861750192,0.11809433236676747,0.6192632377172541,-0.1600502570091546,7.2045348725404645,6.105457148731297
2001-12-11_2020-10-13,"set_[100, 200, 221]__x100_1_200_0_221_0",0.09601903138997825,0.0968212576543314,0.10107090202698374,0.6611324952506269,-0.13439081194199246,5.750111345312433,5.6160819636800525
2001-12-11_2020-10-13,"set_[100, 200, 221]__x100_1_200_0_221_1",0.10113497128619464,0.10299476709163496,0.11504244904782471,0.634502896068303,-0.15921328909815996,6.927003475079784,6.130544248992429
2001-12-11_2020-10-13,"set_[100, 200, 221]__x100_1_200_1_221_0",0.0963544878518503,0.09883555443720818,0.11670331905266232,0.589833733915881,-0.16205175464275023,6.877284945544126,5.648522569088986
2001-12-11_2020-10-13,"set_[100, 200, 221]__x100_1_200_1_221_1",0.1005209500209574,0.10500906387451171,0.1354755562671326,0.5536723076937052,-0.18027937748311632,8.514241103023561,6.0665209694144755
2001-12-11_2020-10-13,sma100_3in_1out,0.08320080668894514,0.08933167966014177,0.13689237545611738,0.4334184388462257,-0.1928554833681715,8.75206929733483,4.500621488935348
2001-12-11_2020-10-13,sma100_3in_0out,0.08207134640684743,0.0836989238891124,0.0979915766091516,0.5479953047729347,-0.13947945120862432,5.614519332678243,4.413111672699274
2001-12-11_2020-10-13,sma200_3in_1out,0.10214902316316166,0.10781666613433459,0.14493095788300417,0.536922319916993,-0.21903771950711542,9.422984032176156,6.237681089450535
2001-12-11_2020-10-13,sma200_3in_0out,0.10122815408444619,0.10177377578570429,0.10314578963710928,0.695847848353491,-0.16032270063579393,5.996889143914075,6.140316043486642
2001-12-11_2020-10-13,baseline_buyhold,0.11822849013859993,0.13802681079960866,0.22913713263956278,0.4714504783890132,-0.5340398644365482,15.65968343894493,8.192460130783077
2006-05-10_2016-04-24,"set_[100, 200]__x100_0_200_0",0.0854523325117802,0.08523421779653466,0.08026745350590354,0.6881271970646519,-0.10225266628159214,4.3094606619437394,2.2601079707591083
2006-05-10_2016-04-24,"set_[100, 200]__x100_0_200_1",0.08523166803901261,0.08690812777179137,0.10093122008745736,0.5638307723069257,-0.13711230404958555,6.318918840509895,2.2555430151458755
2006-05-10_2016-04-24,"set_[100, 200]__x100_1_200_0",0.08480147747000677,0.08636938403587473,0.09951721410406143,0.5664284771570411,-0.14955371296466502,6.176368517415778,2.2466673630318317
2006-05-10_2016-04-24,"set_[100, 200]__x100_1_200_1",0.08363668884729814,0.08804329401113145,0.1240336528655099,0.4679640780560417,-0.17782880591187467,8.086920860571292,2.2227930103353923
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_0_200_0_221_0",0.09211011643311795,0.09137309458065593,0.08053801792558751,0.7620388005744211,-0.10643418982520952,3.9784565975709647,2.4018085583653717
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_0_200_0_221_1",0.08992841447830302,0.09033059838012313,0.09163413212886116,0.6583856580349644,-0.12809978942184677,5.5245663660817925,2.3545183679143107
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_0_200_1_221_0",0.09198620746006836,0.09248903456416042,0.09455662821226915,0.6608636088829171,-0.14406880658297527,5.361687207641828,2.399100020658495
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_0_200_1_221_1",0.08915088722028552,0.09144653836362762,0.10976180399742576,0.5598171324249439,-0.16005025700915435,6.984497596725402,2.3378683346806817
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_1_200_0_221_0",0.09188708547976066,0.09212987207354933,0.09166503296698367,0.6777925023594064,-0.12515130914127554,5.106875826634896,2.3969352823603916
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_1_200_0_221_1",0.08915631532971746,0.09108737587301652,0.10639037224693548,0.5741814281016966,-0.1592132890981586,6.752413454262157,2.3379842046252977
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_1_200_1_221_0",0.09134081012157447,0.0932458120570538,0.10783694123969172,0.5864948627991576,-0.1620517546427505,6.511706391461853,2.3850365911322604
2006-05-10_2016-04-24,"set_[100, 200, 221]__x100_1_200_1_221_1",0.08795749016474752,0.09220331585652099,0.1254651137655592,0.49578176745411856,-0.1802793774831165,8.1573333250349,2.312518782729623
2006-05-10_2016-04-24,sma100_3in_1out,0.08070290047459738,0.08565325883040514,0.1266032056523663,0.43958807001475764,-0.18736482260110537,8.356017776462144,2.1636678775288147
2006-05-10_2016-04-24,sma100_3in_0out,0.08234438924701037,0.08338292635172499,0.09204294147276644,0.5799784915339746,-0.1275443038745426,5.216107418726912,2.1965723310579444
2006-05-10_2016-04-24,sma200_3in_1out,0.08460262335299062,0.09043332919185779,0.13556531377896933,0.44578755071810267,-0.21903771950711232,8.605194094702966,2.242575250071327
2006-05-10_2016-04-24,sma200_3in_0out,0.08592947299658049,0.08708550924134434,0.09617617576327658,0.5935514568790079,-0.15745180943733478,5.038825860031365,2.270007149206963
2006-05-10_2016-04-24,baseline_buyhold,0.11100288878777631,0.12904202623758998,0.21806337604108506,0.4541891813090594,-0.5340398644365492,15.03362647701018,2.8484732746201336
