variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
sma250_3in_2out,0.08482474158412721,0.08733340537740869,0.1117364801033046,0.47904740409071744,0.7560801349168041,-0.14635841089847526,5.879687388808606,1.518502426543299,0.5185024265432989,37.0,23.0,0.37755102040816324,0.23469387755102042,37.0,0.37,-0.12709577076521433,23.0,0.23,-0.03893234150711753,strategy
"set_[100, 200]__x100_1_200_2",0.08033575391708593,0.08212324504451976,0.10180623171485237,0.47711909231422905,0.7795399489447687,-0.12870909460997523,4.98776730850941,1.4851925774438044,0.48519257744380434,36.0,19.0,0.3673469387755102,0.19387755102040816,36.0,0.36,-0.1290240825417027,19.0,0.19,-0.043421329174158786,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.08026253081704442,0.08207967456119622,0.10184040979447556,0.47613928772821823,0.7789766726895136,-0.13231406695757397,5.248685428346039,1.4844384823787555,0.48443848237875564,39.0,19.0,0.3979591836734694,0.19387755102040816,39.0,0.39,-0.13000388712771352,19.0,0.19,-0.043494552274200314,strategy
sma200_3in_3out,0.0851462255628767,0.08776710173180197,0.114202219826969,0.4756725754949851,0.7451732045591755,-0.16229100999390308,6.523576550088458,1.5238836940059732,0.5238836940059732,37.0,20.0,0.37755102040816324,0.20408163265306123,37.0,0.37,-0.1304705993609467,20.0,0.2,-0.03861085752836803,strategy
"set_[100, 150, 200]__x100_1_150_2_200_1",0.08124235930735858,0.08279737174039908,0.1020439615375226,0.4739986236567676,0.7753410569115183,-0.1292721757927309,5.330393618226562,1.4970561436205063,0.49705614362050615,42.0,23.0,0.42857142857142855,0.23469387755102042,42.0,0.42,-0.13214455119916418,23.0,0.23,-0.04251472378388613,strategy
"set_[100, 150, 200]__x100_2_150_1_200_1",0.08230215912602327,0.08374992898260192,0.10303327390727253,0.47337210517453504,0.7718545843834224,-0.13358705163975657,5.6063467577436485,1.5083076067175736,0.5083076067175736,42.0,26.0,0.42857142857142855,0.2653061224489796,42.0,0.42,-0.13277106968139668,26.0,0.26,-0.04145492396522144,strategy
sma200_3in_1out,0.08217749976575751,0.08422131727275767,0.10701457691322844,0.4718702939842132,0.7585880848212858,-0.14884973955499411,6.262008440126584,1.502116604033535,0.5021166040335351,41.0,25.0,0.41836734693877553,0.25510204081632654,41.0,0.41,-0.13427288087171851,25.0,0.25,-0.04157958332548721,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.07902121114254415,0.08075267976929545,0.10063736222213894,0.46503444930951005,0.7715053444515835,-0.13173861838519582,5.441843482491903,1.477487803559412,0.47748780355941184,39.0,21.0,0.3979591836734694,0.21428571428571427,39.0,0.39,-0.1411087255464217,21.0,0.21,-0.04473587194870057,strategy
sma150_3in_3out,0.0852279498469072,0.08764599223669021,0.11448560572922178,0.4614885520860138,0.7301063567150362,-0.1634152501771232,6.533768427723808,1.5318338635250306,0.5318338635250304,41.0,22.0,0.41836734693877553,0.22448979591836735,41.0,0.41,-0.14465462276991795,22.0,0.22,-0.03852913324433752,strategy
"set_[100, 150, 200]__x100_1_150_1_200_2",0.07939879685573646,0.08110077561614983,0.10194019214165154,0.45796935420462215,0.759825532798809,-0.1357795168381625,5.47588929289245,1.483655118533859,0.4836551185338589,38.0,20.0,0.3877551020408163,0.20408163265306123,38.0,0.38,-0.14817382065130966,20.0,0.2,-0.04435828623550826,strategy
"set_[100, 200]__x100_1_200_1",0.07840371547950747,0.08013275285666863,0.10063757235041497,0.45757839057172456,0.7635923448423241,-0.12829227964777984,5.326352622825949,1.474426365538727,0.4744263655387271,39.0,21.0,0.3979591836734694,0.21428571428571427,39.0,0.39,-0.14856478428420722,21.0,0.21,-0.04535336761173726,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.07809728694807547,0.07977378082424906,0.10139904045213102,0.4439317693653442,0.7474310727123626,-0.13630817063787234,5.672009924917173,1.4767376047623204,0.47673760476232047,38.0,22.0,0.3877551020408163,0.22448979591836735,38.0,0.38,-0.16221140549058755,22.0,0.22,-0.04565979614316926,strategy
sma250_3in_1out,0.07926673859458563,0.08199253359454912,0.10951797203359627,0.4413385502577484,0.7241928336048867,-0.15508283428157765,6.387112175296544,1.4786571805900426,0.47865718059004264,32.0,17.0,0.32653061224489793,0.17346938775510204,32.0,0.32,-0.16480462459818346,17.0,0.17,-0.04449034449665909,strategy
sma250_3in_3out,0.07962170897496225,0.08289807980481659,0.11387072705128778,0.4410032872146308,0.7130291748361033,-0.17110182707538435,7.156311426588673,1.478797265881276,0.47879726588127597,23.0,15.0,0.23469387755102042,0.15306122448979592,23.0,0.23,-0.16513988764130097,15.0,0.15,-0.044135374116282475,strategy
sma100_3in_3out,0.0792377477360167,0.08214659532373612,0.11368617487814339,0.4176886827589418,0.6881298435462115,-0.15059129448149627,6.037833366571936,1.4855430705220576,0.48554307052205764,30.0,18.0,0.30612244897959184,0.1836734693877551,30.0,0.3,-0.18845449209698995,18.0,0.18,-0.044519335355228035,strategy
sma150_3in_1out,0.07717639106685067,0.0790558367594099,0.10647301854097695,0.40666703321004155,0.6948727338450688,-0.15600899404654442,6.832379234053449,1.4819408600554562,0.48194086005545617,40.0,22.0,0.40816326530612246,0.22448979591836735,40.0,0.4,-0.1994761416458902,22.0,0.22,-0.04658069202439407,strategy
sma100_3in_1out,0.07359481362642727,0.07604418844057961,0.10428986470367416,0.40228576504636016,0.6976498634379503,-0.13002689010674037,5.3737463047538645,1.4421419887515308,0.4421419887515307,30.0,17.0,0.30612244897959184,0.17346938775510204,30.0,0.3,-0.20385740980957157,17.0,0.17,-0.05016226946481746,strategy
baseline_buyhold,0.12375708309124472,0.13211891045996016,0.17870214792395595,0.6061431748559317,0.7835752441097305,-0.2648502243024875,7.830943332752226,1.8395576586814455,0.8395576586814454,,,,,,,,,,,baseline
