window,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2012-05-28_2017-05-27,"set_[100, 200]__x100_1_200_1",0.07792998215291358,0.07935349784876664,0.09266590305659737,0.5325960922068941,0.8563397671773626,-0.12388299283396163,5.189141531508676,1.4544342861339774,0.4544342861339774
2012-05-28_2017-05-27,"set_[100, 200]__x100_2_200_1",0.08638945033070367,0.0874739527473718,0.09586318514452875,0.5995414471230099,0.9124874435946514,-0.10781558653101984,4.4914800883208645,1.5123144388497114,0.5123144388497114
2012-05-28_2017-05-27,"set_[100, 200]__x100_1_200_2",0.08505420442491118,0.08605342078494868,0.09385355382478724,0.597243455368705,0.9168903816428685,-0.09107408209062033,3.794235871474177,1.5030582442304803,0.5030582442304803
2012-05-28_2017-05-27,"set_[100, 200]__x100_2_200_2",0.09344963295705067,0.09417387568355383,0.09811670959261339,0.6540565409297532,0.9598148579846345,-0.07871142833327423,3.1939159708959433,1.5620178368875532,0.5620178368875532
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_1_150_1_200_1",0.08079366581198211,0.08211749557984259,0.09384713059759052,0.5553445827056612,0.8750133867380164,-0.1341959022268302,5.695549093117998,1.4738257969211572,0.4738257969211572
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_2_150_1_200_1",0.08644142936852472,0.08753113217891267,0.09596186251531509,0.5995207957716636,0.9121449905679259,-0.12157435543562131,5.228553347223924,1.5126756876147887,0.5126756876147887
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_1_150_2_200_1",0.08373319860978512,0.08489693132033148,0.0945103779967232,0.5808561184913983,0.8982815762653598,-0.11855330225734102,5.047961388926479,1.4939454023597851,0.4939454023597851
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_1_150_1_200_2",0.08557742670595947,0.0865841108706306,0.09436660181254058,0.5996200963454744,0.9175291809556744,-0.11055997775884885,4.710533870306371,1.5066799128974366,0.5066799128974366
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_2_150_2_200_1",0.08935535233580572,0.09031056791940159,0.09699231107995661,0.6218077211263061,0.9311105892193161,-0.10961231165053685,4.5987938926401775,1.5330377925595728,0.5330377925595728
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_2_150_1_200_2",0.09119728378699543,0.09199774746970071,0.09696536030906465,0.6393803650302629,0.9487692014598791,-0.10207888408475688,4.268837086491043,1.5460216155739945,0.5460216155739945
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_1_150_2_200_2",0.08847090743443964,0.08936354661111952,0.09559228955231154,0.621007686803376,0.9348405298129885,-0.09852288373454685,4.139569469663659,1.5268343842655867,0.5268343842655867
2012-05-28_2017-05-27,"set_[100, 150, 200]__x100_2_150_2_200_2",0.09406387596055943,0.09477718321018962,0.09853432451493062,0.6574072895823639,0.9618697207979369,-0.09037743603043173,3.7329735462484526,1.5664030881685191,0.5664030881685191
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_1_200_1_250_1",0.07702476272427061,0.07848149477518516,0.09232658201110419,0.525108735958126,0.8500422420679036,-0.12171489319737278,5.024317330726958,1.4483471986150653,0.44834719861506533
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_2_200_1_250_1",0.08262419505007457,0.08389513137425526,0.09474978733479546,0.5688153281423048,0.8854387300924952,-0.11764405086040697,4.792413840858112,1.4863292028947686,0.48632920289476855
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_1_200_2_250_1",0.0817451511895797,0.08294811006597319,0.09331650337924338,0.5674034940077982,0.8888900361907855,-0.10247134058857083,4.088201906468601,1.4803143630240398,0.48031436302403985
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_1_200_1_250_2",0.07833680616747696,0.07974422526852129,0.09281186864642116,0.5359683626027224,0.8592028846258581,-0.11612065147268685,4.828745487909951,1.4571766015124967,0.4571766015124967
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_2_200_2_250_1",0.0873157443370669,0.08836174666504332,0.0962139526434564,0.6065829857475724,0.9183880740508469,-0.09853225709463773,3.886958766472348,1.5187624329723726,0.5187624329723726
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_2_200_1_250_2",0.08391894275325629,0.08515786186759139,0.09545680801818171,0.577830570838755,0.8921088357717903,-0.11212250316723933,4.612457697591764,1.4952240655196496,0.4952240655196496
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_1_200_2_250_2",0.0830388476138173,0.08421084055930933,0.09403435169258768,0.5765003914370851,0.8955327392973063,-0.09685484612989358,3.9412131385903506,1.48917323014115,0.48917323014115
2012-05-28_2017-05-27,"set_[100, 200, 250]__x100_2_200_2_250_2",0.08859195674505815,0.08962447715837944,0.09714035700900961,0.6137971796093911,0.9226286573155885,-0.09299154954925005,3.7627276435207793,1.5276822243222763,0.5276822243222763
2012-05-28_2017-05-27,sma100_3in_1out,0.07115716143465023,0.07307477983321177,0.0929509754537854,0.4634139622841104,0.7861647441187325,-0.12420924870609666,5.377917057137072,1.409383063806671,0.4093830638066711
2012-05-28_2017-05-27,sma100_3in_2out,0.08803256576346263,0.08931568963042208,0.09922377370204817,0.5977971550299713,0.9001440511486859,-0.089181624440294,3.939739315829761,1.5237673483140841,0.5237673483140841
2012-05-28_2017-05-27,sma100_3in_3out,0.07636487214499144,0.07895737799300559,0.10338931474007992,0.4735245428029399,0.7636899247422613,-0.12159014441439975,5.326482061522704,1.4439226609449727,0.4439226609449727
2012-05-28_2017-05-27,sma150_3in_1out,0.08636862758376784,0.08764549104199447,0.09783272720055655,0.5892250240946625,0.8958708762388041,-0.1549600420850725,6.796535010213864,1.5121697423367393,0.5121697423367393
2012-05-28_2017-05-27,sma150_3in_2out,0.09513335232172526,0.09598379826346116,0.10082767589604621,0.6544214936729352,0.9519588487036128,-0.11752726607199271,4.928216060594351,1.5740618669500746,0.5740618669500746
2012-05-28_2017-05-27,sma150_3in_3out,0.09421974882424378,0.09541702680330613,0.10341468986410347,0.632569965536523,0.9226641488621491,-0.14068748520465596,6.050632487047443,1.5675174724309073,0.5675174724309073
2012-05-28_2017-05-27,sma200_3in_1out,0.08422847197163663,0.08563221586432149,0.09741847656208688,0.5710643178541792,0.8790141140191845,-0.14954445553159393,6.112697206872611,1.4973568097213528,0.49735680972135277
2012-05-28_2017-05-27,sma200_3in_2out,0.09852877851304309,0.09903206173668559,0.10035560650264506,0.6878744909470118,0.9868114516758505,-0.09329279994848658,3.2827749310750014,1.5985760184828077,0.5985760184828077
2012-05-28_2017-05-27,sma200_3in_3out,0.09663368850685461,0.09758262746344706,0.10305256350427444,0.6558073391414845,0.9469209124467779,-0.1282271565214323,5.05593649912996,1.5848565795339238,0.5848565795339238
2012-05-28_2017-05-27,sma250_3in_1out,0.07469044761001009,0.07673748862802227,0.09682953351020188,0.48267803152328576,0.792500860493532,-0.1387663868673712,5.553169273270499,1.4327442113314581,0.43274421133145813
2012-05-28_2017-05-27,sma250_3in_2out,0.0784439783378672,0.08052568010803061,0.09984491344774914,0.5060416035562165,0.806507585888903,-0.12293062742235798,5.111558712670463,1.457899714298934,0.45789971429893406
2012-05-28_2017-05-27,sma250_3in_3out,0.08856787511309117,0.08999529403467861,0.1010794956784228,0.5935456408048312,0.8903417397430655,-0.13571733371071035,5.403589601222264,1.5275135244542692,0.5275135244542692
2012-05-28_2017-05-27,baseline_buyhold,0.1557099016093486,0.15297548392211216,0.12817518246439868,0.9594328758320219,1.1934875455675822,-0.1329782204163046,2.8503647791471756,2.059422107059544,1.059422107059544
2014-12-12_2019-12-11,"set_[100, 200]__x100_1_200_1",0.05567438009329706,0.0584400261721819,0.0920356297264895,0.309011045577671,0.6349717641510504,-0.11080407221846066,5.803461379773018,1.3105788756909265,0.31057887569092646
2014-12-12_2019-12-11,"set_[100, 200]__x100_2_200_1",0.0639681074318661,0.06653920926438932,0.09494003266817154,0.3848661964558079,0.7008551334393681,-0.11852392179610151,5.202370953069389,1.3627912344677422,0.3627912344677422
2014-12-12_2019-12-11,"set_[100, 200]__x100_1_200_2",0.07278717313996941,0.07465159953127043,0.09341767447567778,0.47797806766101764,0.7991164407620394,-0.09874677015221005,3.675804194950491,1.420122112447159,0.420122112447159
2014-12-12_2019-12-11,"set_[100, 200]__x100_2_200_2",0.08116130211045469,0.08275078262347783,0.09679577520503717,0.5449698864618705,0.8549007686357324,-0.09874677015221009,3.500036872925648,1.4763301566754743,0.4763301566754743
2014-12-12_2019-12-11,"set_[100, 150, 200]__x100_1_150_1_200_1",0.05583090487259201,0.05870496655772789,0.09329535110837828,0.3076784235945716,0.6292378544085458,-0.11450759822942962,5.728135426110289,1.311549217875343,0.31154921787534295
2014-12-12_2019-12-11,"set_[100, 150, 200]__x100_2_150_1_200_1",0.06135217520510805,0.06410442195253285,0.09523172377361619,0.3581203888906339,0.6731414639193257,-0.10634699442640472,5.348357168346518,1.3461465340150898,0.34614653401508977
2014-12-12_2019-12-11,"set_[100, 150, 200]__x100_1_150_2_200_1",0.06527151570426626,0.06771100168417851,0.09438711244366853,0.3995354949192343,0.7173754968358561,-0.0997331436090151,5.061043102500459,1.3711457879301958,0.3711457879301958
2014-12-12_2019-12-11,"set_[100, 150, 200]__x100_1_150_1_200_2",0.06724102781593722,0.06951268213045358,0.09389941013869274,0.42079798022258036,0.7402888050923954,-0.09874677015220977,4.242415014319009,1.3838475731488025,0.38384757314880247
2014-12-12_2019-12-11,"set_[100, 150, 200]__x100_2_150_2_200_1",0.07080211529134894,0.07311045707898346,0.09668082077513748,0.4459049554332061,0.7562043484201016,-0.100567300737402,4.711302828929304,1.4070525406591219,0.4070525406591219
2014-12-12_2019-12-11,"set_[100, 150, 200]__x100_2_150_1_200_2",0.07279809566020412,0.07491213752525853,0.09605406533507417,0.46757143873700113,0.7798955438682963,-0.09874677015220987,4.0193279916828795,1.4201942936145742,0.42019429361457417
2014-12-12_2019-12-11,"set_[100, 150, 200]__x100_1_150_2_200_2",0.07672441515511119,0.07851871725690421,0.09556533177269025,0.5077020751867408,0.8216234464990635,-0.09874677015220998,3.668363245627392,1.4463320388854082,0.4463320388854082
