variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
"set_[100, 150, 200]__x100_1_150_1_200_2",0.08321228493841071,0.08484503831030599,0.10322827350670137,0.4985040884127774,0.7952403895561005,-0.12940237843360541,5.3578876478420066,1.5070463355278267,0.5070463355278266,55.0,30.0,0.5555555555555556,0.30303030303030304,55.0,0.55,-0.04454769706625197,30.0,0.3,-0.03296274040796373,strategy
"set_[100, 150, 200]__x100_1_150_2_200_1",0.08320005601786874,0.08485590212003608,0.10368321908802951,0.4954996693334622,0.7908430068123903,-0.13007097934321446,5.395293484680508,1.507690463074209,0.507690463074209,56.0,29.0,0.5656565656565656,0.29292929292929293,56.0,0.56,-0.04755211614556714,29.0,0.29,-0.03297496932850569,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.08265780717222786,0.08426574971327887,0.10276275869693433,0.4940665015534751,0.7922215974360135,-0.1295192038794057,5.293050239882797,1.5038126022641376,0.5038126022641376,56.0,29.0,0.5656565656565656,0.29292929292929293,56.0,0.56,-0.0489852839255543,29.0,0.29,-0.033517218174146574,strategy
sma250_3in_3out,0.0840544591896645,0.08690408592518584,0.11464094091310746,0.4726566994104428,0.7411030604485482,-0.16490170296934867,6.478386874782914,1.513663905285888,0.5136639052858881,44.0,26.0,0.4444444444444444,0.26262626262626265,44.0,0.44,-0.0703950860685866,26.0,0.26,-0.032120566156709926,strategy
sma100_3in_3out,0.08483879195593369,0.08767294313926667,0.11620471765072735,0.46699419049740876,0.7298657909052285,-0.15609420785619255,6.4764278463364455,1.521595450234142,0.521595450234142,46.0,26.0,0.46464646464646464,0.26262626262626265,46.0,0.46,-0.07605759498162061,26.0,0.26,-0.03133623339044073,strategy
sma250_3in_1out,0.08251026053818732,0.08488149385374558,0.11006714652656363,0.46463133706063664,0.7443776627802356,-0.155672956168198,6.335599838861855,1.5049287130816227,0.5049287130816227,46.0,29.0,0.46464646464646464,0.29292929292929293,46.0,0.46,-0.07842044841839275,29.0,0.29,-0.03366476480818711,strategy
sma150_3in_2out,0.08143765269388309,0.08397391494139211,0.11115292757658805,0.45473149902324456,0.7295726246773406,-0.15796655046236774,6.849278029749834,1.497231649784265,0.49723164978426504,46.0,28.0,0.46464646464646464,0.2828282828282828,46.0,0.46,-0.08832028645578481,28.0,0.28,-0.03473737265249135,strategy
sma100_3in_1out,0.07974827806231358,0.08190767274344399,0.10641832548839307,0.45417734172541124,0.7421373043365438,-0.13230103518629133,5.379567061189378,1.4852366993586097,0.4852366993586098,46.0,27.0,0.46464646464646464,0.2727272727272727,46.0,0.46,-0.08887444375361811,27.0,0.27,-0.036426747284060854,strategy
sma150_3in_1out,0.07990903653721053,0.0822034577211205,0.10772412466842535,0.45228841415250576,0.736360148880906,-0.15109817834705105,6.5023014748439785,1.4861944924826562,0.48619449248265617,49.0,25.0,0.494949494949495,0.25252525252525254,49.0,0.49,-0.0907633713265236,25.0,0.25,-0.0362659888091639,strategy
sma200_3in_3out,0.08293019585903309,0.085993098180846,0.11694637974702501,0.4494991274995707,0.712022103141446,-0.16474999152169278,6.872089567104147,1.5096084863231451,0.5096084863231451,44.0,25.0,0.4444444444444444,0.25252525252525254,44.0,0.44,-0.09355265797945869,25.0,0.25,-0.03324482948734134,strategy
sma150_3in_3out,0.07802409603733604,0.08160527181346776,0.1179593919491953,0.4083348107772429,0.6680359598951432,-0.17660946523179175,7.6698702786070605,1.474443484004253,0.4744434840042529,35.0,23.0,0.35353535353535354,0.23232323232323232,35.0,0.35,-0.1347169747017865,23.0,0.23,-0.03815092930903839,strategy
baseline_buyhold,0.11617502534637443,0.12748564601955414,0.192280640566263,0.5430517854790294,0.7069135115742994,-0.3072444544135081,9.654753195490548,1.7897064889901741,0.789706488990174,,,,,,,,,,,baseline
