variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
"set_[100, 150, 200]__x100_2_150_2_200_2",0.10119887612175735,0.10462136321565492,0.13183988933610347,0.5463946488390836,0.7777945235437577,-0.18233891396194976,7.111996637956487,1.6403001827196184,0.6403001827196182,35.0,17.0,0.35353535353535354,0.1717171717171717,35.0,0.35,-0.12897928344626058,17.0,0.17,-0.0542740188269373,strategy
"set_[100, 150, 200]__x100_1_150_2_200_1",0.09880785433197913,0.10178781159969745,0.12698878796389723,0.5453850912641419,0.7854897544322098,-0.16664037351279165,6.71532609574878,1.6227076079970024,0.6227076079970025,36.0,19.0,0.36363636363636365,0.1919191919191919,36.0,0.36,-0.12998884102120234,19.0,0.19,-0.056665040616715505,strategy
"set_[100, 200, 250]__x100_2_200_2_250_1",0.09939742304218405,0.10258441033186917,0.12865481034100995,0.5453053176864429,0.7821926780646493,-0.16946912396990213,6.818178764680357,1.6258379458361372,0.6258379458361373,33.0,16.0,0.3333333333333333,0.16161616161616163,33.0,0.33,-0.13006861459890137,16.0,0.16,-0.05607547190651059,strategy
"set_[100, 150, 200]__x100_2_150_1_200_2",0.09978863362053747,0.1030066519179675,0.12946327486102774,0.5435343456105991,0.7790912869144695,-0.1736929715730132,7.025667063916191,1.630126415669535,0.6301264156695351,34.0,17.0,0.3434343434343434,0.1717171717171717,34.0,0.34,-0.13183958667474507,17.0,0.17,-0.05568426132815716,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.09696579270925193,0.09975085871591173,0.12384745683187955,0.5434482778446358,0.7896318782057358,-0.15272914669666784,6.390476552687833,1.6078846534473294,0.6078846534473294,34.0,17.0,0.3434343434343434,0.1717171717171717,34.0,0.34,-0.1319256544407085,17.0,0.17,-0.05850710223944269,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.09727367900996395,0.10017310030201003,0.12529753469658994,0.5393180856015799,0.7827603297146846,-0.15848700241156938,6.653104266263032,1.6114915786040944,0.6114915786040944,34.0,19.0,0.3434343434343434,0.1919191919191919,34.0,0.34,-0.13605584668376436,19.0,0.19,-0.05819921593873068,strategy
"set_[100, 200, 250]__x100_1_200_1_250_2",0.09518510766334408,0.09830138310544143,0.12445470414264478,0.5314569662142962,0.776534969083803,-0.1609625871725523,6.553988972354595,1.5918556685265073,0.5918556685265073,33.0,17.0,0.3333333333333333,0.1717171717171717,33.0,0.33,-0.14391696607104806,17.0,0.17,-0.060287787285350544,strategy
"set_[100, 200, 250]__x100_2_200_2_250_2",0.09749250973938452,0.10113493472139888,0.12999632306313436,0.5308156118172619,0.7655828469119783,-0.17809445350756087,6.998642254394141,1.608830687429186,0.608830687429186,33.0,17.0,0.3333333333333333,0.1717171717171717,33.0,0.33,-0.14455832046808234,17.0,0.17,-0.057980385209310106,strategy
"set_[100, 150, 200]__x100_1_150_2_200_2",0.09641002518164551,0.09990335356020458,0.12843713163191128,0.5262889853832803,0.7640546596343109,-0.17757285892217203,6.9902558233152945,1.602226721923337,0.6022267219233371,33.0,18.0,0.3333333333333333,0.18181818181818182,33.0,0.33,-0.149084946902064,18.0,0.18,-0.059062869767049116,strategy
sma250_3in_3out,0.1027228182440112,0.10716276575321178,0.14088931332290733,0.5261631489080858,0.7440970704831499,-0.20064277315146015,7.328405585495712,1.657989963332052,0.6579899633320521,32.0,18.0,0.32323232323232326,0.18181818181818182,32.0,0.32,-0.14921078337725838,18.0,0.18,-0.052750076704683437,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.09460532348338523,0.09786640067641883,0.12527199354163282,0.5245490580356711,0.7680169594415756,-0.16465723679515104,6.666443832346562,1.5880931153354612,0.5880931153354612,32.0,16.0,0.32323232323232326,0.16161616161616163,32.0,0.32,-0.15082487424967314,16.0,0.16,-0.0608675714653094,strategy
sma100_3in_3out,0.1041850556920329,0.10780646456655545,0.14036643932080908,0.5238424797154678,0.7411764317756053,-0.21213499118282064,8.393418806636289,1.6875717611989318,0.6875717611989319,44.0,21.0,0.4444444444444444,0.21212121212121213,44.0,0.44,-0.1515314525698764,21.0,0.21,-0.05128783925666172,strategy
"set_[100, 150, 200]__x100_1_150_1_200_2",0.09498144270205752,0.09828864226251716,0.126197113700092,0.5225549013139109,0.7643683576512926,-0.16912815684083746,6.906608877942225,1.592159961331535,0.5921599613315348,33.0,18.0,0.3333333333333333,0.18181818181818182,33.0,0.33,-0.15281903097143332,18.0,0.18,-0.060491452246637094,strategy
"set_[100, 200]__x100_2_200_2",0.09661514147663076,0.10023998985453511,0.13024220530119984,0.5208990056904385,0.7546458540093154,-0.18430781702393353,7.395192702618683,1.6057886530240075,0.6057886530240075,30.0,17.0,0.30303030303030304,0.1717171717171717,30.0,0.3,-0.15447492659490575,17.0,0.17,-0.05885775347206385,strategy
sma250_3in_2out,0.09806082907139048,0.10292482445512639,0.13811502212005355,0.5184316192346905,0.7403277410282822,-0.18681075869739577,6.9910604360377695,1.6093168864106053,0.6093168864106052,28.0,18.0,0.2828282828282828,0.18181818181818182,28.0,0.28,-0.1569423130506537,18.0,0.18,-0.057412065877304144,strategy
"set_[100, 200]__x100_1_200_1",0.09289936310334422,0.09598966243059893,0.12353787667843993,0.5147531401376058,0.7612862728033227,-0.15965334765078024,6.791989577338373,1.5782472382626358,0.5782472382626359,31.0,18.0,0.31313131313131315,0.18181818181818182,31.0,0.31,-0.16062079214773842,18.0,0.18,-0.0625735318453504,strategy
"set_[100, 200, 250]__x100_1_200_2_250_2",0.09272651274834613,0.09641692506594855,0.1265863703651284,0.5099654772498791,0.7512645688110609,-0.17319981402890391,6.843846333092627,1.571896021630465,0.5718960216304648,29.0,17.0,0.29292929292929293,0.1717171717171717,29.0,0.29,-0.1654084550354652,17.0,0.17,-0.06274638220034849,strategy
sma200_3in_2out,0.09893469082066723,0.10377912552938671,0.14109942083218927,0.5064422686000916,0.7233232220400351,-0.20764438931990184,8.207158313592352,1.6279073978483758,0.6279073978483756,29.0,17.0,0.29292929292929293,0.1717171717171717,29.0,0.29,-0.16893166368525264,17.0,0.17,-0.0565382041280274,strategy
sma200_3in_3out,0.10104661865107101,0.10550267348444826,0.1439385653975582,0.49643927321659803,0.7094238078942109,-0.23259538523670467,9.245623395255674,1.664780944420799,0.6647809444207989,33.0,18.0,0.3333333333333333,0.18181818181818182,33.0,0.33,-0.1789346590687462,18.0,0.18,-0.05442627629762362,strategy
"set_[100, 200]__x100_1_200_2",0.08942616638906242,0.0931629753713596,0.12537482361946892,0.4874789367845521,0.7306267738223186,-0.17620509266031634,7.180611762242344,1.550017141317967,0.5500171413179673,29.0,16.0,0.29292929292929293,0.16161616161616163,29.0,0.29,-0.1878949955007921,16.0,0.16,-0.06604672855963219,strategy
sma100_3in_2out,0.09235291750050485,0.09670085417968353,0.1335485978306172,0.4837220917042977,0.7110834296664771,-0.17946088642097116,7.622644037734562,1.5760344637567707,0.5760344637567707,27.0,23.0,0.2727272727272727,0.23232323232323232,27.0,0.27,-0.19165184058104645,23.0,0.23,-0.06311997744818977,strategy
sma100_3in_1out,0.0777842263595711,0.08254682521333252,0.12620398832944205,0.4044849548656158,0.6456008534555379,-0.16784189382047426,7.71595538658587,1.4673300379191891,0.46733003791918903,24.0,22.0,0.24242424242424243,0.2222222222222222,24.0,0.24,-0.2708889774197284,22.0,0.22,-0.07768866858912354,strategy
baseline_buyhold,0.15547289494869462,0.1655618133440835,0.21153357823258837,0.6753739322853443,0.8220743182398809,-0.30600348791924253,9.45680482998078,2.138314627527166,1.1383146275271663,,,,,,,,,,,baseline
