window,variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
2004-05-28_2025-10-01,x100_0_x200_1_x221_1,0.10910645460042456,0.11053720993014439,0.11784162089388898,0.6834360332048088,-0.16004912765754248,6.405855965355432,9.08569541912158
2004-05-28_2025-10-01,x100_1_x200_0_x221_0,0.09023484717478603,0.09126106867613419,0.0983662682134532,0.6227853286372385,-0.14843634553149654,5.408606611817011,6.302815527928307
2004-05-28_2025-10-01,x100_1_x200_0_x221_1,0.10646269617403448,0.10770768815350665,0.11401719855773228,0.6815435665537739,-0.15921295195264565,6.103344015980882,8.635187753279501
2004-05-28_2025-10-01,x100_1_x200_1_x221_0,0.09953403831972518,0.1016182109490761,0.11569783779011276,0.6190107984472326,-0.162051055741928,6.157194991362017,7.5533100664592165
2004-05-28_2025-10-01,x100_1_x200_1_x221_1,0.11507694365859078,0.11806483042644857,0.13481849791202546,0.6532102922843308,-0.18027846307559028,7.400662063531812,10.186934880058196
2004-05-28_2025-10-01,baseline_buyhold,0.14959933984705365,0.16269527078544027,0.21554361906681516,0.6156307078814838,-0.5340402878786307,12.632785962733253,19.508200276552
2012-11-16_2023-07-11,x100_0_x200_0_x221_0,0.0868549083072705,0.08652688659522743,0.08024318040790598,0.7044447429411472,-0.14932300893197423,4.272233330326779,2.42323041311084
2012-11-16_2023-07-11,x100_0_x200_0_x221_1,0.10519779236801452,0.10459641551390665,0.09532256423902781,0.7825682839044392,-0.11529475573588618,4.097905870068897,2.8949181116634444
2012-11-16_2023-07-11,x100_0_x200_1_x221_0,0.10582292786144198,0.1056644074902838,0.10044005815568557,0.7533289892465151,-0.11529475573588623,4.192002755166309,2.9123668173159656
2012-11-16_2023-07-11,x100_0_x200_1_x221_1,0.12360400371057545,0.12373393640896303,0.11953806095840372,0.7841346568402187,-0.13693981952772247,5.570683091071607,3.4503766203348363
2012-11-16_2023-07-11,x100_1_x200_0_x221_0,0.09437021977157789,0.09508282612303048,0.09868151933474555,0.659523957087221,-0.14843634553149648,4.748162052709367,2.6073422232164996
2012-11-16_2023-07-11,x100_1_x200_0_x221_1,0.11241421105972105,0.11315235504170969,0.1146536178511406,0.7252484186732749,-0.12931643401803938,5.269841126869618,3.102227634087027
2012-11-16_2023-07-11,x100_1_x200_1_x221_0,0.11332307931654984,0.11422034701808687,0.11682418100181458,0.7209153644036993,-0.12931643401803988,5.10351197907318,3.129268881384131
2012-11-16_2023-07-11,x100_1_x200_1_x221_1,0.13079135579235057,0.13228987593676608,0.13641487667822771,0.74984399376063,-0.16857782233887025,6.570892349353256,3.6922811806008182
2012-11-16_2023-07-11,baseline_buyhold,0.19313654693225968,0.19869803108994755,0.20967436343761628,0.8045715667101081,-0.35118716676963346,9.897851000194155,6.5310798521948685
2016-04-26_2025-10-01,x100_0_x200_0_x221_0,0.09055746095450767,0.09026559708912855,0.08431784262361243,0.7147431102827072,-0.14932300893197453,4.719279849606392,2.2621629063173945
2016-04-26_2025-10-01,x100_0_x200_0_x221_1,0.12053304649362806,0.11909544158609393,0.10252127434741116,0.8690434463795148,-0.11529475573588643,4.326594098768599,2.920220427952063
2016-04-26_2025-10-01,x100_0_x200_1_x221_0,0.10644414808912805,0.10693801447245935,0.10725339240022323,0.7173480740390942,-0.12288836185222088,4.781915002527484,2.592205467673107
2016-04-26_2025-10-01,x100_0_x200_1_x221_1,0.13600794465847943,0.1357678589694247,0.12799109500618222,0.8263688889005594,-0.13693981952772227,5.885703251413282,3.3228282020942728
2016-04-26_2025-10-01,x100_1_x200_0_x221_0,0.1070918086397823,0.10722814118274207,0.10439997586419966,0.7397333241072594,-0.1484363455314968,4.961992689477588,2.6065291480930206
2016-04-26_2025-10-01,x100_1_x200_0_x221_1,0.13698877639728413,0.13605798567970742,0.1234063330689568,0.8594209311806105,-0.12931643401803927,5.293393034303598,3.349942398048688
2016-04-26_2025-10-01,x100_1_x200_1_x221_0,0.12303230051726488,0.12390055856607282,0.12499625129589846,0.7512269975503979,-0.12931643401803963,5.328436460631438,2.982132926415389
2016-04-26_2025-10-01,x100_1_x200_1_x221_1,0.15249870107880348,0.1527304030630382,0.1463938114454182,0.8383578639784052,-0.16857782233887034,6.58967864932963,3.8058136541101195
2016-04-26_2025-10-01,baseline_buyhold,0.20861968070636583,0.21487067083964498,0.22485726383668905,0.8221689959454198,-0.3511871667696333,10.606068286405492,5.95517208681791
2011-05-31_2025-02-02,x100_0_x200_0_x221_0,0.09602025997509345,0.0950880062092515,0.08222631762552074,0.7915714589783602,-0.14932300893197445,3.983535787392694,3.495869794182786
2011-05-31_2025-02-02,x100_0_x200_0_x221_1,0.11658150975838022,0.11512962200854092,0.09824822699188433,0.8664748933899128,-0.11529475573588635,3.9520173516407784,4.505493860751011
2011-05-31_2025-02-02,x100_0_x200_1_x221_0,0.10686329189946808,0.10673389348404315,0.10171119758971728,0.7544291612175525,-0.11529475573588696,4.047527186922861,3.998691380293199
2011-05-31_2025-02-02,x100_0_x200_1_x221_1,0.12680881210763473,0.1267755092833326,0.12114929630964377,0.7988119801867065,-0.13693981952772236,5.306169687441052,5.102662620684486
