variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
baseline_buyhold,2015,0.07192598392781835,0.08378150238440887,0.16945268484946258,0.31738359549857226,-0.13331244259217948,3.7849347716208523,1.0,1,0
baseline_buyhold,2016,0.08598726239776688,0.09371358179011864,0.14982096081412358,0.4252648056980849,-0.10984810601010801,3.104088007258629,1.0,1,0
baseline_buyhold,2017,0.2933273195921817,0.26233610243923583,0.08912182257614831,2.6069496305545257,-0.03625748926823724,0.9192611289851924,1.0,1,0
baseline_buyhold,2018,-0.056199274538896615,-0.03826278884105906,0.19883345657027088,-0.3433164117273892,-0.1960464436524642,6.158778780416436,1.0,1,0
baseline_buyhold,2019,0.16247064552748847,0.15837161248164527,0.12473542136506993,1.0291512312764242,-0.09688244659437192,2.492074700731634,1.0,1,0
baseline_buyhold,2020,0.15333835125101736,0.16830558067278026,0.22818199622517277,0.6061196017248384,-0.20244896939408633,11.405701511126619,1.0,1,0
baseline_buyhold,2021,0.27927664937544083,0.25960913824164367,0.1626900230210484,1.4113289430903668,-0.08488330827043053,2.487994325412415,1.0,1,0
baseline_buyhold,2022,-0.17077701588263539,-0.17249540062941857,0.17574577632833235,-1.1522063565903966,-0.19438009699051087,16.61845710195868,1.0,1,0
baseline_buyhold,2023,0.06617391294639297,0.06493228521114963,0.02594680804121583,1.3463037594320122,-0.014558982989854355,0.09945520036761918,1.0,1,0
baseline_buyhold,2024,0.2544239885485582,0.23989854308134873,0.16213174364319008,1.2946171944174054,-0.11801555094327779,3.0523160877122537,1.0,1,0
baseline_buyhold,2025,0.016488376566581753,0.03270467800788857,0.1457311943625588,0.01855936211680058,-0.15106225579076657,10.321586785242458,1.0,1,0
