variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
tier_e0_x3,2015,0.010367109178556655,0.012983653832161064,0.07320365375936276,-0.23245214267276304,-0.0474942996907908,1.4603916771643861,0.27380952380952384,0,0
tier_e0_x3,2016,0.0022619809969575133,0.009739989736419943,0.1223638303730838,-0.16557188673979778,-0.09997878990399801,3.1045274308826665,0.8690476190476191,21,20
tier_e0_x3,2017,0.2933273195921817,0.26233610243923583,0.08912182257614831,2.6069496305545257,-0.03625748926823724,0.9192611289851924,1.0,1,0
tier_e0_x3,2018,-0.00864078058244988,0.009392977710780195,0.19038765253221207,-0.10823717827884485,-0.19853171678350268,6.230926404033888,0.900398406374502,9,9
tier_e0_x3,2019,0.34054868725020526,0.3029171094921297,0.13921451062417878,1.9604070600721522,-0.09663806836566408,2.8483268723234425,0.9404761904761905,12,11
tier_e0_x3,2020,0.2018002678098112,0.20770586796220106,0.22112327128213813,0.8036506828603335,-0.1725338395476792,9.901536009647803,0.9367588932806324,1,0
tier_e0_x3,2021,0.27181213158795914,0.25366951947818595,0.16217790160634535,1.3791615088293552,-0.08488330827043053,2.501694996694836,0.996031746031746,1,0
tier_e0_x3,2022,-0.16189327850792545,-0.1716581095522117,0.10556785133986372,-1.910222733462636,-0.1864359169115945,16.350367156166197,0.5776892430278885,5,4
tier_e0_x3,2023,0.03020739192907973,0.03000000000000001,6.467138205073315e-19,15.842727037981815,0.0,0.0,0.948,2,1
tier_e0_x3,2024,0.23001608382306982,0.21949852416299226,0.1574885303908198,1.2032528571619614,-0.11781947945395599,3.2745682476823452,0.9920634920634921,1,0
tier_e0_x3,2025,0.22441523410291708,0.2872819999349745,0.1704727051463471,1.5092269446542983,-0.14532365624940738,4.399512618783011,0.8823529411764706,1,0
