variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
tier_e2_x2,2015,-0.004787042443895606,-0.002907080936820428,0.06162838047631928,-0.5339598523031932,-0.041560582391405906,1.4185288861502472,0.21428571428571427,0,0
tier_e2_x2,2016,0.006856924509455631,0.010862441326419142,0.08984204616220642,-0.21301338839755185,-0.06169037626574767,2.3883773274823423,0.6984126984126984,0,0
tier_e2_x2,2017,0.2933273195921817,0.26233610243923583,0.08912182257614831,2.6069496305545257,-0.03625748926823724,0.9192611289851924,1.0,1,0
tier_e2_x2,2018,0.01952251469149302,0.030787836713476093,0.15066910173670472,0.005228920225812746,-0.11136540534615262,5.8490115250178585,0.7808764940239044,1,0
tier_e2_x2,2019,0.15091125582084164,0.14827263141635671,0.12382954182008221,0.9551245177681479,-0.09539103610553078,3.824611716543136,0.8531746031746031,0,0
tier_e2_x2,2020,0.2590460956113596,0.2526278355701954,0.21422441478209694,1.0392271851770314,-0.19753785865932885,9.457381080891182,0.857707509881423,1,0
tier_e2_x2,2021,0.2518183720118323,0.2376053659498721,0.16089927252397523,1.2902815699116186,-0.08488330827043053,2.591869729423859,0.9880952380952381,1,0
tier_e2_x2,2022,-0.12629545516392127,-0.1337129298557158,0.059866680883959855,-2.734625127673975,-0.13456624038124718,11.188002369766243,0.11952191235059761,1,0
tier_e2_x2,2023,0.275383647122019,0.2552008660207757,0.14099082001578273,1.5972732550641693,-0.09114498911592142,3.388973411508857,0.88,0,0
tier_e2_x2,2024,0.2131734393953415,0.2056633362939018,0.15725053108532278,1.1170921654858412,-0.11781947945395575,3.554678088223247,0.9801587301587301,1,0
tier_e2_x2,2025,0.11429743224551325,0.15275003821036925,0.11742058727851348,1.0453877046212918,-0.10237418932542364,5.707657235300945,0.7540106951871658,2,0
