variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
tier_e3_x1,2015,-0.004921657735919571,-0.003431997291474257,0.05486568393423036,-0.6093425779864606,-0.042509676611126056,1.0683525891245655,0.19444444444444445,0,0
tier_e3_x1,2016,0.019930682698473312,0.023245971852612665,0.08388369469205346,-0.08051657920150199,-0.05470896830507884,1.8780339275119189,0.6666666666666666,0,0
tier_e3_x1,2017,0.2933273195921817,0.26233610243923583,0.08912182257614831,2.6069496305545257,-0.03625748926823724,0.9192611289851924,1.0,1,0
tier_e3_x1,2018,0.0034446547438244934,0.013356374004533093,0.14049127200467618,-0.11846733080267745,-0.11484945667443389,6.406791867286252,0.7450199203187251,1,0
tier_e3_x1,2019,0.13991412605978515,0.13750774140376604,0.1141074529608109,0.9421623094215287,-0.07838741779000588,3.451552947806708,0.8095238095238095,0,0
tier_e3_x1,2020,0.2865782184704979,0.27146574344789437,0.201254830769726,1.1998009812950892,-0.1483165846368137,7.518009222890323,0.83399209486166,1,0
tier_e3_x1,2021,0.22892558071196523,0.21847283252825175,0.15668948881695519,1.20284285787942,-0.0818411505157602,2.75432733580546,0.9722222222222222,1,0
tier_e3_x1,2022,-0.08771324456532437,-0.09078245307949089,0.052172908604936834,-2.315041585932626,-0.10174343949904899,9.36111136808614,0.09163346613545817,1,0
tier_e3_x1,2023,0.2537033533575741,0.2370227940220874,0.13455647765971465,1.538556876805558,-0.08756386122920413,3.4391696184063916,0.844,0,0
tier_e3_x1,2024,0.2099651032066081,0.20264592639941617,0.15490491566400594,1.1145283909123396,-0.11151277647003949,3.5171789499068353,0.9722222222222222,1,0
tier_e3_x1,2025,0.11499398056567922,0.15335279517249908,0.11533557573899147,1.0695121117845794,-0.09997921642334198,5.487331667378334,0.732620320855615,2,0
