variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
exitset_0_days0,0.07621659099145295,0.07613044792123881,0.0729521338762958,0.6323385687314061,-0.10789436936222829,3.280842327138934,2.198680245859539
exitset_1_days1,0.12866800251488675,0.12903918860674501,0.12603238519694118,0.785823329868621,-0.14831655867061908,5.734949821145238,3.6629856220727492
exitset_2_days2,0.12869592223710424,0.12956645061653044,0.1299482302766612,0.7662008971153543,-0.1820609145973638,5.945000156214908,3.6639576479886906
exitset_3_days3,0.13863561980469719,0.13914911594958407,0.13602931039062516,0.8023940990081384,-0.19952155916078165,6.282351650405116,4.025258136514893
baseline_buyhold,0.17297789531064311,0.18074106036637633,0.20546254425896657,0.7336668632720773,-0.3190611028387881,9.122678557160075,5.536252540359105
baseline_sma200,0.07489376080209831,0.08124389254286044,0.13425241034279908,0.3816981193262353,-0.22668764961890006,6.79380877629719,2.1698653178775973
