variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
tier_e2_x0,2015,0.00762069840426105,0.008105032179765194,0.03209128891341259,-0.682271375241765,-0.019276241256818677,0.5869029923521959,0.10317460317460317,0,0
tier_e2_x0,2016,0.04114788650651513,0.04130125606106449,0.044231007019010136,0.2555052851545365,-0.024367244484538805,0.9348082219825629,0.3412698412698413,0,0
tier_e2_x0,2017,0.16885254707226838,0.15765586402060003,0.0439848033743503,2.9022720173177454,-0.017190567737951436,0.44673711429460483,0.49800796812749004,0,0
tier_e2_x0,2018,0.01821374337222914,0.02122307796446717,0.07864048579426774,-0.11160818688854793,-0.0737561117899838,3.5807630993084976,0.3784860557768924,0,0
tier_e2_x0,2019,0.07222654397619754,0.07315008352418467,0.08246926318726933,0.5232262525033169,-0.08665229774481299,4.214492813846939,0.42063492063492064,59,59
tier_e2_x0,2020,0.135208186508591,0.13205857841949403,0.10688440417671499,0.9548500476342434,-0.12110741447466442,5.956918148162604,0.42292490118577075,0,0
tier_e2_x0,2021,0.2568232333604745,0.2323622009091514,0.085925360975147,2.355092822568212,-0.03824091899686013,0.8146804681720486,0.4880952380952381,0,0
tier_e2_x0,2022,-0.06378393262344606,-0.06527690085836287,0.04199498760459046,-2.2687684005399777,-0.07217227739963222,6.052891155998413,0.05179282868525897,0,0
tier_e2_x0,2023,0.11756073125324651,0.11464847012545151,0.0720834032984161,1.1743128966180694,-0.04048945328620037,1.4807874381457526,0.436,0,0
tier_e2_x0,2024,0.1328832678273144,0.12796136006618217,0.07965427062202858,1.2298318633915244,-0.05490527604860964,1.4367706922862908,0.4880952380952381,0,0
tier_e2_x0,2025,0.069132339334802,0.09250063206040234,0.06953793441717382,0.8987990883572539,-0.0526822109710383,2.9877901043011246,0.37433155080213903,49,48
