variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
tier_e3_x0,2015,0.015331993982606873,0.015694144307717782,0.030967038881828467,-0.4619704114065917,-0.029664534095243947,0.6407251251877939,0.0992063492063492,0,0
tier_e3_x0,2016,0.02008111467383844,0.021103708602810675,0.049467857048784,-0.17983983798643266,-0.029185842211523528,1.252871378127451,0.3373015873015873,0,0
tier_e3_x0,2017,0.1418500839983834,0.13468023841863577,0.054232598763161076,1.930208782282117,-0.02761682341259462,0.6656588710066891,0.49800796812749004,0,0
tier_e3_x0,2018,0.023964032442974403,0.026671666751855637,0.076085912311046,-0.04374440874859776,-0.049937237358888775,2.5006688044507466,0.3745019920318725,0,0
tier_e3_x0,2019,0.09762922522833817,0.09599844328946536,0.07513956524027295,0.8783447585625879,-0.04571241438639091,1.4754066312993286,0.4087301587301587,56,56
tier_e3_x0,2020,0.20152164465821398,0.19018127585560549,0.12033220967725146,1.3311587669272849,-0.09300329917208691,3.7012972534764432,0.4189723320158103,0,0
tier_e3_x0,2021,0.02092174852648676,0.02496753611536439,0.09236733891480793,-0.05448315328513624,-0.10789457707990366,4.552546659482748,0.4880952380952381,0,0
tier_e3_x0,2022,-0.023967502084859982,-0.024014513662994338,0.026091479748224043,-2.0701974048317795,-0.04315576868216968,3.4170664609123507,0.04780876494023904,0,0
tier_e3_x0,2023,0.16016181588696998,0.15236942413697596,0.07196960908197825,1.7002930222615065,-0.047862857188613876,1.9776579060962158,0.424,0,0
tier_e3_x0,2024,0.11600535625410702,0.11298290101927956,0.08015402513188752,1.0352929984830748,-0.05728489920753289,1.8168801734553899,0.4880952380952381,0,0
tier_e3_x0,2025,0.06707670804396182,0.09022417515656907,0.07393358585576999,0.8145712731160464,-0.08956405399435646,4.072991202990593,0.3689839572192513,48,48
