variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
tier_e0_x1,2015,0.01806073227090499,0.020155398892507483,0.06726223680931367,-0.1463614886225335,-0.04857208453715479,1.1447377985839968,0.2619047619047619,0,0
tier_e0_x1,2016,0.035453600275416886,0.0416949248861857,0.11713339702846692,0.09984278764956751,-0.0798182021462586,2.470406187132773,0.8452380952380952,23,22
tier_e0_x1,2017,0.2933273195921817,0.26233610243923583,0.08912182257614831,2.6069496305545257,-0.03625748926823724,0.9192611289851924,1.0,1,0
tier_e0_x1,2018,-0.06531332578614224,-0.05290334120934975,0.1722653923294333,-0.4812536057782795,-0.1888887547910736,6.991344960809761,0.8764940239043825,12,12
tier_e0_x1,2019,0.11854506163348733,0.11916338183532227,0.11918990657571038,0.7480782928434044,-0.08618856821699593,3.395697371282468,0.9206349206349206,13,12
tier_e0_x1,2020,0.1806107934563257,0.1876652945884747,0.21044470475829663,0.7492005786962375,-0.17957111603951958,10.836676249136808,0.924901185770751,1,0
tier_e0_x1,2021,0.24844555475505814,0.23476411938230085,0.15998648638861168,1.279883845220046,-0.08802335274772823,2.716062915326419,0.9880952380952381,1,0
tier_e0_x1,2022,-0.16323290429512216,-0.17018887707839672,0.13151847665408609,-1.522135004687778,-0.1888000931181162,15.723896570976567,0.5577689243027888,6,5
tier_e0_x1,2023,0.05894621531811417,0.05805149520725757,0.025056044405580364,1.119550027657601,-0.014558982989854205,0.09945520036761839,0.932,2,1
tier_e0_x1,2024,0.24331267878776353,0.23046975976524386,0.1588579682527521,1.261943369729399,-0.11146953301334643,3.0907784570382915,0.9880952380952381,1,0
tier_e0_x1,2025,0.22250153442587828,0.28504913174245794,0.16974167525116676,1.5025722549577867,-0.1465370879392406,4.502766312197227,0.8716577540106952,1,0
