variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,is_baseline
hybridL200_S20_cd0_eL2_eS2_xL1_xS1,0.11693720609179725,0.11910943341926405,0.1302378794240803,0.9145529238188852,0.9145529238188852,-0.19921657668524043,6.100401305213196,14.811726298509928,13.811726298509928,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL2_eS2_xL1_xS1,0.11693720609179725,0.11910943341926405,0.1302378794240803,0.9145529238188852,0.9145529238188852,-0.19921657668524043,6.100401305213196,14.811726298509928,13.811726298509928,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL2_eS2_xL1_xS1,0.11693720609179725,0.11910943341926405,0.1302378794240803,0.9145529238188852,0.9145529238188852,-0.19921657668524043,6.100401305213196,14.811726298509928,13.811726298509928,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL2_eS2_xL2_xS1,0.11855218285882718,0.1208010787917019,0.13209926602257277,0.9144719908667754,0.9144719908667754,-0.195958957150106,6.119503924694369,15.342620597015197,14.342620597015197,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL2_eS2_xL2_xS1,0.11855218285882718,0.1208010787917019,0.13209926602257277,0.9144719908667754,0.9144719908667754,-0.195958957150106,6.119503924694369,15.342620597015197,14.342620597015197,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL2_eS2_xL2_xS1,0.11855218285882718,0.1208010787917019,0.13209926602257277,0.9144719908667754,0.9144719908667754,-0.195958957150106,6.119503924694369,15.342620597015197,14.342620597015197,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL3_eS2_xL2_xS1,0.11797558044914602,0.12022987147326207,0.13167690417037048,0.9130672704584729,0.9130672704584729,-0.1968947815705085,6.101400545939627,15.151012045213605,14.151012045213605,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL3_eS2_xL2_xS1,0.11797558044914602,0.12022987147326207,0.13167690417037048,0.9130672704584729,0.9130672704584729,-0.1968947815705085,6.101400545939627,15.151012045213605,14.151012045213605,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL3_eS2_xL2_xS1,0.11797558044914602,0.12022987147326207,0.13167690417037048,0.9130672704584729,0.9130672704584729,-0.1968947815705085,6.101400545939627,15.151012045213605,14.151012045213605,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL1_eS2_xL1_xS1,0.11635897199295409,0.11868141493807759,0.13091842621661828,0.90652949602149,0.90652949602149,-0.20502523660936617,6.317682246137067,14.625961004226339,13.625961004226339,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL1_eS2_xL1_xS1,0.11672378745543655,0.11906561490444931,0.13135310161386907,0.906454536981239,0.906454536981239,-0.21655957344536825,6.541346887525351,14.742900849583782,13.742900849583782,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL1_eS2_xL1_xS1,0.11672378745543655,0.11906561490444931,0.13135310161386907,0.906454536981239,0.906454536981239,-0.21655957344536825,6.541346887525351,14.742900849583782,13.742900849583782,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL1_eS2_xL2_xS1,0.11771954435975962,0.12019052045275241,0.13310522010185996,0.902973755355166,0.902973755355166,-0.2030381766138656,6.37696800117059,15.066667333198932,14.066667333198932,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL1_eS2_xL2_xS1,0.11771954435975962,0.12019052045275241,0.13310522010185996,0.902973755355166,0.902973755355166,-0.2030381766138656,6.37696800117059,15.066667333198932,14.066667333198932,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL1_eS2_xL2_xS1,0.1168529960250615,0.11936129748047886,0.13270226269075588,0.8994669349281084,0.8994669349281084,-0.2018666768404652,6.3834499695011315,14.78453264262958,13.78453264262958,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL3_eS2_xL1_xS1,0.11399408208364736,0.11638776785484711,0.1296029954218804,0.8980330082339888,0.8980330082339888,-0.19903735759898428,6.21017805331073,13.889201199583194,12.889201199583194,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL3_eS2_xL1_xS1,0.11399408208364736,0.11638776785484711,0.1296029954218804,0.8980330082339888,0.8980330082339888,-0.19903735759898428,6.21017805331073,13.889201199583194,12.889201199583194,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL3_eS2_xL1_xS1,0.11399408208364736,0.11638776785484711,0.1296029954218804,0.8980330082339888,0.8980330082339888,-0.19903735759898428,6.21017805331073,13.889201199583194,12.889201199583194,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL3_eS2_xL2_xS2,0.1156897003952686,0.1183492994444803,0.13293004646730575,0.8903126312649595,0.8903126312649595,-0.20016918470453202,6.464076099707194,14.413738029372857,13.413738029372857,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL3_eS2_xL2_xS2,0.1156897003952686,0.1183492994444803,0.13293004646730575,0.8903126312649595,0.8903126312649595,-0.20016918470453202,6.464076099707194,14.413738029372857,13.413738029372857,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL3_eS2_xL2_xS2,0.1156897003952686,0.1183492994444803,0.13293004646730575,0.8903126312649595,0.8903126312649595,-0.20016918470453202,6.464076099707194,14.413738029372857,13.413738029372857,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL2_eS2_xL2_xS2,0.11601029549936293,0.11869404902508525,0.13336303135377342,0.8900071318131964,0.8900071318131964,-0.20124843286166086,6.514575352298222,14.515026136203291,13.515026136203291,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL2_eS2_xL2_xS2,0.11601029549936293,0.11869404902508525,0.13336303135377342,0.8900071318131964,0.8900071318131964,-0.20124843286166086,6.514575352298222,14.515026136203291,13.515026136203291,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL2_eS2_xL2_xS2,0.11601029549936293,0.11869404902508525,0.13336303135377342,0.8900071318131964,0.8900071318131964,-0.20124843286166086,6.514575352298222,14.515026136203291,13.515026136203291,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL2_eS2_xL1_xS2,0.11439956889533942,0.11700240365264741,0.131515492218577,0.8896473083048725,0.8896473083048725,-0.19057249271971025,6.456665804870373,14.012946548305688,13.012946548305688,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL2_eS2_xL1_xS2,0.11439956889533942,0.11700240365264741,0.131515492218577,0.8896473083048725,0.8896473083048725,-0.19057249271971025,6.456665804870373,14.012946548305688,13.012946548305688,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL2_eS2_xL1_xS2,0.11439956889533942,0.11700240365264741,0.131515492218577,0.8896473083048725,0.8896473083048725,-0.19057249271971025,6.456665804870373,14.012946548305688,13.012946548305688,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL1_eS2_xL1_xS2,0.11446724007801667,0.11721168265939436,0.13262880357962098,0.883757370163026,0.883757370163026,-0.2062378713888691,6.838351484644564,14.033700929907718,13.033700929907718,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL1_eS2_xL1_xS2,0.11446724007801667,0.11721168265939436,0.13262880357962098,0.883757370163026,0.883757370163026,-0.2062378713888691,6.838351484644564,14.033700929907718,13.033700929907718,1.0,1.0,1.0,1.0,False
hybridL250_S20_cd0_eL3_eS2_xL1_xS1,0.11406606873979541,0.11679708670989819,0.13221010765397512,0.8834202526752614,0.8834202526752614,-0.20086319460885568,6.718856045194656,13.911093110118994,12.911093110118994,1.0,1.0,1.0,1.0,False
hybridL250_S20_cd1_eL3_eS2_xL1_xS1,0.11406606873979541,0.11679708670989819,0.13221010765397512,0.8834202526752614,0.8834202526752614,-0.20086319460885568,6.718856045194656,13.911093110118994,12.911093110118994,1.0,1.0,1.0,1.0,False
hybridL250_S20_cd2_eL3_eS2_xL1_xS1,0.11406606873979541,0.11679708670989819,0.13221010765397512,0.8834202526752614,0.8834202526752614,-0.20086319460885568,6.718856045194656,13.911093110118994,12.911093110118994,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd2_eL1_eS2_xL1_xS2,0.11404052535312426,0.11677112536878582,0.13219748017354357,0.8833082537994927,0.8833082537994927,-0.19748943200880328,6.644728812691249,13.903321308705248,12.903321308705248,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd0_eL1_eS2_xL2_xS2,0.11545865874945038,0.11833658820769748,0.13437984134255046,0.8806126501224482,0.8806126501224482,-0.20808923893381115,6.730018948934685,14.341163862156902,13.341163862156902,1.0,1.0,1.0,1.0,False
hybridL200_S20_cd1_eL1_eS2_xL2_xS2,0.11545865874945038,0.11833658820769748,0.13437984134255046,0.8806126501224482,0.8806126501224482,-0.20808923893381115,6.730018948934685,14.341163862156902,13.341163862156902,1.0,1.0,1.0,1.0,False
