variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,is_baseline
hybridL250_S20_cd1_eL3_eS3_xL1_xS2,0.08516369367767151,0.08781415553304207,0.11398526905903923,0.7542698083393776,0.7542698083393776,-0.15343499447995354,5.531732043772459,1.5220555296097393,0.5220555296097392,28.0,13.0,0.56,0.26,False
hybridL250_S20_cd2_eL3_eS3_xL1_xS2,0.08516369367767151,0.08781415553304207,0.11398526905903923,0.7542698083393776,0.7542698083393776,-0.15343499447995354,5.531732043772459,1.5220555296097393,0.5220555296097392,28.0,13.0,0.56,0.26,False
hybridL250_S30_cd2_eL3_eS1_xL1_xS1,0.08493206633070205,0.08780215800025612,0.11501665792484575,0.7541812793730928,0.7541812793730928,-0.15546624373512177,5.569319018910279,1.5175930854268396,0.5175930854268395,26.0,14.0,0.52,0.28,False
hybridL200_S15_cd2_eL1_eS3_xL1_xS1,0.08714093256403008,0.08950795929245142,0.11587297160402127,0.7540358277914652,0.7540358277914652,-0.16176783416557836,5.7590867781866715,1.5459849904752978,0.5459849904752976,33.0,13.0,0.66,0.26,False
hybridL150_S20_cd2_eL1_eS2_xL1_xS2,0.08796766372960915,0.09065904861142789,0.11744241056453936,0.754025008430533,0.754025008430533,-0.15822673610602891,6.169171001574433,1.5456971692720356,0.5456971692720356,27.0,15.0,0.54,0.3,False
hybridL250_S20_cd0_eL1_eS2_xL2_xS2,0.08819591219225309,0.09147605964464171,0.11985822616365209,0.753643645142038,0.753643645142038,-0.1625267309624319,5.71066458935755,1.5386837129122766,0.5386837129122763,26.0,14.0,0.52,0.28,False
hybridL250_S20_cd1_eL1_eS2_xL2_xS2,0.08819591219225309,0.09147605964464171,0.11985822616365209,0.753643645142038,0.753643645142038,-0.1625267309624319,5.71066458935755,1.5386837129122766,0.5386837129122763,26.0,14.0,0.52,0.28,False
hybridL200_S15_cd0_eL1_eS1_xL1_xS2,0.09178070546917684,0.09466352294204856,0.12336791422767474,0.7536409548529247,0.7536409548529247,-0.18390651382105425,6.219245203965324,1.580431724466792,0.580431724466792,31.0,17.0,0.62,0.34,False
hybridL200_S15_cd1_eL1_eS1_xL1_xS2,0.09178070546917684,0.09466352294204856,0.12336791422767474,0.7536409548529247,0.7536409548529247,-0.18390651382105425,6.219245203965324,1.580431724466792,0.580431724466792,31.0,17.0,0.62,0.34,False
hybridL250_S30_cd2_eL1_eS2_xL1_xS1,0.08490501604163793,0.0877056657853092,0.11483915662651702,0.7532725396737662,0.7532725396737662,-0.15380505315107065,5.671114944885025,1.5185422246496076,0.5185422246496075,27.0,13.0,0.54,0.26,False
hybridL200_S15_cd0_eL1_eS1_xL2_xS2,0.0931341841518198,0.09619005615149849,0.12523225712945382,0.7529394889965357,0.7529394889965357,-0.18318207168176787,6.153357172237894,1.5890938015774925,0.5890938015774924,30.0,18.0,0.6,0.36,False
hybridL200_S15_cd1_eL1_eS1_xL2_xS2,0.0931341841518198,0.09619005615149849,0.12523225712945382,0.7529394889965357,0.7529394889965357,-0.18318207168176787,6.153357172237894,1.5890938015774925,0.5890938015774924,30.0,18.0,0.6,0.36,False
hybridL200_S15_cd0_eL2_eS1_xL2_xS2,0.09262267954119345,0.09556424017618712,0.12426657717432317,0.7529010179253334,0.7529010179253334,-0.1798466082070228,6.071066406319755,1.5866226696585182,0.5866226696585181,30.0,17.0,0.6,0.34,False
hybridL200_S15_cd1_eL2_eS1_xL2_xS2,0.09262267954119345,0.09556424017618712,0.12426657717432317,0.7529010179253334,0.7529010179253334,-0.1798466082070228,6.071066406319755,1.5866226696585182,0.5866226696585181,30.0,17.0,0.6,0.34,False
hybridL250_S30_cd0_eL2_eS2_xL1_xS1,0.08381329486060743,0.08666145710348383,0.11406461621941631,0.7524490047770845,0.7524490047770845,-0.15597098546798072,5.787154004994062,1.5094862822610386,0.5094862822610386,28.0,14.0,0.56,0.28,False
hybridL250_S30_cd1_eL2_eS2_xL1_xS1,0.08381329486060743,0.08666145710348383,0.11406461621941631,0.7524490047770845,0.7524490047770845,-0.15597098546798072,5.787154004994062,1.5094862822610386,0.5094862822610386,28.0,14.0,0.56,0.28,False
hybridL250_S30_cd2_eL2_eS2_xL1_xS1,0.08381329486060743,0.08666145710348383,0.11406461621941631,0.7524490047770845,0.7524490047770845,-0.15597098546798072,5.787154004994062,1.5094862822610386,0.5094862822610386,28.0,14.0,0.56,0.28,False
hybridL150_S30_cd0_eL3_eS1_xL1_xS2,0.08600858889790532,0.08850991861802154,0.11497227858199079,0.7522717733506665,0.7522717733506665,-0.1568404325637565,5.829081216639261,1.5334346792598073,0.5334346792598074,31.0,15.0,0.62,0.3,False
hybridL150_S30_cd1_eL3_eS1_xL1_xS2,0.08600858889790532,0.08850991861802154,0.11497227858199079,0.7522717733506665,0.7522717733506665,-0.1568404325637565,5.829081216639261,1.5334346792598073,0.5334346792598074,31.0,15.0,0.62,0.3,False
hybridL150_S20_cd0_eL3_eS1_xL2_xS1,0.08991724528066372,0.0923905568120435,0.11983733663719301,0.7522010915037523,0.7522010915037523,-0.1703863509444292,6.0330285216374735,1.5706077643174756,0.5706077643174757,32.0,14.0,0.64,0.28,False
hybridL150_S20_cd1_eL3_eS1_xL2_xS1,0.08991724528066372,0.0923905568120435,0.11983733663719301,0.7522010915037523,0.7522010915037523,-0.1703863509444292,6.0330285216374735,1.5706077643174756,0.5706077643174757,32.0,14.0,0.64,0.28,False
hybridL250_S30_cd0_eL3_eS2_xL1_xS1,0.08366091769516329,0.08649014402182433,0.11351011825675947,0.7521716448758553,0.7521716448758553,-0.14948989580736358,5.555901922822017,1.5076014933015598,0.5076014933015596,27.0,14.0,0.54,0.28,False
hybridL250_S30_cd1_eL3_eS2_xL1_xS1,0.08366091769516329,0.08649014402182433,0.11351011825675947,0.7521716448758553,0.7521716448758553,-0.14948989580736358,5.555901922822017,1.5076014933015598,0.5076014933015596,27.0,14.0,0.54,0.28,False
hybridL250_S30_cd2_eL3_eS2_xL1_xS1,0.08366091769516329,0.08649014402182433,0.11351011825675947,0.7521716448758553,0.7521716448758553,-0.14948989580736358,5.555901922822017,1.5076014933015598,0.5076014933015596,27.0,14.0,0.54,0.28,False
hybridL200_S15_cd2_eL1_eS2_xL1_xS1,0.08822806336678804,0.09059280198467139,0.11803130382036549,0.7521677125387108,0.7521677125387108,-0.1685519231676428,5.893046932894067,1.5588785254273174,0.5588785254273173,30.0,15.0,0.6,0.3,False
hybridL250_S20_cd0_eL2_eS3_xL1_xS1,0.08503217867963428,0.08761178555683401,0.11402482529001907,0.7521626653756726,0.7521626653756726,-0.15665512841112214,5.713222872406875,1.5233391457778742,0.5233391457778742,29.0,13.0,0.58,0.26,False
hybridL250_S20_cd1_eL2_eS3_xL1_xS1,0.08503217867963428,0.08761178555683401,0.11402482529001907,0.7521626653756726,0.7521626653756726,-0.15665512841112214,5.713222872406875,1.5233391457778742,0.5233391457778742,29.0,13.0,0.58,0.26,False
hybridL250_S20_cd2_eL2_eS3_xL1_xS1,0.08503217867963428,0.08761178555683401,0.11402482529001907,0.7521626653756726,0.7521626653756726,-0.15665512841112214,5.713222872406875,1.5233391457778742,0.5233391457778742,29.0,13.0,0.58,0.26,False
hybridL200_S15_cd2_eL2_eS1_xL2_xS2,0.09252445735668967,0.0953897861984937,0.12399798996708027,0.7521287095291485,0.7521287095291485,-0.1785203191060903,6.028436966543843,1.5873948308498118,0.5873948308498118,30.0,17.0,0.6,0.34,False
hybridL200_S10_cd2_eL2_eS1_xL1_xS2,0.09211939737466776,0.09518987452723189,0.12530095424566737,0.7518309169739088,0.7518309169739088,-0.1737247312380547,5.830424467586418,1.584263889141676,0.5842638891416762,31.0,14.0,0.62,0.28,False
hybridL200_S15_cd0_eL2_eS1_xL1_xS2,0.09105277942924916,0.09383271558548836,0.12226538230306992,0.7511913352807931,0.7511913352807931,-0.1776124286807657,5.987567550250449,1.5764354140291648,0.5764354140291646,30.0,17.0,0.6,0.34,False
hybridL200_S15_cd1_eL2_eS1_xL1_xS2,0.09105277942924916,0.09383271558548836,0.12226538230306992,0.7511913352807931,0.7511913352807931,-0.1776124286807657,5.987567550250449,1.5764354140291648,0.5764354140291646,30.0,17.0,0.6,0.34,False
hybridL200_S10_cd0_eL2_eS1_xL2_xS2,0.09357081446172236,0.09688030119581949,0.12763019239595289,0.7509768453231963,0.7509768453231963,-0.18390875159511494,6.020167953332844,1.5933293319547528,0.5933293319547527,32.0,15.0,0.64,0.3,False
hybridL200_S10_cd1_eL2_eS1_xL2_xS2,0.09357081446172236,0.09688030119581949,0.12763019239595289,0.7509768453231963,0.7509768453231963,-0.18390875159511494,6.020167953332844,1.5933293319547528,0.5933293319547527,32.0,15.0,0.64,0.3,False
hybridL200_S10_cd2_eL1_eS1_xL1_xS2,0.09230605423305273,0.0954582647021823,0.12596321454348078,0.750943410532265,0.750943410532265,-0.1779501455012004,5.91211180623543,1.5849585777043902,0.5849585777043903,32.0,15.0,0.64,0.3,False
hybridL200_S10_cd0_eL1_eS1_xL2_xS2,0.09396516437218126,0.09739543582410565,0.1285024763427454,0.750736653331717,0.750736653331717,-0.1871993932627829,6.094239575018651,1.5947906613072556,0.5947906613072557,32.0,15.0,0.64,0.3,False
hybridL200_S10_cd1_eL1_eS1_xL2_xS2,0.09396516437218126,0.09739543582410565,0.1285024763427454,0.750736653331717,0.750736653331717,-0.1871993932627829,6.094239575018651,1.5947906613072556,0.5947906613072557,32.0,15.0,0.64,0.3,False
hybridL200_S15_cd2_eL2_eS1_xL1_xS2,0.09095885581441493,0.09365826160779495,0.12199438338069314,0.7504049263200201,0.7504049263200201,-0.1765679498073736,5.948515548136909,1.5773509946165896,0.5773509946165896,30.0,18.0,0.6,0.36,False
hybridL200_S15_cd0_eL2_eS1_xL2_xS1,0.09143412684853397,0.0941906756069964,0.12264182704300602,0.7503129715346779,0.7503129715346779,-0.1758451606271714,6.075207723389354,1.5801033109823188,0.5801033109823189,30.0,17.0,0.6,0.34,False
hybridL200_S15_cd1_eL2_eS1_xL2_xS1,0.09143412684853397,0.0941906756069964,0.12264182704300602,0.7503129715346779,0.7503129715346779,-0.1758451606271714,6.075207723389354,1.5801033109823188,0.5801033109823189,30.0,17.0,0.6,0.34,False
hybridL200_S15_cd0_eL2_eS3_xL2_xS1,0.08773668780225075,0.09024160013600778,0.11729542317949328,0.7502826884014533,0.7502826884014533,-0.16667330073811684,5.900109744565627,1.55027165319911,0.5502716531991101,32.0,13.0,0.64,0.26,False
hybridL200_S15_cd1_eL2_eS3_xL2_xS1,0.08773668780225075,0.09024160013600778,0.11729542317949328,0.7502826884014533,0.7502826884014533,-0.16667330073811684,5.900109744565627,1.55027165319911,0.5502716531991101,32.0,13.0,0.64,0.26,False
hybridL200_S15_cd2_eL2_eS3_xL2_xS1,0.08773668780225075,0.09024160013600778,0.11729542317949328,0.7502826884014533,0.7502826884014533,-0.16667330073811684,5.900109744565627,1.55027165319911,0.5502716531991101,32.0,13.0,0.64,0.26,False
hybridL250_S30_cd2_eL1_eS1_xL1_xS2,0.08556649686331952,0.08857426483801147,0.11713869094390626,0.7495947767803873,0.7495947767803873,-0.1609815055589624,5.769468172858289,1.5236291428222546,0.5236291428222546,26.0,14.0,0.52,0.28,False
hybridL200_S15_cd0_eL1_eS3_xL1_xS1,0.08670274793118925,0.08915925722542256,0.11634440990158446,0.7493162059633778,0.7493162059633778,-0.16891178521506883,5.997371591699525,1.542698320158056,0.5426983201580561,33.0,12.0,0.66,0.24,False
hybridL200_S15_cd1_eL1_eS3_xL1_xS1,0.08670274793118925,0.08915925722542256,0.11634440990158446,0.7493162059633778,0.7493162059633778,-0.16891178521506883,5.997371591699525,1.542698320158056,0.5426983201580561,33.0,12.0,0.66,0.24,False
hybridL200_S15_cd0_eL1_eS1_xL1_xS1,0.09039091277284143,0.09307837469246918,0.12178810760892235,0.7492100158772097,0.7492100158772097,-0.18256292554216746,6.29519269754606,1.5734960609842323,0.5734960609842323,28.0,16.0,0.56,0.32,False
hybridL200_S15_cd1_eL1_eS1_xL1_xS1,0.09039091277284143,0.09307837469246918,0.12178810760892235,0.7492100158772097,0.7492100158772097,-0.18256292554216746,6.29519269754606,1.5734960609842323,0.5734960609842323,28.0,16.0,0.56,0.32,False
hybridL200_S15_cd0_eL2_eS3_xL1_xS1,0.08616428054388142,0.08851235104061457,0.11522334008292388,0.7492036689448205,0.7492036689448205,-0.15854604092683552,5.703960214141859,1.5399323523006532,0.5399323523006533,33.0,13.0,0.66,0.26,False
hybridL200_S15_cd1_eL2_eS3_xL1_xS1,0.08616428054388142,0.08851235104061457,0.11522334008292388,0.7492036689448205,0.7492036689448205,-0.15854604092683552,5.703960214141859,1.5399323523006532,0.5399323523006533,33.0,13.0,0.66,0.26,False
hybridL200_S15_cd2_eL2_eS3_xL1_xS1,0.08616428054388142,0.08851235104061457,0.11522334008292388,0.7492036689448205,0.7492036689448205,-0.15854604092683552,5.703960214141859,1.5399323523006532,0.5399323523006533,33.0,13.0,0.66,0.26,False
hybridL200_S20_cd2_eL3_eS1_xL1_xS2,0.08690954104922102,0.08984579724214072,0.1189616655340898,0.749120448993109,0.749120448993109,-0.17096107774088978,5.941159140737689,1.5384645279608418,0.538464527960842,29.0,12.0,0.58,0.24,False
hybridL250_S30_cd2_eL2_eS1_xL1_xS2,0.08451814987541763,0.08756577004302434,0.11637579716054848,0.749107668034611,0.749107668034611,-0.16327200586772708,5.933880001222345,1.5149800680336751,0.514980068033675,28.0,14.0,0.56,0.28,False
hybridL200_S15_cd0_eL1_eS1_xL2_xS1,0.09172556817935174,0.0946049079019191,0.1236356779568852,0.7486021914496683,0.7486021914496683,-0.1809327342121951,6.179665849627387,1.5813793493793056,0.5813793493793056,29.0,16.0,0.58,0.32,False
hybridL200_S15_cd1_eL1_eS1_xL2_xS1,0.09172556817935174,0.0946049079019191,0.1236356779568852,0.7486021914496683,0.7486021914496683,-0.1809327342121951,6.179665849627387,1.5813793493793056,0.5813793493793056,29.0,16.0,0.58,0.32,False
hybridL200_S15_cd0_eL2_eS1_xL1_xS1,0.08987794785311502,0.09246142651160318,0.12065009817245569,0.7485785338791057,0.7485785338791057,-0.1745536289530959,6.022275584215176,1.5704280677647768,0.5704280677647767,30.0,18.0,0.6,0.36,False
hybridL200_S15_cd1_eL2_eS1_xL1_xS1,0.08987794785311502,0.09246142651160318,0.12065009817245569,0.7485785338791057,0.7485785338791057,-0.1745536289530959,6.022275584215176,1.5704280677647768,0.5704280677647767,30.0,18.0,0.6,0.36,False
hybridL200_S20_cd2_eL3_eS1_xL1_xS1,0.08679483451988407,0.08943017190491163,0.11773859234312894,0.7484538821948198,0.7484538821948198,-0.1622829314912578,5.789498742832861,1.5424201619367985,0.5424201619367985,26.0,12.0,0.52,0.24,False
hybridL150_S30_cd2_eL1_eS1_xL1_xS1,0.0864340812775238,0.08900257728528554,0.11588429596902466,0.7484480648335604,0.7484480648335604,-0.16021886279121023,5.851733110842479,1.5361653100289288,0.536165310028929,28.0,15.0,0.56,0.3,False
hybridL200_S15_cd0_eL1_eS3_xL2_xS1,0.08805771755852579,0.09068579043487249,0.1182658177967944,0.7483739817858835,0.7483739817858835,-0.17127960206256193,6.028568866183417,1.5514168998044062,0.5514168998044062,32.0,13.0,0.64,0.26,False
hybridL200_S15_cd1_eL1_eS3_xL2_xS1,0.08805771755852579,0.09068579043487249,0.1182658177967944,0.7483739817858835,0.7483739817858835,-0.17127960206256193,6.028568866183417,1.5514168998044062,0.5514168998044062,32.0,13.0,0.64,0.26,False
hybridL150_S20_cd2_eL1_eS3_xL2_xS1,0.08837658549782308,0.09070260311617355,0.11686047862071033,0.7479359533555234,0.7479359533555234,-0.16745275274742466,6.106158651215615,1.5570238443394908,0.5570238443394907,32.0,16.0,0.64,0.32,False
hybridL250_S20_cd0_eL3_eS3_xL2_xS1,0.08568646091538287,0.08845365804746447,0.11544071439475143,0.7478724360481799,0.7478724360481799,-0.15454164483647706,5.487841175294951,1.5263249212037708,0.5263249212037708,27.0,13.0,0.54,0.26,False
hybridL250_S20_cd1_eL3_eS3_xL2_xS1,0.08568646091538287,0.08845365804746447,0.11544071439475143,0.7478724360481799,0.7478724360481799,-0.15454164483647706,5.487841175294951,1.5263249212037708,0.5263249212037708,27.0,13.0,0.54,0.26,False
hybridL250_S20_cd2_eL3_eS3_xL2_xS1,0.08568646091538287,0.08845365804746447,0.11544071439475143,0.7478724360481799,0.7478724360481799,-0.15454164483647706,5.487841175294951,1.5263249212037708,0.5263249212037708,27.0,13.0,0.54,0.26,False
hybridL150_S20_cd0_eL1_eS3_xL2_xS1,0.08899192993134465,0.09133861120164427,0.11769715753109981,0.7478428880416205,0.7478428880416205,-0.16878347180685746,6.1765474408780845,1.5623395904222128,0.5623395904222127,33.0,16.0,0.66,0.32,False
hybridL150_S20_cd1_eL1_eS3_xL2_xS1,0.08899192993134465,0.09133861120164427,0.11769715753109981,0.7478428880416205,0.7478428880416205,-0.16878347180685746,6.1765474408780845,1.5623395904222128,0.5623395904222127,33.0,16.0,0.66,0.32,False
hybridL150_S30_cd0_eL1_eS1_xL2_xS2,0.08890787635666406,0.0919327677175672,0.12063711025373865,0.7478163825894103,0.7478163825894103,-0.16824122964195692,5.998883163231477,1.551220741403799,0.5512207414037992,29.0,14.0,0.58,0.28,False
hybridL150_S30_cd1_eL1_eS1_xL2_xS2,0.08890787635666406,0.0919327677175672,0.12063711025373865,0.7478163825894103,0.7478163825894103,-0.16824122964195692,5.998883163231477,1.551220741403799,0.5512207414037992,29.0,14.0,0.58,0.28,False
hybridL200_S15_cd0_eL1_eS2_xL1_xS1,0.08779375122395647,0.09024409991764254,0.11850050546167593,0.7477565710271358,0.7477565710271358,-0.17582009654141825,6.13746155218253,1.5557062353492637,0.5557062353492637,29.0,14.0,0.58,0.28,False
hybridL200_S15_cd1_eL1_eS2_xL1_xS1,0.08779375122395647,0.09024409991764254,0.11850050546167593,0.7477565710271358,0.7477565710271358,-0.17582009654141825,6.13746155218253,1.5557062353492637,0.5557062353492637,29.0,14.0,0.58,0.28,False
hybridL200_S15_cd0_eL2_eS2_xL2_xS1,0.0887524543057383,0.09126671240832283,0.11941787612150317,0.7477309943653802,0.7477309943653802,-0.17282927770464365,6.006729295867701,1.5624452271249885,0.5624452271249885,32.0,15.0,0.64,0.3,False
hybridL200_S15_cd1_eL2_eS2_xL2_xS1,0.0887524543057383,0.09126671240832283,0.11941787612150317,0.7477309943653802,0.7477309943653802,-0.17282927770464365,6.006729295867701,1.5624452271249885,0.5624452271249885,32.0,15.0,0.64,0.3,False
hybridL200_S15_cd2_eL2_eS2_xL2_xS1,0.0887524543057383,0.09126671240832283,0.11941787612150317,0.7477309943653802,0.7477309943653802,-0.17282927770464365,6.006729295867701,1.5624452271249885,0.5624452271249885,32.0,15.0,0.64,0.3,False
hybridL250_S30_cd2_eL3_eS1_xL1_xS2,0.08425747795931436,0.08729540603605299,0.11582633864450187,0.7477279464778647,0.7477279464778647,-0.15875012213190504,5.711984914062704,1.5123173273346082,0.5123173273346082,26.0,14.0,0.52,0.28,False
hybridL150_S20_cd0_eL3_eS2_xL1_xS2,0.08625212508049734,0.08879560502730185,0.11551805403612603,0.7474407038486696,0.7474407038486696,-0.15235420115549606,6.051308474161272,1.5358396036701045,0.5358396036701047,29.0,16.0,0.58,0.32,False
hybridL150_S20_cd1_eL3_eS2_xL1_xS2,0.08625212508049734,0.08879560502730185,0.11551805403612603,0.7474407038486696,0.7474407038486696,-0.15235420115549606,6.051308474161272,1.5358396036701045,0.5358396036701047,29.0,16.0,0.58,0.32,False
hybridL150_S20_cd2_eL3_eS2_xL1_xS2,0.08625212508049734,0.08879560502730185,0.11551805403612603,0.7474407038486696,0.7474407038486696,-0.15235420115549606,6.051308474161272,1.5358396036701045,0.5358396036701047,29.0,16.0,0.58,0.32,False
hybridL200_S20_cd0_eL3_eS1_xL1_xS2,0.08671204458124629,0.08967856921597253,0.11907992822307278,0.7474338723504174,0.7474338723504174,-0.17053274460395393,5.914224664365693,1.537074663422616,0.537074663422616,29.0,11.0,0.58,0.22,False
hybridL200_S20_cd1_eL3_eS1_xL1_xS2,0.08671204458124629,0.08967856921597253,0.11907992822307278,0.7474338723504174,0.7474338723504174,-0.17053274460395393,5.914224664365693,1.537074663422616,0.537074663422616,29.0,11.0,0.58,0.22,False
hybridL250_S20_cd0_eL2_eS3_xL1_xS2,0.08446950375620381,0.08719684104351988,0.11454361691936404,0.7473081391583648,0.7473081391583648,-0.1586014439929074,5.799289311082498,1.5182417774386272,0.5182417774386271,29.0,13.0,0.58,0.26,False
hybridL250_S20_cd1_eL2_eS3_xL1_xS2,0.08446950375620381,0.08719684104351988,0.11454361691936404,0.7473081391583648,0.7473081391583648,-0.1586014439929074,5.799289311082498,1.5182417774386272,0.5182417774386271,29.0,13.0,0.58,0.26,False
hybridL250_S20_cd2_eL2_eS3_xL1_xS2,0.08446950375620381,0.08719684104351988,0.11454361691936404,0.7473081391583648,0.7473081391583648,-0.1586014439929074,5.799289311082498,1.5182417774386272,0.5182417774386271,29.0,13.0,0.58,0.26,False
hybridL150_S30_cd2_eL3_eS1_xL1_xS2,0.08533961292043894,0.08786591317701661,0.11486455022958719,0.7470380819537525,0.7470380819537525,-0.15731586055389427,5.869119671234181,1.5292163343837581,0.529216334383758,31.0,15.0,0.62,0.3,False
hybridL150_S30_cd0_eL3_eS3_xL2_xS2,0.08568121436430977,0.08800905418271045,0.11451792461374298,0.7470319235283388,0.7470319235283388,-0.1569898838373152,6.213842128994348,1.5357309982277474,0.5357309982277474,32.0,11.0,0.64,0.22,False
hybridL150_S30_cd1_eL3_eS3_xL2_xS2,0.08568121436430977,0.08800905418271045,0.11451792461374298,0.7470319235283388,0.7470319235283388,-0.1569898838373152,6.213842128994348,1.5357309982277474,0.5357309982277474,32.0,11.0,0.64,0.22,False
hybridL150_S30_cd2_eL3_eS3_xL2_xS2,0.08568121436430977,0.08800905418271045,0.11451792461374298,0.7470319235283388,0.7470319235283388,-0.1569898838373152,6.213842128994348,1.5357309982277474,0.5357309982277474,32.0,11.0,0.64,0.22,False
hybridL200_S15_cd0_eL2_eS2_xL1_xS1,0.08718895539271332,0.08953746331292964,0.1173703475620525,0.746874292167374,0.746874292167374,-0.16559739537292678,5.842527193013552,1.5523927583686317,0.5523927583686317,30.0,15.0,0.6,0.3,False
hybridL200_S15_cd1_eL2_eS2_xL1_xS1,0.08718895539271332,0.08953746331292964,0.1173703475620525,0.746874292167374,0.746874292167374,-0.16559739537292678,5.842527193013552,1.5523927583686317,0.5523927583686317,30.0,15.0,0.6,0.3,False
hybridL200_S15_cd2_eL2_eS2_xL1_xS1,0.08718895539271332,0.08953746331292964,0.1173703475620525,0.746874292167374,0.746874292167374,-0.16559739537292678,5.842527193013552,1.5523927583686317,0.5523927583686317,30.0,15.0,0.6,0.3,False
hybridL200_S15_cd0_eL3_eS1_xL2_xS2,0.09149442954828926,0.09449836845000684,0.12391279970865413,0.7468230102603916,0.7468230102603916,-0.18056885599847317,6.070165856957273,1.577917065554815,0.5779170655548148,30.0,18.0,0.6,0.36,False
hybridL200_S15_cd1_eL3_eS1_xL2_xS2,0.09149442954828926,0.09449836845000684,0.12391279970865413,0.7468230102603916,0.7468230102603916,-0.18056885599847317,6.070165856957273,1.577917065554815,0.5779170655548148,30.0,18.0,0.6,0.36,False
hybridL150_S30_cd0_eL3_eS3_xL2_xS1,0.08545867977144413,0.08771933754333729,0.11385697861537754,0.7463633872270389,0.7463633872270389,-0.15526273886469114,6.144814163491193,1.534484174406041,0.534484174406041,31.0,12.0,0.62,0.24,False
hybridL150_S30_cd1_eL3_eS3_xL2_xS1,0.08545867977144413,0.08771933754333729,0.11385697861537754,0.7463633872270389,0.7463633872270389,-0.15526273886469114,6.144814163491193,1.534484174406041,0.534484174406041,31.0,12.0,0.62,0.24,False
hybridL150_S30_cd2_eL3_eS3_xL2_xS1,0.08545867977144413,0.08771933754333729,0.11385697861537754,0.7463633872270389,0.7463633872270389,-0.15526273886469114,6.144814163491193,1.534484174406041,0.534484174406041,31.0,12.0,0.62,0.24,False
hybridL200_S15_cd0_eL1_eS2_xL2_xS1,0.08913685766194057,0.09177063312709245,0.12040189409816607,0.7463339394531829,0.7463339394531829,-0.17745410138611517,6.128551161226429,1.5640701136457724,0.5640701136457724,31.0,13.0,0.62,0.26,False
hybridL200_S15_cd1_eL1_eS2_xL2_xS1,0.08913685766194057,0.09177063312709245,0.12040189409816607,0.7463339394531829,0.7463339394531829,-0.17745410138611517,6.128551161226429,1.5640701136457724,0.5640701136457724,31.0,13.0,0.62,0.26,False
hybridL150_S20_cd0_eL1_eS3_xL2_xS2,0.08889842102109403,0.09139462227698396,0.11845890597991747,0.7460684011688927,0.7460684011688927,-0.16930770245441928,6.239643401158629,1.560079112480408,0.5600791124804081,33.0,14.0,0.66,0.28,False
hybridL150_S20_cd1_eL1_eS3_xL2_xS2,0.08889842102109403,0.09139462227698396,0.11845890597991747,0.7460684011688927,0.7460684011688927,-0.16930770245441928,6.239643401158629,1.560079112480408,0.5600791124804081,33.0,14.0,0.66,0.28,False
hybridL150_S20_cd2_eL1_eS3_xL2_xS2,0.08828233845409876,0.09075861419151325,0.11762606663785402,0.7460598701852388,0.7460598701852388,-0.16794481939503375,6.176745103807912,1.5547220122715948,0.5547220122715948,32.0,16.0,0.64,0.32,False
hybridL250_S20_cd2_eL1_eS3_xL1_xS1,0.08521831209527247,0.08778738892126729,0.11478216604616823,0.745913075716741,0.745913075716741,-0.15673493286747583,5.698489011036003,1.5269615729039177,0.5269615729039178,30.0,13.0,0.6,0.26,False
hybridL200_S10_cd2_eL2_eS1_xL2_xS2,0.0926731704869486,0.09597587311628213,0.1273180062274716,0.7457413862168,0.7457413862168,-0.18165496222344568,5.999679630641079,1.5879272486454945,0.5879272486454946,32.0,14.0,0.64,0.28,False
hybridL150_S20_cd0_eL2_eS3_xL1_xS1,0.08578252825217149,0.08781613833378088,0.11313754273602715,0.7457055291131904,0.7457055291131904,-0.1553807406537271,5.935189129390076,1.5405850715209113,0.5405850715209113,28.0,18.0,0.56,0.36,False
hybridL150_S20_cd1_eL2_eS3_xL1_xS1,0.08578252825217149,0.08781613833378088,0.11313754273602715,0.7457055291131904,0.7457055291131904,-0.1553807406537271,5.935189129390076,1.5405850715209113,0.5405850715209113,28.0,18.0,0.56,0.36,False
hybridL150_S20_cd2_eL2_eS3_xL1_xS1,0.08578252825217149,0.08781613833378088,0.11313754273602715,0.7457055291131904,0.7457055291131904,-0.1553807406537271,5.935189129390076,1.5405850715209113,0.5405850715209113,28.0,18.0,0.56,0.36,False
hybridL250_S30_cd0_eL2_eS1_xL1_xS2,0.08407582470951258,0.08716371433919586,0.1165426351326985,0.7451082104836821,0.7451082104836821,-0.1638665033663245,5.972703145868488,1.5123022770533583,0.5123022770533584,27.0,14.0,0.54,0.28,False
hybridL250_S30_cd1_eL2_eS1_xL1_xS2,0.08407582470951258,0.08716371433919586,0.1165426351326985,0.7451082104836821,0.7451082104836821,-0.1638665033663245,5.972703145868488,1.5123022770533583,0.5123022770533584,27.0,14.0,0.54,0.28,False
hybridL250_S20_cd2_eL1_eS2_xL2_xS2,0.08687422785119846,0.09023219369241656,0.11958032544096858,0.7449095827189036,0.7449095827189036,-0.1631553623331558,5.749203163310109,1.5290764102893677,0.5290764102893679,26.0,14.0,0.52,0.28,False
