variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn,wins,win_share,group
"set_[100, 200, 250]__x100_0_200_1_250_0",0.09186515660223522,0.09089582653281356,0.0807415482529276,0.7297492532331812,-0.10976534416205747,3.793095587480331,2.621849433762676,255.0,0.5236139630390144,strategy
"set_[100, 200, 250]__x100_1_200_1_250_0",0.10138756683026687,0.10084372412186347,0.09610930695110763,0.709834952927188,-0.13276984139213785,4.796899966361329,2.853621909106398,14.0,0.028747433264887063,strategy
"set_[100, 150, 200]__x100_0_150_1_200_1",0.10096657755219252,0.10058217986183306,0.09767951204634255,0.6971815944103602,-0.11933355436545248,5.001228452154868,2.855987188960376,13.0,0.026694045174537988,strategy
"set_[100, 200, 250]__x100_0_200_1_250_1",0.10086120303823055,0.10064187532618941,0.09836541766375877,0.6958890641079943,-0.12377225058645991,5.204328040542407,2.880936554651968,22.0,0.045174537987679675,strategy
"set_[100, 200]__x100_0_200_1",0.09468150486550692,0.0943315924344374,0.09059193196352779,0.6897784081197763,-0.1052405855904771,4.381246172825813,2.7038016832419185,41.0,0.08418891170431211,strategy
sma200_3in_1out,0.11367516137508388,0.11434447686502801,0.11974253841912574,0.6827942202018755,-0.16123982294630962,6.915793720828346,3.242911535360014,25.0,0.0513347022587269,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.11013179797509468,0.11058977291523935,0.11404287887171709,0.6827362583292381,-0.1485133145701526,6.1811882110382435,3.125011338780595,12.0,0.024640657084188913,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.1101903193474625,0.11053007745088299,0.11397482913681561,0.6796623864302899,-0.14444184780199812,5.993365233507939,3.0966933407747046,8.0,0.01642710472279261,strategy
"set_[100, 200]__x100_1_200_1",0.10872339271060871,0.10925343881801228,0.11337372078405149,0.6753354083824105,-0.1416616573090338,5.790486787290873,3.059654650069966,13.0,0.026694045174537988,strategy
"set_[100, 150, 200]__x100_0_150_0_200_1",0.0861518562904478,0.0856750894835713,0.0808876667148223,0.6627271783851126,-0.09381729467163064,3.626392432560659,2.4132237098610703,0.0,0.0,strategy
"set_[100, 150, 200]__x100_1_150_0_200_1",0.09556307643790693,0.09562298707262123,0.0969621270591464,0.6513802464154913,-0.11999118397183581,4.472076650885571,2.620460667096052,22.0,0.045174537987679675,strategy
"set_[100, 200, 250]__x100_1_200_0_250_0",0.08325179403761303,0.08291468156811704,0.07991777355009108,0.6331751280286491,-0.10793657464185327,4.129102050088871,2.363644726043566,0.0,0.0,strategy
"set_[100, 200, 250]__x100_1_200_0_250_1",0.09231702655440327,0.0926607303614929,0.09625910746815464,0.6252014436245307,-0.12822054153895057,5.54651280142835,2.595219298556252,0.0,0.0,strategy
"set_[100, 150, 200]__x100_1_150_1_200_0",0.09234523941147262,0.09260103489713656,0.09634473501391116,0.620998332698746,-0.12295139518897098,5.289287185568362,2.5733481322636553,0.0,0.0,strategy
sma100_3in_1out,0.10262788721652155,0.10416240077099655,0.11649543306946966,0.615309760925806,-0.1419969686545935,5.607285350379792,2.856090473483632,26.0,0.053388090349075976,strategy
"set_[100, 150, 200]__x100_0_150_1_200_0",0.0828047049667069,0.08265313730808663,0.08197968464674076,0.6133057175239094,-0.10956922136263175,4.3380250876783615,2.365270501660014,10.0,0.02053388090349076,strategy
"set_[100, 200, 250]__x100_0_200_0_250_1",0.08273096734481122,0.08271283277244297,0.08259379133354705,0.6130638965493014,-0.10982655016292422,4.59955593833581,2.3844745836338603,2.0,0.004106776180698152,strategy
"set_[100, 200, 250]__x100_0_200_0_250_0",0.07342753750270868,0.07296678397906713,0.06744956456419482,0.6077188951790892,-0.09390914419731891,3.2519793056728417,2.164983020715092,6.0,0.012320328542094456,strategy
"set_[100, 150, 200]__x100_1_150_0_200_0",0.07760946409112914,0.0776939445188748,0.07987302126787697,0.5714604557752607,-0.0945412464337323,3.7496022489181207,2.17987852021221,1.0,0.002053388090349076,strategy
"set_[100, 200]__x100_1_200_0",0.0817740550646924,0.08235987498739263,0.08925802100318808,0.5615756364527295,-0.11374772029848626,4.945096548573019,2.3135750594806446,1.0,0.002053388090349076,strategy
"set_[100, 150, 200]__x100_0_150_0_200_0",0.06789722981701683,0.06774604692982487,0.06634674410344081,0.5426758020028682,-0.08245482496859743,3.0397757924292974,2.0014021312119668,2.0,0.004106776180698152,strategy
sma100_3in_0out,0.07363937788347841,0.07431870800384677,0.08230432587086654,0.5290602405793652,-0.11837404272217096,4.130713684564282,2.207918228632863,25.0,0.0513347022587269,strategy
"set_[100, 200]__x100_0_200_0",0.06704884572600917,0.06743802860381773,0.0728600014011146,0.4910985980830348,-0.11927090583586945,3.693801232717627,2.03032099614944,0.0,0.0,strategy
sma200_3in_0out,0.05890404148696578,0.060557349203788705,0.08383817021660339,0.34269789867936507,-0.14595715553480998,5.9874161665731505,1.8412971716572168,0.0,0.0,strategy
baseline_buyhold,0.1419480427982883,0.1522243969385796,0.1996038364607205,0.6171800603152547,-0.3564396716135962,10.86692465827172,4.554382419808313,,,baseline
