variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,is_baseline
hybridL200_S20_eL2_eS3_xL2_xS1,0.10009411678796706,0.10223650899894263,0.12315066543167323,0.8134537955125235,0.8134537955125235,-0.17993021896904446,6.032412618365397,2.0194241931009227,1.0194241931009227,382.0,131.0,0.821505376344086,0.2817204301075269,False
hybridL200_S30_eL3_eS2_xL2_xS1,0.09775974160801662,0.10042216388655902,0.12266407085933183,0.8119491215520669,0.8119491215520669,-0.1710464398645923,5.984479776416751,1.9583517766515026,0.9583517766515025,391.0,140.0,0.8408602150537634,0.3010752688172043,False
hybridL200_S30_eL2_eS2_xL1_xS2,0.09661269212283545,0.09926116700296227,0.12186514860731144,0.8115047567021827,0.8115047567021827,-0.17464574934879473,6.2067200449929825,1.9451612042022601,0.94516120420226,413.0,123.0,0.8881720430107527,0.2645161290322581,False
hybridL200_S20_eL3_eS3_xL2_xS1,0.0992313874060068,0.10144681177965414,0.12274911322844287,0.8105651420415881,0.8105651420415881,-0.18169054930441067,6.025612531906578,2.004481301908821,1.0044813019088208,382.0,125.0,0.821505376344086,0.26881720430107525,False
hybridL200_S20_eL2_eS3_xL1_xS2,0.09807190730920065,0.10018898266112078,0.1215824200970206,0.8102637010074558,0.8102637010074558,-0.17441075336045173,6.0299396817491715,1.993973749561288,0.9939737495612879,393.0,116.0,0.8451612903225807,0.24946236559139784,False
hybridL200_S30_eL2_eS2_xL2_xS1,0.0977540302816852,0.10050634573892817,0.1232681255982434,0.8088279449716683,0.8088279449716683,-0.1741635391855911,6.101893437361619,1.9573535965218107,0.9573535965218108,383.0,137.0,0.8236559139784946,0.2946236559139785,False
hybridL200_S20_eL2_eS3_xL2_xS2,0.09932502296932397,0.10168779052579226,0.12384980765622867,0.8067599481106951,0.8067599481106951,-0.17832820820004777,6.098843628881914,2.0042477819863476,1.0042477819863473,386.0,124.0,0.8301075268817204,0.26666666666666666,False
hybridL200_S20_eL3_eS3_xL2_xS2,0.09870332385852346,0.10111410487862106,0.12344284031929166,0.8055974423366956,0.8055974423366956,-0.17985793849963996,6.069486040103424,1.9926436875908646,0.9926436875908645,388.0,113.0,0.8344086021505376,0.24301075268817204,False
hybridL200_S30_eL3_eS2_xL2_xS2,0.09701991864489916,0.09991751231885461,0.1236614372810154,0.8044462123316024,0.8044462123316024,-0.17629165199052738,6.16777777839685,1.945339753063256,0.945339753063256,393.0,135.0,0.8451612903225807,0.2903225806451613,False
hybridL200_S30_eL3_eS2_xL1_xS1,0.09481016922789637,0.09738003214908958,0.12015223621552334,0.8038217174298858,0.8038217174298858,-0.17096313227824575,6.110131186721057,1.9250694515927635,0.9250694515927634,392.0,124.0,0.843010752688172,0.26666666666666666,False
hybridL200_S30_eL2_eS2_xL2_xS2,0.0968031470332334,0.09980823092703475,0.12423161183371083,0.7999311592109392,0.7999311592109392,-0.17838481746623688,6.299023865012708,1.941514862228811,0.9415148622288109,378.0,140.0,0.8129032258064516,0.3010752688172043,False
hybridL200_S30_eL3_eS2_xL1_xS2,0.09407230476453417,0.09687538058138516,0.1211081563191261,0.7966775954671603,0.7966775954671603,-0.17451222433861918,6.245319866864186,1.911763697466613,0.9117636974666129,386.0,122.0,0.8301075268817204,0.2623655913978495,False
hybridL200_S30_eL2_eS3_xL1_xS2,0.09398154419122755,0.09662604169077506,0.12042264382516454,0.7960791491943636,0.7960791491943636,-0.17220992546643082,6.299456099535989,1.9173030132750486,0.9173030132750487,397.0,103.0,0.853763440860215,0.221505376344086,False
hybridL200_S30_eL2_eS3_xL1_xS1,0.09366803310379393,0.09621694260261597,0.11978485802146559,0.7946496508218766,0.7946496508218766,-0.17131364789090275,6.2337832671025195,1.916905425145143,0.9169054251451428,393.0,89.0,0.8451612903225807,0.1913978494623656,False
hybridL200_S20_eL3_eS3_xL1_xS1,0.09499529593303725,0.09725716694492632,0.12020129771694049,0.7939461437477016,0.7939461437477016,-0.1773082877472883,6.081983368424143,1.9521537161262754,0.9521537161262754,359.0,109.0,0.7720430107526882,0.23440860215053763,False
hybridL200_S30_eL3_eS3_xL2_xS2,0.0943898131025491,0.09728855575774584,0.12223219319834194,0.7893584453486318,0.7893584453486318,-0.1747191386475946,6.261145858101474,1.9171701896462783,0.9171701896462782,390.0,117.0,0.8387096774193549,0.25161290322580643,False
hybridL200_S20_eL3_eS3_xL1_xS2,0.09446821667699398,0.09692446004389324,0.12090167043900514,0.7889131359640301,0.7889131359640301,-0.17537435412688435,6.122805014228932,1.9404651319420276,0.9404651319420279,367.0,101.0,0.789247311827957,0.2172043010752688,False
hybridL200_S30_eL3_eS3_xL2_xS1,0.09382982233117014,0.09665323851482176,0.12153606612954553,0.7864336356149659,0.7864336356149659,-0.17223100232758617,6.229616692051493,1.9133034024635052,0.913303402463505,382.0,107.0,0.821505376344086,0.23010752688172043,False
hybridL200_S30_eL2_eS3_xL2_xS2,0.09416613753654919,0.09717310561484754,0.12280808476867858,0.7848358968313854,0.7848358968313854,-0.17682518128953986,6.385792455314903,1.9132718132051152,0.9132718132051152,381.0,119.0,0.8193548387096774,0.25591397849462366,False
hybridL200_S30_eL2_eS3_xL2_xS1,0.09385241124584102,0.09676400652668844,0.12213759352149314,0.7836973767223552,0.7836973767223552,-0.1752830266315394,6.329513497175332,1.9125580287669004,0.9125580287669003,380.0,111.0,0.8172043010752689,0.23870967741935484,False
hybridL200_S30_eL3_eS3_xL1_xS2,0.09145002237105188,0.09424642402027639,0.11965842929192917,0.7811668522355553,0.7811668522355553,-0.17273926076046173,6.341691054863311,1.8841541209333734,0.8841541209333734,381.0,95.0,0.8193548387096774,0.20430107526881722,False
hybridL200_S30_eL3_eS3_xL1_xS1,0.09088960145642824,0.09361110677735231,0.11901499438651707,0.7776847268834396,0.7776847268834396,-0.17257132600810896,6.355167854441583,1.8807436873807726,0.8807436873807725,375.0,85.0,0.8064516129032258,0.1827956989247312,False
hybridL200_S15_eL2_eS2_xL1_xS2,0.09598586385242014,0.09888167656137783,0.12671113413748,0.7760105893097532,0.7760105893097532,-0.19734228281015734,6.441041424887918,1.971784396055919,0.9717843960559189,339.0,120.0,0.7290322580645161,0.25806451612903225,False
hybridL200_S15_eL2_eS3_xL1_xS2,0.09355689785927165,0.09648925281299375,0.12406909213446829,0.7713821702492779,0.7713821702492779,-0.19192647128377252,6.4682834450679705,1.9283725664459455,0.9283725664459455,362.0,91.0,0.7784946236559139,0.1956989247311828,False
hybridL200_S15_eL2_eS2_xL2_xS2,0.09682659658343806,0.10001843707138054,0.12890226680848574,0.7700942193103945,0.7700942193103945,-0.20390104891815422,6.687246650970263,1.9755572835981647,0.9755572835981647,342.0,123.0,0.7354838709677419,0.2645161290322581,False
hybridL200_S15_eL2_eS3_xL2_xS2,0.09440803738143393,0.09762601332299647,0.12628252428170092,0.7658607078834054,0.7658607078834054,-0.19944551369497882,6.745648751316031,1.9330241939447101,0.9330241939447099,363.0,99.0,0.7806451612903226,0.2129032258064516,False
hybridL200_S15_eL2_eS3_xL1_xS1,0.09198438707627786,0.09471899858398497,0.12243391564728515,0.7632702628236784,0.7632702628236784,-0.1904320857210346,6.486269072052374,1.9185930589930034,0.9185930589930034,339.0,82.0,0.7290322580645161,0.17634408602150536,False
hybridL200_S15_eL3_eS2_xL2_xS2,0.09515424835537786,0.09845019369349413,0.12849460074707203,0.7608840183027911,0.7608840183027911,-0.2051265819955026,6.711230906243982,1.9534071128578911,0.9534071128578914,329.0,101.0,0.7075268817204301,0.2172043010752688,False
hybridL200_S15_eL2_eS3_xL2_xS1,0.09283471915739283,0.09586276119552774,0.12465730882986367,0.7578636609780443,0.7578636609780443,-0.19828491027227713,6.762316966517046,1.9226453359154834,0.9226453359154835,334.0,92.0,0.7182795698924731,0.1978494623655914,False
hybridL200_S15_eL2_eS2_xL1_xS1,0.09286197532066937,0.09565997076387375,0.12494599411856891,0.7578631869132555,0.7578631869132555,-0.2009965984644324,6.734132313200851,1.9433065381843488,0.9433065381843488,314.0,110.0,0.6752688172043011,0.23655913978494625,False
hybridL200_S15_eL3_eS3_xL2_xS2,0.09278692629262623,0.09609652544942406,0.12586382494313073,0.7566957630238537,0.7566957630238537,-0.20098198811753987,6.7610741101534195,1.9123945532692888,0.9123945532692888,351.0,88.0,0.7548387096774194,0.18924731182795698,False
hybridL200_S15_eL2_eS2_xL2_xS1,0.09370170686591202,0.09680373337541653,0.12713986587321452,0.7522319736246492,0.7522319736246492,-0.20753766251010022,6.962919797607449,1.9464887155870974,0.9464887155870974,314.0,115.0,0.6752688172043011,0.24731182795698925,False
hybridL200_S15_eL3_eS2_xL1_xS2,0.09150842214077329,0.0947893019695485,0.12602896057096707,0.7480380317530685,0.7480380317530685,-0.20058631370909316,6.620327345118173,1.9092921322726522,0.9092921322726523,315.0,96.0,0.6774193548387096,0.2064516129032258,False
hybridL200_S15_eL3_eS3_xL2_xS1,0.09105384815145254,0.09418196976894211,0.12424529750443092,0.7472861287139841,0.7472861287139841,-0.2000566567709541,6.807888177327399,1.9004394624506136,0.9004394624506136,325.0,80.0,0.6989247311827957,0.17204301075268819,False
hybridL200_S15_eL3_eS3_xL1_xS2,0.08914053335428648,0.09243563372547843,0.12337391189087873,0.7433764260268594,0.7433764260268594,-0.1959777823838491,6.641415082987922,1.868459323485798,0.868459323485798,328.0,80.0,0.7053763440860215,0.17204301075268819,False
hybridL200_S15_eL3_eS2_xL2_xS1,0.09187345503996748,0.09508418644451687,0.12673406800203063,0.7416238040524028,0.7416238040524028,-0.20916104392427454,7.017702337025851,1.9230606539611683,0.9230606539611684,302.0,98.0,0.6494623655913978,0.210752688172043,False
hybridL200_S15_eL3_eS3_xL1_xS1,0.08740721611627936,0.09051407594345644,0.12174269490176613,0.7337343097906324,0.7337343097906324,-0.1947073821278441,6.704998151803923,1.856987427856867,0.856987427856867,307.0,62.0,0.6602150537634408,0.13333333333333333,False
hybridL200_S10_eL2_eS2_xL1_xS2,0.0917898990243761,0.09529420955832767,0.12866827001312114,0.7311268289347803,0.7311268289347803,-0.2086413670579295,6.844761419105756,1.9203654843256828,0.9203654843256827,291.0,109.0,0.6258064516129033,0.23440860215053763,False
hybridL200_S15_eL3_eS2_xL1_xS1,0.08822981599358916,0.0914162926190312,0.1242651745088153,0.7283558840427055,0.7283558840427055,-0.20587119433723547,7.033178671155106,1.8796776282170473,0.8796776282170474,289.0,89.0,0.621505376344086,0.1913978494623656,False
hybridL200_S10_eL2_eS2_xL2_xS2,0.09147678506570825,0.09536991333776566,0.13088219303447465,0.7184917427241723,0.7184917427241723,-0.21803821929926975,7.1746906448160805,1.9111076654596915,0.9111076654596915,287.0,93.0,0.6172043010752688,0.2,False
hybridL200_S10_eL3_eS2_xL2_xS2,0.0895573735231944,0.09354892628030952,0.1305271128634838,0.7068409846296824,0.7068409846296824,-0.2184456039841636,7.186018340245585,1.888474392634851,0.8884743926348512,270.0,83.0,0.5806451612903226,0.17849462365591398,False
hybridL200_S10_eL3_eS2_xL1_xS2,0.08751883155584501,0.09137144047296432,0.12802545717431948,0.7048171458238904,0.7048171458238904,-0.2095439366996812,7.003074623808034,1.8624281020304425,0.8624281020304426,268.0,82.0,0.5763440860215053,0.17634408602150536,False
hybridL200_S10_eL2_eS3_xL1_xS2,0.08346155585067454,0.0873650274374042,0.1255246271429502,0.6888667798452817,0.6888667798452817,-0.21355513050274758,7.304909191907039,1.809339780865385,0.8093397808653852,255.0,56.0,0.5483870967741935,0.12043010752688173,False
hybridL200_S10_eL2_eS2_xL1_xS1,0.08368125154300798,0.08722361645834645,0.12496888104066799,0.6883136520969441,0.6883136520969441,-0.2052059673145715,7.010135138963924,1.8313662123533287,0.8313662123533289,229.0,68.0,0.4924731182795699,0.14623655913978495,False
hybridL200_S10_eL2_eS2_xL2_xS1,0.08346314262877816,0.08738971062522206,0.12718189530001814,0.6766490757313539,0.6766490757313539,-0.21244061080697538,7.250907450222825,1.8227241466023891,0.8227241466023889,219.0,59.0,0.47096774193548385,0.12688172043010754,False
hybridL200_S10_eL2_eS3_xL2_xS2,0.08316091101736355,0.0874407312168422,0.12778296706681333,0.6764215187201955,0.6764215187201955,-0.22171388119615898,7.684440340794166,1.8013595838669199,0.8013595838669199,244.0,61.0,0.524731182795699,0.13118279569892474,False
hybridL200_S10_eL2_eS3_xL1_xS1,0.07945450155167237,0.08309517181523705,0.12283791791282696,0.6659179042540299,0.6659179042540299,-0.20342459393367474,7.374659983445293,1.778410885782171,0.7784108857821708,224.0,42.0,0.4817204301075269,0.09032258064516129,False
hybridL200_S10_eL3_eS3_xL2_xS2,0.08113158678588775,0.08550093730190401,0.12745001359215552,0.6633031063135026,0.6633031063135026,-0.22196129924569655,7.710452157520983,1.7791903862709655,0.7791903862709655,216.0,55.0,0.4645161290322581,0.11827956989247312,False
hybridL200_S10_eL3_eS2_xL2_xS1,0.08134046251530502,0.08534744473862678,0.1268015314235202,0.6626751102980568,0.6626751102980568,-0.21596798610436044,7.3596237717422035,1.7998163048139313,0.7998163048139313,220.0,47.0,0.4731182795698925,0.1010752688172043,False
hybridL200_S10_eL3_eS3_xL1_xS2,0.07910588997771807,0.08332345149455885,0.12489666362068523,0.660642500206538,0.660642500206538,-0.2155118823553981,7.480645273844251,1.7544501912862975,0.7544501912862973,207.0,50.0,0.44516129032258067,0.10752688172043011,False
hybridL200_S10_eL3_eS2_xL1_xS1,0.07903360986408954,0.08290844662778003,0.12430538193847478,0.6577087553998736,0.6577087553998736,-0.21062101810973172,7.339989928843806,1.7725723423965023,0.7725723423965023,212.0,43.0,0.4559139784946237,0.09247311827956989,False
hybridL200_S10_eL2_eS3_xL2_xS1,0.07924272584376216,0.08326126598211268,0.12507553101759614,0.6543799184086516,0.6543799184086516,-0.2107526567752683,7.6791434347777985,1.7703833788739387,0.7703833788739387,214.0,41.0,0.46021505376344085,0.08817204301075268,False
hybridL200_S10_eL3_eS3_xL2_xS1,0.07712107995475093,0.08121663962768967,0.1247291548965871,0.6399481187415605,0.6399481187415605,-0.21218269449468843,7.744566140746505,1.7481372577286662,0.7481372577286663,206.0,35.0,0.443010752688172,0.07526881720430108,False
hybridL200_S10_eL3_eS3_xL1_xS1,0.07481686094309913,0.07877764151684293,0.1222041736867369,0.6346666795472592,0.6346666795472592,-0.2074901752484448,7.644776336133923,1.7211900766135595,0.7211900766135595,196.0,31.0,0.421505376344086,0.06666666666666667,False
baseline_buyhold,0.11693313460898459,0.12833849479506934,0.19355714853716005,0.6964369869441718,0.6964369869441718,-0.3528958559238454,10.283767989063074,2.28610660038104,1.2861066003810402,,,,,True
