ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,is_baseline
QQQ,hybridL200_S15_eL2_eS2_xL1_xS1,0.11732721135719988,0.12160431597141666,0.15058635237797346,0.8082413661657105,0.8082413661657105,-0.209319156598897,7.456213006163315,2.2487484813147,1.2487484813147003,321.0,136.0,0.6903225806451613,0.2924731182795699,False
QQQ,hybridL200_S15_eL2_eS2_xL1_xS2,0.11994851809406794,0.12426131138818228,0.1516654951855956,0.8213866979072024,0.8213866979072024,-0.2144713577892791,7.374782737205541,2.2723678069566917,1.272367806956692,336.0,146.0,0.7225806451612903,0.3139784946236559,False
QQQ,hybridL200_S15_eL2_eS2_xL2_xS1,0.10949376509527088,0.11537348136351824,0.1546021310239923,0.7454954943225761,0.7454954943225761,-0.2409644309101009,8.226576544093355,2.1265462861564277,1.1265462861564282,259.0,93.0,0.556989247311828,0.2,False
QQQ,hybridL200_S15_eL2_eS2_xL2_xS2,0.1120462280291547,0.11797251303887579,0.1556528396959476,0.7587533052066359,0.7587533052066359,-0.23983871369253468,8.145216164036446,2.149368026047577,1.1493680260475772,249.0,110.0,0.535483870967742,0.23655913978494625,False
QQQ,hybridL200_S15_eL2_eS3_xL1_xS1,0.1135379689583805,0.11786674893256176,0.1483297171307707,0.7933529198094447,0.7933529198094447,-0.20708419741751063,7.723869279694979,2.1947263108990764,1.1947263108990762,323.0,112.0,0.6946236559139785,0.24086021505376345,False
QQQ,hybridL200_S15_eL2_eS3_xL1_xS2,0.11850080676575889,0.12259198901357347,0.1493163525512068,0.8215175881893455,0.8215175881893455,-0.20570976502503968,7.3014242015726465,2.252387234994533,1.2523872349945326,354.0,119.0,0.7612903225806451,0.25591397849462366,False
QQQ,hybridL200_S15_eL2_eS3_xL2_xS1,0.10573109179298065,0.11163591432466334,0.1523850040155205,0.7303417203312222,0.7303417203312222,-0.235571443571131,8.566378213194348,2.0755388213481867,1.0755388213481865,240.0,80.0,0.5161290322580645,0.17204301075268819,False
QQQ,hybridL200_S15_eL2_eS3_xL2_xS2,0.1106026196364172,0.11630319066426698,0.15334665821531712,0.7580958724761059,0.7580958724761059,-0.2330980447923321,8.168522528645823,2.1300888984539523,1.1300888984539523,263.0,95.0,0.5655913978494623,0.20430107526881722,False
QQQ,hybridL200_S15_eL3_eS2_xL1_xS1,0.11420847779732086,0.1188390629144816,0.15012845890361431,0.7924638528857951,0.7924638528857951,-0.21144537541860955,7.715761881714287,2.19691992407424,1.1969199240742399,312.0,132.0,0.6709677419354839,0.2838709677419355,False
QQQ,hybridL200_S15_eL3_eS2_xL1_xS2,0.11683403125367878,0.12149605833124721,0.15121002112939858,0.8057720308126489,0.8057720308126489,-0.2180620834400674,7.553896345531442,2.220984557264275,1.220984557264275,313.0,143.0,0.6731182795698925,0.30752688172043013,False
QQQ,hybridL200_S15_eL3_eS2_xL2_xS1,0.10857795327569933,0.11456643977492077,0.1545195477291396,0.7409451340012247,0.7409451340012247,-0.24081320640915826,8.267560509938827,2.1115659895797227,1.1115659895797227,241.0,91.0,0.5182795698924731,0.1956989247311828,False
QQQ,hybridL200_S15_eL3_eS2_xL2_xS2,0.11113100388593179,0.11716547145027832,0.15557076066324588,0.7542469155064218,0.7542469155064218,-0.23912174979878995,8.130783440843924,2.1344802206850604,1.1344802206850604,243.0,109.0,0.5225806451612903,0.23440860215053763,False
QQQ,hybridL200_S15_eL3_eS3_xL1_xS1,0.11042695464018182,0.11510149587562671,0.14786746573018494,0.7775311091653988,0.7775311091653988,-0.21085083723698322,7.950023223314835,2.143806676426062,1.1438066764260617,314.0,95.0,0.6752688172043011,0.20430107526881722,False
QQQ,hybridL200_S15_eL3_eS3_xL1_xS2,0.11538577188399056,0.11982673595663841,0.14885649319750677,0.8058947077941631,0.8058947077941631,-0.2076682624719658,7.409211245608673,2.20092330500484,1.2009233050048402,331.0,113.0,0.7118279569892473,0.24301075268817204,False
QQQ,hybridL200_S15_eL3_eS3_xL2_xS1,0.10481870707354303,0.11082887273606587,0.15230107092504694,0.7257964543655554,0.7257964543655554,-0.23654230458397058,8.59749411297829,2.060950994442842,1.0609509944428417,228.0,80.0,0.49032258064516127,0.17204301075268819,False
QQQ,hybridL200_S15_eL3_eS3_xL2_xS2,0.10968731206056262,0.1154961490756695,0.15326328521754595,0.7535984054476624,0.7535984054476624,-0.2329171931995286,8.154837617791708,2.1152305122042794,1.1152305122042794,261.0,97.0,0.5612903225806452,0.2086021505376344,False
QQQ,hybridL200_S20_eL2_eS2_xL1_xS1,0.12332672369571644,0.12676464181556069,0.14905973958218838,0.8466631257162226,0.8466631257162226,-0.19111873374498992,7.026594760749277,2.3320344547018474,1.332034454701848,349.0,155.0,0.7505376344086021,0.3333333333333333,False
QQQ,hybridL200_S20_eL2_eS2_xL1_xS2,0.12472568585926432,0.12832265871535867,0.14964702591952325,0.8575165172472896,0.8575165172472896,-0.19294817228621786,6.938446282530357,2.329828335783633,1.3298283357836331,365.0,156.0,0.7849462365591398,0.33548387096774196,False
QQQ,hybridL200_S20_eL2_eS2_xL2_xS1,0.1169741936228976,0.12193288135733736,0.15314946560318823,0.7923006097394166,0.7923006097394166,-0.21543480435278997,7.312480940307821,2.223734724649923,1.2237347246499233,302.0,142.0,0.6494623655913978,0.3053763440860215,False
QQQ,hybridL200_S20_eL2_eS2_xL2_xS2,0.11839925078168334,0.12349089825713533,0.15372288563089123,0.803551558698249,0.803551558698249,-0.21403407072955313,7.3311570384196525,2.225071940804856,1.2250719408048563,300.0,126.0,0.6451612903225806,0.2709677419354839,False
QQQ,hybridL200_S20_eL2_eS3_xL1_xS1,0.120671344274162,0.12386026637014397,0.147445693642636,0.8345257583668169,0.8345257583668169,-0.2011785357878608,7.062903242824968,2.3209839258878775,1.320983925887877,335.0,139.0,0.7204301075268817,0.2989247311827957,False
QQQ,hybridL200_S20_eL2_eS3_xL1_xS2,0.12228910294613869,0.12555124200082715,0.14785531303099575,0.8460430012812088,0.8460430012812088,-0.19894486791553312,6.960293639539758,2.3255901529948124,1.3255901529948126,355.0,134.0,0.7634408602150538,0.28817204301075267,False
QQQ,hybridL200_S20_eL2_eS3_xL2_xS1,0.11428865255126688,0.11902850591192063,0.1515707107069533,0.7793952331069588,0.7793952331069588,-0.23159825456388963,7.632470079684941,2.2093838351206685,1.209383835120669,290.0,116.0,0.6236559139784946,0.24946236559139784,False
QQQ,hybridL200_S20_eL2_eS3_xL2_xS2,0.11592314762237262,0.12071948154260383,0.1519718892664028,0.7910716022225909,0.7910716022225909,-0.23085944202238723,7.58891095224647,2.216314883785149,1.216314883785149,302.0,109.0,0.6494623655913978,0.23440860215053763,False
QQQ,hybridL200_S20_eL3_eS2_xL1_xS1,0.12079410255051716,0.12453216424084901,0.1484592924159159,0.835685664227608,0.835685664227608,-0.19342611939303261,7.203990230186025,2.285446344297875,1.2854463442978752,340.0,152.0,0.7311827956989247,0.32688172043010755,False
QQQ,hybridL200_S20_eL3_eS2_xL1_xS2,0.12293853122245259,0.12673735866963629,0.14901035073919114,0.8515333634909582,0.8515333634909582,-0.19314587492021074,7.118160271029362,2.295171669011545,1.2951716690115451,353.0,167.0,0.7591397849462366,0.35913978494623655,False
QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,0.11682775769324823,0.12181817893048655,0.15293007253739505,0.7933480585958071,0.7933480585958071,-0.21321991803933094,7.22666116000918,2.217210652556196,1.2172106525561956,311.0,139.0,0.6688172043010753,0.2989247311827957,False
QQQ,hybridL200_S20_eL3_eS2_xL2_xS2,0.1189844992007246,0.12402337335927384,0.15346701265182688,0.8093832078985373,0.8093832078985373,-0.21198780460143243,7.266494089381815,2.228935952145306,1.228935952145306,300.0,139.0,0.6451612903225806,0.2989247311827957,False
QQQ,hybridL200_S20_eL3_eS3_xL1_xS1,0.11811757296607399,0.12162778879543229,0.14684112374019387,0.823536720994472,0.823536720994472,-0.20236079535354645,7.194784116374555,2.2721312268394027,1.2721312268394027,324.0,130.0,0.6967741935483871,0.27956989247311825,False
QQQ,hybridL200_S20_eL3_eS3_xL1_xS2,0.12046748812897695,0.1239659419551048,0.14721374577164495,0.8400460636165958,0.8400460636165958,-0.1994348247571338,7.087246039552646,2.2873527154355586,1.2873527154355586,348.0,135.0,0.7483870967741936,0.2903225806451613,False
QQQ,hybridL200_S20_eL3_eS3_xL2_xS1,0.11413157019669123,0.11891380348506982,0.15134954222349217,0.7804613623384616,0.7804613623384616,-0.23001280917896724,7.563173560078577,2.201881781707532,1.2018817817075322,299.0,117.0,0.6430107526881721,0.25161290322580643,False
QQQ,hybridL200_S20_eL3_eS3_xL2_xS2,0.11648890672567698,0.12125195664474234,0.15171380824408423,0.7969418909369822,0.7969418909369822,-0.22933787963861194,7.515220068955862,2.2183863673557185,1.2183863673557187,325.0,112.0,0.6989247311827957,0.24086021505376345,False
QQQ,hybridL200_S30_eL2_eS2_xL1_xS1,0.1201353318503944,0.12382863184054473,0.14702814207720094,0.8421560396075386,0.8421560396075386,-0.194623855682036,6.995712736535962,2.264399143524493,1.2643991435244932,362.0,117.0,0.7784946236559139,0.25161290322580643,False
QQQ,hybridL200_S30_eL2_eS2_xL1_xS2,0.12085244504724614,0.12470554645934633,0.14805115688483475,0.8443228371442313,0.8443228371442313,-0.19412652018381546,7.103570452775569,2.266387215516791,1.266387215516791,366.0,117.0,0.7870967741935484,0.25161290322580643,False
QQQ,hybridL200_S30_eL2_eS2_xL2_xS1,0.11132223951862198,0.11678869045262866,0.15140780538721188,0.7713749181324812,0.7713749181324812,-0.2227752327410966,7.743435436286901,2.1273746189293443,1.1273746189293443,246.0,104.0,0.5290322580645161,0.22365591397849463,False
QQQ,hybridL200_S30_eL2_eS2_xL2_xS2,0.1120536944787109,0.11766560507143024,0.1524148192653728,0.7738577565222886,0.7738577565222886,-0.2208430087930723,7.839608739239655,2.13104403995514,1.1310440399551396,252.0,113.0,0.5419354838709678,0.24301075268817204,False
QQQ,hybridL200_S30_eL2_eS3_xL1_xS1,0.11634263592691675,0.12009642303547616,0.14577702286512462,0.8225467124534093,0.8225467124534093,-0.19338844274431466,7.470740242423565,2.224984573755103,1.224984573755103,353.0,96.0,0.7591397849462366,0.2064516129032258,False
QQQ,hybridL200_S30_eL2_eS3_xL1_xS2,0.11670005361007631,0.12053031852716878,0.14614035624905725,0.8246090354240326,0.8246090354240326,-0.1982621653206944,7.5316114169041475,2.224309320517794,1.2243093205177937,364.0,102.0,0.7827956989247312,0.21935483870967742,False
QQQ,hybridL200_S30_eL2_eS3_xL2_xS1,0.10751737942071624,0.11305648164756009,0.1501886733516787,0.7512748434383476,0.7512748434383476,-0.218764415563187,8.118176291299791,2.0866473046049347,1.0866473046049345,247.0,84.0,0.5311827956989247,0.18064516129032257,False
QQQ,hybridL200_S30_eL2_eS3_xL2_xS2,0.10788374898760458,0.1134903771392527,0.1505453737281407,0.7534968627780133,0.7534968627780133,-0.2203586984078645,8.178324346057455,2.0870838124286513,1.0870838124286513,247.0,97.0,0.5311827956989247,0.2086021505376344,False
QQQ,hybridL200_S30_eL3_eS2_xL1_xS1,0.11786252127979208,0.12179521405410082,0.14645457522745833,0.831526754171751,0.831526754171751,-0.1946292222074861,7.012461977871847,2.2255291182433568,1.2255291182433568,344.0,108.0,0.7397849462365591,0.23225806451612904,False
QQQ,hybridL200_S30_eL3_eS2_xL1_xS2,0.11842602469749736,0.12252446019103153,0.14748179799356148,0.8325837515024781,0.8325837515024781,-0.19409532609298072,7.120027976473938,2.226350804156478,1.2263508041564781,347.0,123.0,0.7462365591397849,0.2645161290322581,False
QQQ,hybridL200_S30_eL3_eS2_xL2_xS1,0.11279570244266511,0.11803494734638108,0.151077395840553,0.7808085532851917,0.7808085532851917,-0.222643738951968,7.709364505592335,2.1495844249609086,1.1495844249609088,280.0,104.0,0.6021505376344086,0.22365591397849463,False
QQQ,hybridL200_S30_eL3_eS2_xL2_xS2,0.11336405064544397,0.11876419348331177,0.15208724757951642,0.7822719036663862,0.7822719036663862,-0.22134912570560455,7.811502166772497,2.1511169819393348,1.151116981939335,269.0,114.0,0.578494623655914,0.24516129032258063,False
QQQ,hybridL200_S30_eL3_eS3_xL1_xS1,0.11406483523554642,0.11806300524903225,0.14520056825341204,0.8118905791292703,0.8118905791292703,-0.19387296433685378,7.5151464715028125,2.1856442287783344,1.1856442287783344,346.0,93.0,0.7440860215053764,0.2,False
QQQ,hybridL200_S30_eL3_eS3_xL1_xS2,0.11426766172316766,0.11834923225885396,0.14556705042533236,0.8128964307143147,0.8128964307143147,-0.19822535340305358,7.577493300058682,2.1836791636975685,1.1836791636975685,349.0,97.0,0.7505376344086021,0.2086021505376344,False
