Date,EdgeOnly,MiddleOnly,BuyAndHold
2016-02-10,0.9339726321222592,0.9902158838256393,0.9248345353859015
2016-02-11,0.9339726321222592,0.9773349473954763,0.9128040932840227
2016-02-12,0.9339726321222592,0.9974846582598182,0.9316233717764947
2016-02-16,0.9339726321222592,1.014320280779192,0.9473473824543309
2016-02-17,0.9339726321222592,1.030889283389737,0.9628223774341422
2016-02-18,0.9339726321222592,1.026666922041213,0.95887880749169
2016-02-19,0.9339726321222592,1.0261856822201678,0.9584293426693463
2016-02-22,0.9339726321222592,1.0410440576358893,0.9723066586654283
2016-02-23,0.9221768721436537,1.0410440576358893,0.9600267528344018
2016-02-24,0.9263964495130282,1.0410440576358893,0.9644195187805239
2016-02-25,0.937616894738622,1.0410440576358893,0.9761004966066572
2016-02-26,0.9354588619008732,1.0410440576358893,0.9738538893447358
2016-02-29,0.928122738065752,1.0410440576358893,0.9662166612201019
2016-03-01,0.949940284794421,1.0410440576358893,0.9889296885941762
2016-03-02,0.9542078050598798,1.0410440576358893,0.9933723652073727
2016-03-03,0.957947781321567,1.0410440576358893,0.9972658452703015
2016-03-04,0.9610647581544242,1.0410440576358893,1.0005107554799362
2016-03-07,0.9618316723449292,1.0410440576358893,1.001309146940678
2016-03-08,0.9618316723449292,1.0296779130865379,0.9903768291206613
2016-03-09,0.9618316723449292,1.0347640960122766,0.9952688809499768
2016-03-10,0.9618316723449292,1.0355945426575743,0.9960676308356168
2016-03-11,0.9618316723449292,1.0523058606727056,1.0121411057891985
2016-03-14,0.9618316723449292,1.0509565944887422,1.0108433388390385
2016-03-15,0.9618316723449292,1.0492442757383973,1.0091963764318066
2016-03-16,0.9618316723449292,1.0553162996334586,1.015036641329312
2016-03-17,0.9618316723449292,1.06201148457972,1.0214762822628332
2016-03-18,0.9618316723449292,1.0661844929466513,1.025490013879108
2016-03-21,0.9618316723449292,1.0676973517163384,1.026945129359578
2016-03-22,0.9618316723449292,1.067123473397398,1.026393155016349
2016-03-23,0.9618316723449292,1.0600810734357646,1.0196195516839293
2016-03-24,0.9614057372190007,1.0600810734357646,1.019168025918421
2016-03-28,0.9619739324792689,1.0600810734357646,1.0197703589598472
2016-03-29,0.9708719108283678,1.0600810734357646,1.0292029373995681
2016-03-30,0.9751321918924517,1.0600810734357646,1.0337191807231203
2016-03-31,0.9727651624557829,1.0600810734357646,1.0312099376170425
2016-04-01,0.979391543151736,1.0600810734357646,1.0382344383782025
2016-04-04,0.9762204861465356,1.0600810734357646,1.0348728608642035
2016-04-05,0.9664704684901618,1.0600810734357646,1.024537051681017
2016-04-06,0.9770251054090309,1.0600810734357646,1.0357258225156964
2016-04-07,0.9653339934419167,1.0600810734357646,1.0233322959919404
2016-04-08,0.9653339934419167,1.0629400546121182,1.026092167708085
2016-04-11,0.9653339934419167,1.0604454078876213,1.0236840004232997
2016-04-12,0.9653339934419167,1.0703206816021906,1.0332169378345168
2016-04-13,0.9653339934419167,1.081131993179823,1.0436534644140976
2016-04-14,0.9653339934419167,1.0811839746557566,1.0437036438998457
2016-04-15,0.9653339934419167,1.079988679181474,1.0425497845463134
2016-04-18,0.9653339934419167,1.0875774177234094,1.0498754518281865
2016-04-19,0.9653339934419167,1.0910077310147128,1.0531868498564374
2016-04-20,0.9653339934419167,1.092047360533387,1.0541904395713992
2016-04-21,0.9653339934419167,1.0861740106972637,1.048520695319213
2016-04-22,0.9653339934419167,1.0861740106972637,1.048520695319213
2016-04-25,0.9636710990525565,1.0861740106972637,1.0467145026509557
2016-04-26,0.9651030840111573,1.0861740106972637,1.0482698874966971
2016-04-27,0.967089449596662,1.0861740106972637,1.0504274261714157
2016-04-28,0.9583123338171707,1.0861740106972637,1.0408939511228514
2016-04-29,0.9531386096154374,1.0861740106972637,1.0352743863564131
2016-05-02,0.9607145673699704,1.0861740106972637,1.0435031947755273
2016-05-03,0.952353319557774,1.0861740106972637,1.0344214247049204
2016-05-04,0.9470408352050804,1.0861740106972637,1.0286511422687887
2016-05-05,0.9468562066570133,1.0861740106972637,1.0284506035382455
2016-05-06,0.9503208380838112,1.0861740106972637,1.0322137961506783
2016-05-09,0.9503208380838112,1.0870712790708992,1.0330664889834975
2016-05-10,0.9503208380838112,1.1005878218788678,1.045911541272762
2016-05-11,0.9503208380838112,1.0902919595919442,1.0361271687954572
2016-05-12,0.9503208380838112,1.0906089642443362,1.0364284249223947
2016-05-13,0.9503208380838112,1.0811053307169003,1.0273969239437604
2016-05-16,0.9503208380838112,1.0917708117537872,1.0375325528213017
2016-05-17,0.9503208380838112,1.081580554823996,1.0278485393154932
2016-05-18,0.9503208380838112,1.0818972766048955,1.028149526623757
2016-05-19,0.9503208380838112,1.078148569298189,1.0245870519543165
2016-05-20,0.9503208380838112,1.084959549090242,1.0310596679784723
2016-05-23,0.9503208380838112,1.083480885509394,1.0296544631650768
2016-05-24,0.9626394922822368,1.083480885509394,1.043001489524271
2016-05-25,0.9691692424180974,1.083480885509394,1.0500763489836282
2016-05-26,0.9694470390200397,1.083480885509394,1.0503773362918922
2016-05-27,0.973614815070913,1.083480885509394,1.0548930419780973
2016-05-31,0.971762451781153,1.083480885509394,1.052886041760623
2016-06-01,0.9737536720207972,1.083480885509394,1.055043490829117
2016-06-02,0.9767173871226741,1.083480885509394,1.0582546194920963
2016-06-03,0.9737999852381498,1.083480885509394,1.0550936703148652
2016-06-06,0.9787552513883665,1.083480885509394,1.0604626064712368
2016-06-07,0.9802835048588315,1.083480885509394,1.062118439894699
2016-06-08,0.9802835048588315,1.0870127263360612,1.0655806451988679
2016-06-09,0.9802835048588315,1.085528252630769,1.0641254401121734
2016-06-10,0.9802835048588315,1.075239954049997,1.0540399907203801
2016-06-13,0.9802835048588315,1.0669480166591006,1.0459115412727622
2016-06-14,0.9802835048588315,1.0648495521977464,1.0438544511757644
2016-06-15,0.9802835048588315,1.0633650784924542,1.0423992460890699
2016-06-16,0.9802835048588315,1.066538598079913,1.0455101949930021
2016-06-17,0.9802835048588315,1.0625663511995451,1.0416162668989508
2016-06-20,0.9802835048588315,1.069409555600591,1.0483245472936735
2016-06-21,0.9802835048588315,1.0724451397926502,1.0513002804047595
2016-06-22,0.9802835048588315,1.0706956729056067,1.0495853068730943
2016-06-23,0.9802835048588315,1.084638939534784,1.0632536611535253
2016-06-24,0.9450827245673724,1.084638939534784,1.0250735241474
2016-06-27,0.9281562157908375,1.084638939534784,1.0067143736179929
2016-06-28,0.9448965128956591,1.084638939534784,1.024871551717264
2016-06-29,0.9609858952882233,1.084638939534784,1.0423227223733045
2016-06-30,0.9740987824189612,1.084638939534784,1.0565454703650272
2016-07-01,0.9761449628470861,1.084638939534784,1.0587648373346854
2016-07-05,0.9691235270926142,1.084638939534784,1.0511491147039433
2016-07-06,0.9749360740306797,1.084638939534784,1.057453629450843
2016-07-07,0.9743315883155397,1.084638939534784,1.0567979807058094
2016-07-08,0.9888396585482709,1.084638939534784,1.0725339986177351
2016-07-11,0.9888396585482709,1.088464721765077,1.076317083812018
2016-07-12,0.9888396585482709,1.096370559063442,1.0841346892666714
2016-07-13,0.9888396585482709,1.0962173247909244,1.083983165140957
2016-07-14,0.9888396585482709,1.1023382682597322,1.0900357967906462
2016-07-15,0.9888396585482709,1.1008587555646425,1.0885727959624159
2016-07-18,0.9888396585482709,1.1038173278670853,1.0914983495877537
2016-07-19,0.9888396585482709,1.102695301396172,1.0903888453153738
2016-07-20,0.9888396585482709,1.1072856238732016,1.0949279382261863
2016-07-21,0.9888396585482709,1.103103170976658,1.090792162932074
2016-07-22,0.9888396585482709,1.1080505265901277,1.095684304367614
2016-07-25,0.9861543439159419,1.1080505265901277,1.0927088400752019
2016-07-26,0.9866094710240172,1.1080505265901277,1.09321314390697
2016-07-27,0.9855625492860743,1.1080505265901277,1.0920531017239439
2016-07-28,0.9867005287929748,1.1080505265901277,1.0933140405158137
2016-07-29,0.9882935545395942,1.1080505265901277,1.0950791935332271
2016-08-01,0.9874743580924011,1.1080505265901277,1.094171482478534
2016-08-02,0.9811471370435529,1.1080505265901277,1.0871606018635056
2016-08-03,0.9840149715555775,1.1080505265901277,1.0903383074047277
2016-08-04,0.9850618932935202,1.1080505265901277,1.091498349587754
2016-08-05,0.9931187267424244,1.1080505265901277,1.100425728133461
2016-08-08,0.9931187267424244,1.1073899739771653,1.0997697209635293
2016-08-09,0.9931187267424244,1.1080505265901277,1.100425728133461
2016-08-10,0.9931187267424244,1.105308073828074,1.097702146938259
2016-08-11,0.9931187267424244,1.1104373943436188,1.1027961711977106
2016-08-12,0.9931187267424244,1.1094725057159696,1.1018379222323713
2016-08-15,0.9931187267424244,1.11267177829491,1.1050151797424708
2016-08-16,0.9931187267424244,1.1069330639331765,1.0993159550424074
2016-08-17,0.9931187267424244,1.1090150543093695,1.101383618673902
2016-08-18,0.9931187267424244,1.1115037884608987,1.103855227165669
2016-08-19,0.9931187267424244,1.109878256993185,1.1022408814241735
2016-08-22,0.9931187267424244,1.1098278200432266,1.10219079154465
2016-08-23,0.9931187267424244,1.1120624746758232,1.1044100689080836
2016-08-24,0.9931187267424244,1.1063744679453538,1.0987612029062175
2016-08-25,0.9924348398831165,1.1063744679453538,1.098004567946116
2016-08-26,0.990565975686228,1.1063744679453538,1.0959369043146212
2016-08-29,0.9954438124786879,1.1063744679453538,1.1013336184006033
2016-08-30,0.9938024516200034,1.1063744679453538,1.09951765865387
2016-08-31,0.9909760324328737,1.1063744679453538,1.0963905806295189
2016-09-01,0.9910217112804164,1.1063744679453538,1.0964411185401652
2016-09-02,0.9954890053810441,1.1063744679453538,1.1013836186739026
2016-09-06,0.998497896985751,1.1063744679453538,1.1047125795221653
2016-09-07,0.998406944244988,1.1063744679453538,1.1046119517319954
2016-09-08,0.9961274563654028,1.1063744679453538,1.1020899845420316
2016-09-09,0.9961274563654028,1.0798937293528286,1.0757117937651823
2016-09-12,0.9961274563654028,1.0953871459763722,1.0911452114568023
2016-09-13,0.9961274563654028,1.079640597171527,1.075459641849298
2016-09-14,0.9961274563654028,1.079235351799543,1.0750559658076997
2016-09-15,0.9961274563654028,1.0900202759689763,1.085799124887691
2016-09-16,0.9961274563654028,1.0858065336915392,1.0816017005110883
2016-09-19,0.9961274563654028,1.0860099209914407,1.0818043001847961
2016-09-20,0.9961274563654028,1.0860611051460818,1.0818552861265651
2016-09-21,0.9961274563654028,1.0982741481891267,1.0940210336275147
2016-09-22,0.9961274563654028,1.1051949835241646,1.1009150677257298
2016-09-23,0.9961274563654028,1.099139691134572,1.0948832247201363
2016-09-26,0.9880565024109218,1.099139691134572,1.0860121188834466
2016-09-27,0.9941904469820788,1.099139691134572,1.0927541808248247
2016-09-28,0.9991249294717186,1.099139691134572,1.0981778663843964
2016-09-29,0.9900853077776476,1.099139691134572,1.0882420593876019
2016-09-30,0.9975568160252438,1.099139691134572,1.0964542906551742
2016-10-03,0.995158788625813,1.099139691134572,1.0938185235600315
2016-10-04,0.9900853077776477,1.099139691134572,1.0882420593876019
2016-10-05,0.994466894743815,1.099139691134572,1.0930580355322743
2016-10-06,0.995158788625813,1.099139691134572,1.0938185235600315
2016-10-07,0.9917456248273436,1.099139691134572,1.0900669797567903
2016-10-10,0.9917456248273436,1.1048642146746048,1.095744250931839
2016-10-11,0.9917456248273436,1.090910609487754,1.0819058240372117
2016-10-12,0.9917456248273436,1.0923419662528222,1.0833253658465352
2016-10-13,0.9917456248273436,1.0887640261002718,1.0797769593543491
2016-10-14,0.9917456248273436,1.0893262867459617,1.0803345788897247
2016-10-17,0.9917456248273436,1.0855438799629764,1.0765833935113818
2016-10-18,0.9917456248273436,1.0923419662528224,1.0833253658465354
2016-10-19,0.9917456248273436,1.0952550962123813,1.0862144497384814
2016-10-20,0.9917456248273436,1.0932107913161286,1.0841870193018097
2016-10-21,0.9917456248273436,1.093721912716204,1.0846939217140898
2016-10-24,0.9917456248273436,1.0983731445624954,1.0893067605477071
2016-10-25,0.9884229180243137,1.0983731445624954,1.085657188628004
2016-10-26,0.9864384636310385,1.0983731445624954,1.0834775172158215
2016-10-27,0.9838076440925252,1.0983731445624954,1.0805878956865282
2016-10-28,0.98090002069969,1.0983731445624954,1.0773942402373362
2016-10-31,0.9809461954658398,1.0983731445624954,1.0774449573604317
2016-11-01,0.97383919736,1.0983731445624954,1.0696388215025205
2016-11-02,0.9679777758081797,1.0983731445624954,1.0632007934810412
2016-11-03,0.9635471193601316,1.0983731445624954,1.0583342794257224
2016-11-04,0.96248558922384,1.0983731445624954,1.0571683232318758
2016-11-07,0.983715212979367,1.0983731445624954,1.0804863718341127
2016-11-08,0.983715212979367,1.1033203117886723,1.085352975495656
2016-11-09,0.983715212979367,1.1150175826794593,1.0968597588212636
2016-11-10,0.983715212979367,1.1178003699372838,1.0995972289812708
2016-11-11,0.983715212979367,1.1152236273530174,1.097062448101196
2016-11-14,0.983715212979367,1.1160996360292366,1.0979241911626947
2016-11-15,0.983715212979367,1.1248083482574385,1.1064910838670365
2016-11-16,0.983715212979367,1.1226954339126758,1.1044125778823712
2016-11-17,0.983715212979367,1.128467053101883,1.110090207482318
2016-11-18,0.983715212979367,1.1259421404996035,1.1076064125440124
2016-11-21,0.983715212979367,1.1344446258750491,1.1159704367559728
2016-11-22,0.983715212979367,1.1366603803773923,1.1181501081681553
2016-11-23,0.9842503306475351,1.1366603803773923,1.118758355220402
2016-11-25,0.9879072308229879,1.1366603803773923,1.1229150087648343
2016-11-28,0.9832692553115966,1.1366603803773923,1.1176432057558752
2016-11-29,0.9851871018983953,1.1366603803773923,1.1198231459867314
2016-11-30,0.9828234553096094,1.1366603803773923,1.1171364825560441
2016-12-01,0.9792109380521261,1.1366603803773923,1.1130302773160334
2016-12-02,0.9797016728023243,1.1366603803773923,1.1135880760638581
2016-12-05,0.9855882824837382,1.1366603803773923,1.1202791520634672
2016-12-06,0.9887097496594567,1.1366603803773923,1.123827200130755
2016-12-07,1.0016429950221502,1.1366603803773923,1.1385279077242283
2016-12-08,1.0016429950221502,1.1394439047376024,1.1413160054011062
2016-12-09,1.0016429950221502,1.1463267200108098,1.148210129105546
2016-12-12,1.0016429950221502,1.1450109534580228,1.1468922007548623
2016-12-13,1.0016429950221502,1.1526527409527316,1.1545465436683853
2016-12-14,1.0016429950221502,1.143138571492437,1.1450167424750275
2016-12-15,1.0016429950221502,1.1478448433722999,1.149730746736162
2016-12-16,1.0016429950221502,1.14560013203544,1.1474823473497495
2016-12-19,1.0016429950221502,1.148094613580036,1.149980927315106
2016-12-20,1.0016429950221502,1.1525234723459343,1.1544170626739105
2016-12-21,1.0016429950221502,1.1493163584679484,1.1512046795237876
2016-12-22,1.0016429950221502,1.1473311683963616,1.149216227794795
2016-12-23,1.0031093169632517,1.1473311683963616,1.1508985846607243
2016-12-27,1.0055981202280762,1.1473311683963616,1.153754066218464
2016-12-28,0.9972870621357061,1.1473311683963616,1.144218530226735
2016-12-29,0.9970654932756845,1.1473311683963616,1.1439643173676861
2016-12-30,0.9934208143928414,1.1473311683963616,1.1397826636866042
2017-01-03,1.0010202279830906,1.1473311683963616,1.1485017077602322
2017-01-04,1.0069760333043398,1.1473311683963616,1.1553349888382023
2017-01-05,1.0061759799373815,1.1473311683963616,1.1544170626739105
2017-01-06,1.0097759076898785,1.1473311683963616,1.1585473719883252
2017-01-09,1.006442612326565,1.1473311683963616,1.1547229783245248
2017-01-10,1.006442612326565,1.1473311683963616,1.1547229783245248
2017-01-11,1.006442612326565,1.150573380354851,1.1579860785977432
2017-01-12,1.006442612326565,1.1476855182314558,1.1550796110982344
2017-01-13,1.006442612326565,1.1503202606108378,1.157731328101347
2017-01-17,1.006442612326565,1.1462671395322386,1.1536520943349258
2017-01-18,1.006442612326565,1.1488002956900523,1.1562015706358268
2017-01-19,1.006442612326565,1.1445445363640476,1.1519183931023296
2017-01-20,1.006442612326565,1.148749636128201,1.1561505846940578
2017-01-23,1.006442612326565,1.145760543913725,1.1531422349172356
2017-01-24,1.006442612326565,1.1531068036105305,1.1605358237173178
2017-01-25,1.0151538152670427,1.1531068036105305,1.1705807710956144
2017-01-26,1.0140926277008733,1.1531068036105305,1.1693571084931575
2017-01-27,1.0125008463516192,1.1531068036105305,1.1675216145894722
2017-01-30,1.0062214538750922,1.1531068036105305,1.1602808044022481
2017-01-31,1.0061329438693902,1.1531068036105305,1.1601787429124855
2017-02-01,1.0065308892067037,1.1531068036105305,1.160637616388407
2017-02-02,1.0071942091440809,1.1531068036105305,1.161402495121167
2017-02-03,1.0141369992665064,1.1531068036105305,1.1694082736473759
2017-02-06,1.01232351550613,1.1531068036105305,1.167317133185049
2017-02-07,1.012367887071763,1.1531068036105305,1.167368298339267
2017-02-08,1.012367887071763,1.1546182263946374,1.1688984142296854
2017-02-09,1.012367887071763,1.1614678677037074,1.175832771128948
2017-02-10,1.012367887071763,1.166051436974905,1.1804730294672776
2017-02-13,1.012367887071763,1.172397624735369,1.186897706161299
2017-02-14,1.012367887071763,1.1770817430978495,1.1916397571707176
2017-02-15,1.012367887071763,1.1832263901181275,1.1978604004914382
2017-02-16,1.012367887071763,1.182219483020915,1.1968410400809555
2017-02-17,1.012367887071763,1.1840825620899396,1.1987271615015116
2017-02-21,1.012367887071763,1.1911343637198633,1.2058661790176468
2017-02-22,1.011468841571762,1.1911343637198633,1.204795295028048
2017-02-23,1.0121538644420665,1.1911343637198633,1.2056112493088018
2017-02-24,1.0134379249926075,1.1911343637198633,1.2071407379556482
2017-02-27,1.0150219181352753,1.1911343637198633,1.2090274866197763
2017-02-28,1.0122819771093332,1.1911343637198633,1.2057638487092106
2017-03-01,1.0264516292927224,1.1911343637198633,1.2226418083468036
2017-03-02,1.0199876945100612,1.1911343637198633,1.2149423935023318
2017-03-03,1.020629611943875,1.1911343637198633,1.2157070034164181
2017-03-06,1.0175902649192712,1.1911343637198633,1.2120867327321427
2017-03-07,1.0145509178946674,1.1911343637198633,1.2084664620478676
2017-03-08,1.0145509178946674,1.1889230690430839,1.2062229910038054
2017-03-09,1.0145509178946674,1.1904310630244446,1.2077529276817747
2017-03-10,1.0145509178946674,1.1946023789284912,1.2119849400610538
2017-03-13,1.0145509178946674,1.1952051702441049,1.2125965025436087
2017-03-14,1.0145509178946674,1.1906318168208387,1.2079566026301773
2017-03-15,1.0145509178946674,1.2009349114615586,1.2184096167550753
2017-03-16,1.0145509178946674,1.1985729410361436,1.2160132774919306
2017-03-17,1.0145509178946674,1.1964678082877698,1.2138775131297777
2017-03-20,1.0145509178946674,1.1951555338017055,1.2125461438454115
2017-03-21,1.0145509178946674,1.1798101008460111,1.1969774207547206
2017-03-22,1.0145509178946674,1.1825862970985657,1.1997940132110054
2017-03-23,1.0145509178946674,1.1813243656234758,1.198513719474633
2017-03-24,1.0145509178946674,1.1804665030522588,1.1976433742155772
2017-03-27,1.0135096951416487,1.1804665030522588,1.1964142456334228
2017-03-28,1.0208846371125635,1.1804665030522588,1.205120117592042
2017-03-29,1.0218391735359222,1.1804665030522588,1.2062469158657603
2017-03-30,1.0250928712894685,1.1804665030522588,1.210087797074878
2017-03-31,1.0227067959072136,1.1804665030522588,1.2072711150123685
2017-04-03,1.0209282839072698,1.1804665030522588,1.2051716411711584
2017-04-04,1.0215789627320038,1.1804665030522588,1.205939745728002
2017-04-05,1.018542284432484,1.1804665030522588,1.2023550487148733
2017-04-06,1.0214051346278694,1.1804665030522588,1.2057345474737824
2017-04-07,1.020364215504727,1.1804665030522588,1.2045057773165262
2017-04-10,1.020364215504727,1.181169046110422,1.2052226271129274
2017-04-11,1.020364215504727,1.179763872176213,1.2037888379139003
2017-04-12,1.020364215504727,1.1745940334469527,1.198513719474633
2017-04-13,1.020364215504727,1.166965118378356,1.1907294475355121
2017-04-17,1.020364215504727,1.1773045323832294,1.2012794155953734
2017-04-18,1.020364215504727,1.1737909389135897,1.1976942705511218
2017-04-19,1.020364215504727,1.1716330779104407,1.1954924664014754
2017-04-20,1.020364215504727,1.181169046110422,1.2052226271129276
2017-04-21,1.020364215504727,1.1774049082226647,1.2013818355100345
2017-04-24,1.031586027924648,1.1774049082226647,1.2145944525324035
2017-04-25,1.037588569695421,1.1774049082226647,1.221661874675123
2017-04-26,1.0369359706021513,1.1774049082226647,1.2208935012996056
2017-04-27,1.0378059251485265,1.1774049082226647,1.2219177900524385
2017-04-28,1.0355442412005624,1.1774049082226647,1.219254872271257
2017-05-01,1.0381540287348376,1.1774049082226647,1.2223276489235309
2017-05-02,1.0385454359810986,1.1774049082226647,1.2227884937363922
2017-05-03,1.0372842263981636,1.1774049082226647,1.221303539383147
2017-05-04,1.0385017517968962,1.1774049082226647,1.2227370597635006
2017-05-05,1.0425904087866138,1.1774049082226647,1.2275510645712329
2017-05-08,1.0425904087866138,1.1772084362164048,1.2273462247419114
2017-05-09,1.0425904087866138,1.1761275823446968,1.2262193368619687
2017-05-10,1.0425904087866138,1.1782399572221494,1.2284216786489623
2017-05-11,1.0425904087866138,1.1758330462268263,1.2259122563304354
2017-05-12,1.0425904087866138,1.173868326164227,1.223863858037219
2017-05-15,1.0425904087866138,1.1803523320996019,1.2306240204359562
2017-05-16,1.0425904087866138,1.1792713922821343,1.229497042949789
2017-05-17,1.0425904087866138,1.1583464360493774,1.2076808842772369
2017-05-18,1.0425904087866138,1.1630129470082085,1.212546143845412
2017-05-19,1.0425904087866138,1.1705773770864938,1.2204327460929691
2017-05-22,1.0425904087866138,1.1765207841944954,1.226629285339286
2017-05-23,1.0425904087866138,1.1791239953045596,1.2293433682746857
2017-05-24,1.045022821363088,1.1791239953045596,1.232211484310087
2017-05-25,1.0500173680940181,1.1791239953045596,1.2381006742061968
2017-05-26,1.049800253537314,1.1791239953045596,1.2378446692226572
2017-05-30,1.0488882508089254,1.1791239953045596,1.236769304921831
2017-05-31,1.0486278957262274,1.1791239953045596,1.236462313996522
2017-06-01,1.0569665537864423,1.1791239953045596,1.2462946258039613
2017-06-02,1.0604847671281208,1.1791239953045596,1.250443035575735
2017-06-05,1.0597028659471865,1.1791239953045596,1.2495210771313383
2017-06-06,1.0563150581285408,1.1791239953045596,1.2455264316408925
2017-06-07,1.058269773083929,1.1791239953045596,1.2478312829487714
2017-06-08,1.058269773083929,1.1797044244965427,1.2484455336180629
