variant,start,end,observations,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
hybridL200_S20_eL3_eS2_xL2_xS1,2020-10-13,2026-03-26,1369,0.14226625980367524,0.13992547143965237,0.11729451559520347,1.1929412959302452,1.1929412959302452,-0.15053988507970548,5.192166737277778,2.0597922264604844,1.0597922264604844
hybridL200_S20_eL2_eS2_xL2_xS1,2020-10-13,2026-03-26,1369,0.14075132602773954,0.13871133532910876,0.11824813628350361,1.1730530365108167,1.1730530365108167,-0.15214528202638983,5.314352692338553,2.0449951422045283,1.0449951422045283
hybridL200_S20_eL2_eS2_xL1_xS1,2020-10-13,2026-03-26,1369,0.13823806551917905,0.13630405971931966,0.11655138771571975,1.1694760773829533,1.1694760773829533,-0.14904530778074554,5.296579141447613,2.02063828168163,1.02063828168163
200SMA_3in_2out_hybrid20SMA,2020-10-13,2026-03-26,1369,0.13754769569264758,0.13563919443282985,0.11605126984713614,1.1687868182010859,1.1687868182010859,-0.1531865058447063,5.811829608083823,2.0139892805871624,1.0139892805871624
sma200_3in_2out,2020-10-13,2026-03-26,1369,0.1068831028974977,0.10748553226085288,0.10875302157012007,0.988345249713821,0.988345249713821,-0.20487511179287948,8.545120698706423,1.7361392246544278,0.7361392246544278
baseline_buyhold,2020-10-13,2026-03-26,1369,0.14239930270519596,0.14636910998212396,0.16260811699860947,0.90013409344981,0.90013409344981,-0.2348802249917279,7.631279985214519,2.0610958818014504,1.0610958818014504
