ticker,latest_date,in_signal_now,last_entry,last_exit,days_since_entry,entry_adj_price,last_adj_price,pct_from_entry,signal_price,sma20,pct_vs_sma20,sma50,pct_vs_sma50,sma100,pct_vs_sma100,sma200,pct_vs_sma200
IWF,2026-06-23,True,2026-04-15,2026-03-03,47,117.12435150146484,119.80000305175781,0.022844536733759524,119.80000305175781,124.07400054931641,-0.03444716442313622,100.906025390625,0.1872433047282449,64.3697939491272,0.8611214313725826,46.9128000831604,1.553674111103862
SPMO,2026-06-23,True,2026-04-13,2026-03-20,49,124.39910125732422,154.3000030517578,0.2403626834295407,154.3000030517578,152.24500045776367,0.013497997226938452,142.45560043334962,0.08314452069541356,130.13019973754882,0.1857355430403973,124.98924983978272,0.2345061935290198
OEF,2026-06-23,True,2026-04-15,2026-03-20,47,344.42767333984375,360.3739929199219,0.04629802078749945,360.3739929199219,369.315202331543,-0.024210239262217992,362.48008117675784,-0.005810217902177506,346.7479406738281,0.039296707053586344,342.5862712097168,0.05192187546627092
DGRO,2026-06-23,True,2025-05-07,2025-04-04,282,58.87596893310547,75.12999725341797,0.27607237069474366,75.12999725341797,75.1259994506836,5.321463625906908e-05,73.95959991455078,0.01582481976943373,72.91690002441406,0.03035095057884951,70.92340000152588,0.059311838572341236
XLI,2026-06-23,True,2025-05-07,2025-03-31,282,132.04124450683594,178.1300048828125,0.34904821253476204,178.1300048828125,175.785001373291,0.013340179715001454,173.7915997314453,0.024963261504417966,171.60919967651367,0.037997993222919746,163.42584983825682,0.08997447502404565
