variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
sma200_3in_3out,0.13883839278798216,0.14108309815438835,0.14830014710428382,0.9513348496895253,0.9513348496895253,-0.20127168411598365,7.925621829165437,3.2122886419449457,2.2122886419449457,0.0,0.0,0.0,0.0,0.0,0.0,-0.013955811824110098,0.0,0.0,-0.05554786807886125,strategy
sma100_3in_2out,0.12527409525862154,0.1270514960871208,0.13392030142718964,0.9487097529883975,0.9487097529883975,-0.16747713760601424,7.099042415080631,2.8847252390321163,1.8847252390321163,0.0,0.0,0.0,0.0,0.0,0.0,-0.01658090852523786,0.0,0.0,-0.06911216560822186,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.12355641868019407,0.1252911240806443,0.1321844591137338,0.9478506393315244,0.9478506393315244,-0.22799651132638013,9.107351968162302,2.8454393033935523,1.8454393033935523,0.0,0.0,0.0,0.0,0.0,0.0,-0.017440022182111048,0.0,0.0,-0.07082984218664934,strategy
"set_[100, 200, 250]__x100_2_200_2_250_2",0.12584550230123903,0.12769400550742432,0.13492453933082582,0.9464105354054779,0.9464105354054779,-0.21847084558467153,8.726702687601072,2.8979006275955363,1.8979006275955363,0.0,0.0,0.0,0.0,0.0,0.0,-0.01888012610815748,0.0,0.0,-0.06854075856560438,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.12236022407242153,0.12414155341538227,0.13154598079919874,0.9437122492163472,0.9437122492163472,-0.2283987216902845,9.139364702512506,2.81836202500101,1.8183620250010102,0.0,0.0,0.0,0.0,0.0,0.0,-0.021578412297288185,0.0,0.0,-0.07202603679442188,strategy
"set_[100, 200, 250]__x100_2_200_1_250_2",0.12465549202997606,0.1265444348421623,0.13424226127927544,0.9426572052365931,0.9426572052365931,-0.21885438361231332,8.756566827993764,2.870521640036317,1.870521640036317,0.0,0.0,0.0,0.0,0.0,0.0,-0.022633456277042274,0.0,0.0,-0.06973076883686735,strategy
"set_[100, 200, 250]__x100_1_200_2_250_2",0.121910029298258,0.12389272618212158,0.13270086313131488,0.9336241171206463,0.9336241171206463,-0.23228752926969554,9.17822078581673,2.808230790218646,1.808230790218646,0.0,0.0,0.0,0.0,0.0,0.0,-0.031666544392989104,0.0,0.0,-0.0724762315685854,strategy
"set_[100, 200, 250]__x100_1_200_1_250_2",0.12071851323779881,0.12274315551685955,0.13204518962429862,0.9295541614661944,0.9295541614661944,-0.23268561963927684,9.206827893219076,2.7815727689964302,1.7815727689964302,0.0,0.0,0.0,0.0,0.0,0.0,-0.035736500047441,0.0,0.0,-0.0736677476290446,strategy
sma100_3in_1out,0.11313063608181473,0.1156476581112125,0.12976343991348616,0.8912191152478334,0.8912191152478334,-0.20575845008540158,8.55697988962004,2.617019631760309,1.617019631760309,0.0,0.0,0.0,0.0,0.0,0.0,-0.07407154626580204,0.0,0.0,-0.08125562478502868,strategy
sma250_3in_1out,0.11140474348336449,0.1158397889040592,0.14246786061943953,0.8130941841928175,0.8130941841928175,-0.2581764247005234,11.066393232748291,2.580821796324398,1.5808217963243978,0.0,0.0,0.0,0.0,0.0,0.0,-0.15219647732081787,0.0,0.0,-0.08298151738347892,strategy
sma250_3in_3out,0.110737261381336,0.11626587509521699,0.14946296068825868,0.777890887212637,0.777890887212637,-0.26065101885075564,11.354757056468735,2.5669421799390197,1.5669421799390197,0.0,0.0,0.0,0.0,0.0,0.0,-0.1873997743009984,0.0,0.0,-0.08364899948550741,strategy
sma250_3in_2out,0.10620428473194665,0.11164459520849097,0.14583898475542412,0.765533272161226,0.765533272161226,-0.27047876672901305,11.269930226418367,2.4744251909832893,1.4744251909832893,0.0,0.0,0.0,0.0,0.0,0.0,-0.1997573893524094,0.0,0.0,-0.08818197613489676,strategy
baseline_buyhold,0.1943862608668434,0.19904368782045323,0.2062007805072313,0.9652906615136354,0.9652906615136354,-0.30947558316624996,7.527779238011958,4.925682450142086,3.9256824501420864,,,,,,,,,,,baseline
