ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,is_baseline
IVW,hybridL100_S10_cd0,0.06287056614886351,0.06604102081548623,0.10670317619730388,0.6060807871084989,0.6060807871084989,-0.16089653249563313,5.990757626131581,1.3737695259159166,0.3737695259159166,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S10_cd1,0.06287056614886351,0.06604102081548623,0.10670317619730388,0.6060807871084989,0.6060807871084989,-0.16089653249563313,5.990757626131581,1.3737695259159166,0.3737695259159166,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S10_cd2,0.06287056614886351,0.06604102081548623,0.10670317619730388,0.6060807871084989,0.6060807871084989,-0.16089653249563313,5.990757626131581,1.3737695259159166,0.3737695259159166,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S15_cd0,0.06328394919745203,0.06630959585172382,0.10483629467906144,0.6181242642256792,0.6181242642256792,-0.14951253051251157,6.09100205022799,1.3751709171285138,0.3751709171285139,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S15_cd1,0.06328394919745203,0.06630959585172382,0.10483629467906144,0.6181242642256792,0.6181242642256792,-0.14951253051251157,6.09100205022799,1.3751709171285138,0.3751709171285139,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S15_cd2,0.06328394919745203,0.06630959585172382,0.10483629467906144,0.6181242642256792,0.6181242642256792,-0.14951253051251157,6.09100205022799,1.3751709171285138,0.3751709171285139,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S20_cd0,0.07296494609684082,0.07519771010530828,0.10525106759905814,0.7008018304425085,0.7008018304425085,-0.13047583458656223,5.416244880287212,1.445232906089058,0.44523290608905797,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S20_cd1,0.07296494609684082,0.07519771010530828,0.10525106759905814,0.7008018304425085,0.7008018304425085,-0.13047583458656223,5.416244880287212,1.445232906089058,0.44523290608905797,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S20_cd2,0.07296494609684082,0.07519771010530828,0.10525106759905814,0.7008018304425085,0.7008018304425085,-0.13047583458656223,5.416244880287212,1.445232906089058,0.44523290608905797,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S30_cd0,0.05922723341406755,0.0621333287984124,0.1029039002731282,0.592668510587068,0.592668510587068,-0.14519277165158642,5.958028387719432,1.352622879754039,0.35262287975403883,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S30_cd1,0.05922723341406755,0.0621333287984124,0.1029039002731282,0.592668510587068,0.592668510587068,-0.14519277165158642,5.958028387719432,1.352622879754039,0.35262287975403883,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S30_cd2,0.05922723341406755,0.0621333287984124,0.1029039002731282,0.592668510587068,0.592668510587068,-0.14519277165158642,5.958028387719432,1.352622879754039,0.35262287975403883,1.0,0.0,0.2,0.0,False
IVW,hybridL100_S50_cd0,0.05839976731283776,0.0613722660711433,0.0983470781778442,0.6104000555561191,0.6104000555561191,-0.13432377395517553,5.706500845268055,1.3348045340165626,0.3348045340165625,2.0,0.0,0.4,0.0,False
IVW,hybridL100_S50_cd1,0.05839976731283776,0.0613722660711433,0.0983470781778442,0.6104000555561191,0.6104000555561191,-0.13432377395517553,5.706500845268055,1.3348045340165626,0.3348045340165625,2.0,0.0,0.4,0.0,False
IVW,hybridL100_S50_cd2,0.05839976731283776,0.0613722660711433,0.0983470781778442,0.6104000555561191,0.6104000555561191,-0.13432377395517553,5.706500845268055,1.3348045340165626,0.3348045340165625,2.0,0.0,0.4,0.0,False
IVW,hybridL150_S10_cd0,0.07944649182367444,0.08168714367838606,0.10910539590099633,0.7281092302929302,0.7281092302929302,-0.15347984881812482,5.547584421409249,1.4865170054243229,0.48651700542432297,1.0,0.0,0.2,0.0,False
IVW,hybridL150_S10_cd1,0.07944649182367444,0.08168714367838606,0.10910539590099633,0.7281092302929302,0.7281092302929302,-0.15347984881812482,5.547584421409249,1.4865170054243229,0.48651700542432297,1.0,0.0,0.2,0.0,False
IVW,hybridL150_S10_cd2,0.07944649182367444,0.08168714367838606,0.10910539590099633,0.7281092302929302,0.7281092302929302,-0.15347984881812482,5.547584421409249,1.4865170054243229,0.48651700542432297,1.0,0.0,0.2,0.0,False
IVW,hybridL150_S15_cd0,0.09032514875011213,0.09165933246315958,0.10737214723838004,0.8333614263601833,0.8333614263601833,-0.13734869077257833,5.0910988235098955,1.5599512555970396,0.5599512555970396,2.0,0.0,0.4,0.0,False
