variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
exitset_0_days0,0.08104583718469938,0.08047771530597018,0.07115907644380835,0.709364396344162,-0.10789527854230622,3.2763613473522426,4.647425429348229
exitset_1_days1,0.11223742186844432,0.11393977163152723,0.12262977036434676,0.6844975031930076,-0.16684980370785188,6.536570232444296,8.142368903120419
exitset_2_days2,0.11238933706345522,0.11461220408597658,0.12691919341887217,0.6666620060114189,-0.182060695578841,7.06287303050127,8.164321741272843
exitset_3_days3,0.11405949019388295,0.11674289774938812,0.1317623840221103,0.6583282352786839,-0.20184833007795772,8.065499802161474,8.409404754497098
baseline_buyhold,0.14152257964430648,0.15427796360016985,0.20914158673933686,0.5942288453375053,-0.5335756457896789,12.60110800583739,13.591455982015804
baseline_sma200,0.06955745305557803,0.07890617043428032,0.1524482620510603,0.32080503756677736,-0.47566572459276446,15.628337440143916,3.764769000769506
