variant,CAGR,AnnReturn,AnnVol,Sharpe,MaxDD,UlcerIndex,TotalReturn
exitset_0_days0,0.08097915586341986,0.08021943184685566,0.06839697195454979,0.7342347243124563,-0.09575690929822687,3.1015347670989244,1.5628338361581997
exitset_1_days1,0.14703557138869017,0.14459321484835094,0.12139739487322998,0.9439511858390016,-0.13305770377667722,5.572219408169685,2.1959448618838198
exitset_2_days2,0.14711173118838405,0.14489342267353136,0.12331072428670951,0.931739095185208,-0.14909459759488214,5.893820276202912,2.196781053677333
exitset_3_days3,0.1504910138040465,0.1481814566418119,0.12607534113496774,0.9373875618967774,-0.16794080656114166,6.741971832485231,2.234149222107985
baseline_buyhold,0.1883806159627539,0.20128306471612187,0.2391268478389212,0.716285378509653,-0.31906113693896954,11.742296316698424,2.690324676158792
baseline_sma200,0.07290217328732851,0.07934714277670529,0.13383314528645174,0.3687213856558808,-0.2266875762566969,7.954519645752556,1.4970476967938844
