ticker,variant,kind,note,start,end,observations,long_window,short_window,entry_days_long,entry_days_short,exit_days_long,exit_days_short,window,entry_days,exit_days,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
DGRO,hybridL200_S15_eL3_eS2_xL2_xS1,hybrid,Shorter re-entry trigger.,2014-06-12,2026-03-26,2965,200.0,15.0,3.0,2.0,2.0,1.0,,,,0.09052570818029237,0.0926609898511298,0.10928645850245487,0.8478725646421088,0.8478725646421088,-0.15033397726781292,5.804895209775962,2.7721665321415188,1.7721665321415188
DGRO,hybridL200_S20_eL3_eS3_xL2_xS1,hybrid,Simpler remembered 3-day hybrid.,2014-06-12,2026-03-26,2965,200.0,20.0,3.0,3.0,2.0,1.0,,,,0.08903665572588482,0.0911622154508526,0.1080508462765423,0.8436973757478455,0.8436973757478455,-0.16699346679464977,5.958770872956158,2.727955778838279,1.7279557788382789
DGRO,hybridL200_S20_eL2_eS2_xL2_xS1,hybrid,Faster bull entry close to current winner.,2014-06-12,2026-03-26,2965,200.0,20.0,2.0,2.0,2.0,1.0,,,,0.09011846238480281,0.09233578052993154,0.10971106787984265,0.8416268505476512,0.8416268505476512,-0.17036802628150174,6.090339429337171,2.760010514048157,1.7600105140481568
DGRO,hybridL200_S20_eL3_eS2_xL1_xS1,hybrid,"Slower entry, faster bull exit.",2014-06-12,2026-03-26,2965,200.0,20.0,3.0,2.0,1.0,1.0,,,,0.08517925968334272,0.08747166735443788,0.10674548921679605,0.8194413459175427,0.8194413459175427,-0.19404213700414194,6.427288152725053,2.616410972947173,1.6164109729471732
DGRO,hybridL200_S20_eL2_eS2_xL1_xS1,hybrid,Faster 200-SMA exit.,2014-06-12,2026-03-26,2965,200.0,20.0,2.0,2.0,1.0,1.0,,,,0.0839412173127978,0.08638238126652245,0.1072383155426653,0.8055178863020727,0.8055178863020727,-0.20093849815511072,6.6938419212684845,2.5815050785262086,1.5815050785262086
DGRO,hybridL200_S15_eL2_eS2_xL2_xS1,hybrid,Faster bull entry plus shorter re-entry trigger.,2014-06-12,2026-03-26,2965,200.0,15.0,2.0,2.0,2.0,1.0,,,,0.08554997814297627,0.08813926473076142,0.10976695966301273,0.8029671679105547,0.8029671679105547,-0.17871103304434546,6.822628951314143,2.626946872728207,1.6269468727282068
DGRO,hybridL200_S20_eL2_eS1_xL2_xS1,hybrid,More aggressive re-entry below 200.,2014-06-12,2026-03-26,2965,200.0,20.0,2.0,1.0,2.0,1.0,,,,0.08608789310000686,0.08874868126816168,0.11077856615825336,0.8011358545783961,0.8011358545783961,-0.1882931529484229,6.91054139632589,2.642303575935327,1.642303575935327
DGRO,hybridL200_S20_eL1_eS2_xL2_xS1,hybrid,More aggressive bull-regime entry.,2014-06-12,2026-03-26,2965,200.0,20.0,1.0,2.0,2.0,1.0,,,,0.08589532576204117,0.08857835237682213,0.1108382329822615,0.7991678502398913,0.7991678502398913,-0.1843667190093017,6.799991112824674,2.636796639440323,1.6367966394403228
DGRO,baseline_buyhold,baseline,total return buy and hold,2014-06-12,2026-03-26,2965,,,,,,,,,,0.11742810087564859,0.12422655310812941,0.16212115804915248,0.7662574990394898,0.7662574990394898,-0.351031795257839,5.553839640495913,3.6927130206211864,2.6927130206211864
DGRO,hybridL200_S20_eL2_eS1_xL1_xS1,hybrid,More aggressive entry and faster 200-SMA exit.,2014-06-12,2026-03-26,2965,200.0,20.0,2.0,1.0,1.0,1.0,,,,0.07993348757719909,0.0827952820047526,0.10832940081260116,0.7642918855240419,0.7642918855240419,-0.20049992738346248,7.162763187823631,2.471410911504241,1.471410911504241
