Date,winningstrat_top4_zero_cash,winningstrat_top4_bil_cash,hybrid_rotation_gate_plus_winning_daily_bil,hybrid_rotation_gate_or_winning_daily_bil
2016-10-25,-0.003227777389789105,-0.003227777389789105,0.0,-0.003227777389789105
2016-10-26,-0.0029330083842984134,-0.0029330083842984134,0.00021849080428126832,-0.0029330083842984134
2016-10-27,-0.0027820551204887634,-0.0027820551204887634,-0.00021844307647778116,-0.0027820551204887634
2016-10-28,-0.004176675324558898,-0.004176675324558898,0.00021849080428126832,-0.004176675324558898
2016-10-31,-0.0005648265140775766,-0.0005648265140775766,0.00021875365905099642,-0.0005648265140775766
2016-11-01,-0.005659760886657095,-0.005659760886657095,-0.000218705816353304,-0.005659760886657095
2016-11-02,-0.003959648417897865,-0.003959648417897865,0.00021875365905099642,-0.003959648417897865
2016-11-03,-0.0058882691966344325,-0.0058882691966344325,-0.000218705816353304,-0.0058882691966344325
2016-11-04,-0.00101638729636494,-0.000961698881602191,0.00021875365905099642,-0.000961698881602191
2016-11-07,0.0059392865680725215,0.0058299336598958695,-0.000218705816353304,0.0058299336598958695
2016-11-08,0.000603762484157222,0.0007131393136827202,0.00021875365905099642,0.0007131393136827202
2016-11-09,-6.865366851138699e-05,-0.00028720422754124897,-0.00043710111805972396,-0.00028720422754124897
2016-11-10,-0.004792758983164169,-0.004792758983164169,0.0,-0.004792758983164169
2016-11-11,0.0007495724405891524,0.0007495724405891524,-0.0004377064595718627,0.0007495724405891524
2016-11-14,-0.004932855375149009,-0.004932855375149009,0.0004378981304122842,-0.004932855375149009
2016-11-15,0.006850913102581957,0.006850913102581957,0.00021849080428126832,0.006850913102581957
2016-11-16,0.0021172750316214295,0.0021172750316214295,0.0,0.0021172750316214295
2016-11-17,0.003413044785577274,0.003413044785577274,0.00021875365905099642,0.003413044785577274
2016-11-18,-0.002487778543735497,-0.002487778543735497,-0.000218705816353304,-0.002487778543735497
2016-11-21,0.0061876729945731235,0.0061876729945731235,-0.00021844307647778116,0.0061876729945731235
2016-11-22,0.0023569911595824333,0.0023569911595824333,0.0,0.0023569911595824333
2016-11-23,0.0003296418264436829,0.0003296418264436829,0.0,0.0003296418264436829
2016-11-25,0.0026241034643780803,0.0026241034643780803,0.00021849080428126832,0.0026241034643780803
2016-11-28,-9.325656523920256e-05,-9.325656523920256e-05,-0.00021844307647778116,-9.325656523920256e-05
2016-11-29,0.002770536379923083,0.002770536379923083,0.0,0.002770536379923083
2016-11-30,-0.008468026751851848,-0.008468026751851848,0.0,-0.008468026751851848
2016-12-01,-0.00770217524007466,-0.00770217524007466,0.0004597626402884636,-0.00770217524007466
2016-12-02,0.0006647860219005097,0.0006647860219005097,-0.00021911491443904474,0.0006647860219005097
2016-12-05,0.004506228144008029,0.004506228144008029,0.0,0.004506228144008029
2016-12-06,0.001691227927754002,0.001691227927754002,0.0002191629363070824,0.001691227927754002
2016-12-07,0.011405447761328569,0.011405447761328569,0.0,0.011405447761328569
2016-12-08,9.942016910735596e-06,9.942016910735596e-06,0.0,9.942016910735596e-06
2016-12-09,0.005929857720301801,0.005929857720301801,0.0,0.005929857720301801
2016-12-12,0.0007856519129258999,0.0007856519129258999,-0.00021911491443904474,0.0007856519129258999
2016-12-13,0.006994609650210204,0.006994609650210204,0.0002191629363070824,0.006994609650210204
2016-12-14,-0.0037397407867630905,-0.0037397407867630905,0.0,-0.0037397407867630905
2016-12-15,0.0019792902114674216,0.0019792902114674216,0.0,0.0019792902114674216
2016-12-16,0.00039687713790395596,0.00039687713790395596,-0.00021911491443904474,0.00039687713790395596
2016-12-19,0.002958244843557778,0.002958244843557778,0.0002191629363070824,0.002958244843557778
2016-12-20,0.002992274053798427,0.002992274053798427,-0.00021911491443904474,0.002992274053798427
2016-12-21,-0.0007804562418552985,-0.0007804562418552985,0.0002191629363070824,-0.0007804562418552985
2016-12-22,-0.0018535429685145877,-0.0018535429685145877,-0.00021911491443904474,-0.0018535429685145877
2016-12-23,0.0005998655458914759,0.0005998655458914759,0.0,0.0005998655458914759
2016-12-27,0.002782217028124201,0.002782217028124201,0.0002191629363070824,0.002782217028124201
2016-12-28,-0.005293397682370166,-0.005293397682370166,-2.2460054999173806e-05,-0.005293397682370166
2016-12-29,-0.00014307583826320136,-0.00014307583826320136,0.00021901633100029905,-0.00014307583826320136
2016-12-30,-0.0057948621901207364,-0.0057948621901207364,-0.0004372123711749998,-0.0057948621901207364
2017-01-03,0.003950056795421625,0.003950056795421625,0.0004374036094443312,0.003950056795421625
2017-01-04,0.005832220963961077,0.005832220963961077,0.0,0.005832220963961077
2017-01-05,0.0023333578405076993,0.0023333578405076993,-0.00021896837335055874,0.0023333578405076993
2017-01-06,0.004798151885495261,0.004798151885495261,0.00021901633100029905,0.004798151885495261
2017-01-09,0.0016615189354300675,0.0016615189354300675,0.0,0.0016615189354300675
2017-01-10,-0.0005251662691866943,-0.0005251662691866943,-0.00021896837335055874,-0.0005251662691866943
2017-01-11,0.0008028721365153091,0.0008028721365153091,0.00021901633100029905,0.0008028721365153091
2017-01-12,-0.001048224588146518,-0.001048224588146518,0.0,-0.001048224588146518
2017-01-13,0.0018960624344896981,0.0018960624344896981,0.0,0.0018960624344896981
2017-01-17,-0.0011777437745149055,-0.0011777437745149055,0.0,-0.0011777437745149055
2017-01-18,0.002885509782089457,0.002885509782089457,-0.00021896837335055874,0.002885509782089457
2017-01-19,-0.0015417153162571584,-0.0015417153162571584,0.0,-0.0015417153162571584
2017-01-20,0.0024715127678049953,0.0024715127678049953,0.00021901633100029905,0.0024715127678049953
2017-01-23,0.00012913929868060836,0.00012913929868060836,-0.00021896837335055874,0.00012913929868060836
2017-01-24,0.0039943665492015445,0.0039943665492015445,0.0,0.0039943665492015445
2017-01-25,0.007646302933318805,0.007646302933318805,0.00021901633100029905,0.007646302933318805
2017-01-26,-0.0003592272147181219,-0.0003592272147181219,0.00021855444447838046,-0.0003592272147181219
2017-01-27,0.0011641831105106415,0.0011641831105106415,-0.0004374272161667969,0.0011641831105106415
2017-01-30,-0.004078256290312832,-0.004078256290312832,0.00043761864247127136,-0.004078256290312832
2017-01-31,-0.003231600968603976,-0.003231600968603976,-0.00021850668887046787,-0.003231600968603976
2017-02-01,0.002658418084754033,0.002658418084754033,6.560772623065425e-05,0.002658418084754033
2017-02-02,-0.0005496540823372031,-0.0005496540823372031,0.0,-0.0005496540823372031
2017-02-03,0.003531169267944334,0.003531169267944334,-0.00021822968027129797,0.003531169267944334
2017-02-06,-0.0001230233350032195,-0.0001230233350032195,0.0004370721197977101,-0.0001230233350032195
2017-02-07,0.0037614638280750734,0.0037614638280750734,0.0,0.0037614638280750734
2017-02-08,0.0011030889093235907,0.0011030889093235907,0.0,0.0011030889093235907
2017-02-09,0.0030064808565345436,0.0030064808565345436,0.0,0.0030064808565345436
2017-02-10,0.002995812794397479,0.002995812794397479,-0.0002186992176071989,0.002995812794397479
2017-02-13,0.007273322823860562,0.007273322823860562,0.0,0.007273322823860562
2017-02-14,0.0027099741585076553,0.0027099741585076553,0.0002187470574175343,0.0027099741585076553
2017-02-15,0.004734720236020895,0.004734720236020895,-0.0002186992176071989,0.004734720236020895
2017-02-16,-5.965797686385832e-06,-5.965797686385832e-06,0.0,-5.965797686385832e-06
2017-02-17,0.0019851108386946814,0.0019851108386946814,0.0002187470574175343,0.0019851108386946814
2017-02-21,0.0074109497038758465,0.0074109497038758465,-0.0002186992176071989,0.0074109497038758465
2017-02-22,0.0004963495272178875,0.0004963495272178875,0.0,0.0004963495272178875
2017-02-23,0.00026951554083429197,0.00026951554083429197,0.0,0.00026951554083429197
2017-02-24,0.0023138648043875,0.0023138648043875,0.0,0.0023138648043875
2017-02-27,0.0007649011812619344,0.0007649011812619344,0.0,0.0007649011812619344
2017-02-28,-0.0013711187359259358,-0.0013711187359259358,0.00043759759026418266,-0.0013711187359259358
2017-03-01,0.009221289213095729,0.009221289213095729,-0.0003931380702764109,0.009221289213095729
2017-03-02,-0.0036921076715114853,-0.0036921076715114853,0.0,-0.0036921076715114853
2017-03-03,0.0012760276789031688,0.0012760276789031688,0.00021811654500902833,0.0012760276789031688
2017-03-06,-0.0018126142294836445,-0.0018126142294836445,0.00021889656682039238,-0.0018126142294836445
2017-03-07,-0.0013960369749501933,-0.0013960369749501933,-0.0004368699180516966,-0.0013960369749501933
2017-03-08,0.0012419060499251344,0.0012419060499251344,0.0,0.0012419060499251344
2017-03-09,0.00044288366035855065,0.00044288366035855065,0.0,0.00044288366035855065
2017-03-10,0.0027093826019241596,0.0027093826019241596,0.00021811654500902833,0.0027093826019241596
2017-03-13,0.0005291727553005665,0.0005291727553005665,-0.00021806898055642954,0.0005291727553005665
2017-03-14,-0.0017546224705453084,-0.0017546224705453084,0.0,-0.0017546224705453084
2017-03-15,0.005561408789056144,0.005561408789056144,0.00021811654500902833,0.005561408789056144
2017-03-16,0.0013815757563727937,0.0013815757563727937,0.00021889656682039238,0.0013815757563727937
2017-03-17,-0.0002356291431445945,-0.0002356291431445945,0.0,-0.0002356291431445945
2017-03-20,-6.21794105604978e-05,-6.21794105604978e-05,-0.0002188486615998242,-6.21794105604978e-05
2017-03-21,-0.008957558755297579,-0.008957558755297579,0.00021889656682039238,-0.008957558755297579
2017-03-22,-0.004480164522800395,-0.004480164522800395,0.0,-0.004480164522800395
2017-03-23,-0.0015251323927800708,-0.0015251323927800708,-0.0002188486615998242,-0.0015251323927800708
2017-03-24,0.00015771436020459162,0.00015771436020459162,0.00021889656682039238,0.00015771436020459162
2017-03-27,0.000653954117864286,0.000653954117864286,0.0,0.000653954117864286
2017-03-28,0.004421004920133198,0.004421004920133198,0.0,0.004421004920133198
2017-03-29,0.001518064656684498,0.001518064656684498,0.0,0.001518064656684498
2017-03-30,0.0010228951278136722,0.0010228951278136722,0.0,0.0010228951278136722
2017-03-31,-0.0005213089848715713,-0.0005213089848715713,-0.0002188486615998242,-0.0005213089848715713
2017-04-03,0.002255891874508531,0.002255891874508531,0.002255891874508531,0.002255891874508531
2017-04-04,0.0009152253029743873,0.0009152253029743873,0.0009152253029743873,0.0009152253029743873
2017-04-05,-0.0026382436666989306,-0.0026382436666989306,-0.0026382436666989306,-0.0026382436666989306
2017-04-06,0.001055701309810253,0.001055701309810253,0.001055701309810253,0.001055701309810253
2017-04-07,0.00012016996290920012,0.00012016996290920012,0.00012016996290920012,0.00012016996290920012
2017-04-10,0.00012845130903418878,0.00012845130903418878,0.00012845130903418878,0.00012845130903418878
2017-04-11,-0.0015289470433214603,-0.0015289470433214603,-0.0015289470433214603,-0.0015289470433214603
2017-04-12,-0.0026277778488821013,-0.0026277778488821013,-0.0026277778488821013,-0.0026277778488821013
2017-04-13,-0.003087906340826979,-0.003087906340826979,-0.003087906340826979,-0.003087906340826979
2017-04-17,0.005669008103534268,0.005669008103534268,0.005669008103534268,0.005669008103534268
2017-04-18,-0.005721046366477911,-0.005721046366477911,-0.005721046366477911,-0.005721046366477911
2017-04-19,9.457028727324901e-05,9.457028727324901e-05,9.457028727324901e-05,9.457028727324901e-05
2017-04-20,0.006336834368212196,0.006336834368212196,0.006336834368212196,0.006336834368212196
2017-04-21,-0.0005319065951079616,-0.0005319065951079616,-0.0005319065951079616,-0.0005319065951079616
2017-04-24,0.014893781770114578,0.014893781770114578,0.014893781770114578,0.014893781770114578
2017-04-25,0.004910984173663202,0.004910984173663202,0.004910984173663202,0.004910984173663202
2017-04-26,-0.0007298075313173502,-0.0007298075313173502,-0.0007298075313173502,-0.0007298075313173502
2017-04-27,0.0034320658942535998,0.0034320658942535998,0.0034320658942535998,0.0034320658942535998
2017-04-28,0.00011931401029519062,0.00011931401029519062,0.00011931401029519062,0.00011931401029519062
2017-05-01,0.004776607316807402,0.004776607316807402,0.004776607316807402,0.004776607316807402
2017-05-02,0.00027414271834722004,0.00027414271834722004,0.00027414271834722004,0.00027414271834722004
2017-05-03,-0.0022118802851170682,-0.0022118802851170682,-0.0022118802851170682,-0.0022118802851170682
2017-05-04,0.0016087114763664312,0.0016087114763664312,0.0016087114763664312,0.0016087114763664312
2017-05-05,0.002503565833714083,0.002503565833714083,0.002503565833714083,0.002503565833714083
2017-05-08,0.0008348324551150366,0.0008348324551150366,0.0008348324551150366,0.0008348324551150366
2017-05-09,0.0015311247892486612,0.0015311247892486612,0.0015311247892486612,0.0015311247892486612
2017-05-10,-0.00036767409141175156,-0.00036767409141175156,-0.00036767409141175156,-0.00036767409141175156
2017-05-11,-0.0007715923190167728,-0.0007715923190167728,-0.0007715923190167728,-0.0007715923190167728
2017-05-12,0.002248453571721404,0.002248453571721404,0.002248453571721404,0.002248453571721404
2017-05-15,0.0031915244125222952,0.0031915244125222952,0.0031915244125222952,0.0031915244125222952
2017-05-16,0.0012184390163600956,0.0012184390163600956,0.0012184390163600956,0.0012184390163600956
2017-05-17,-0.02129219363776333,-0.02129219363776333,-0.02129219363776333,-0.02129219363776333
2017-05-18,0.004150237816598401,0.004150237816598401,0.004150237816598401,0.004150237816598401
2017-05-19,0.0031803410220412887,0.0031803410220412887,0.0031803410220412887,0.0031803410220412887
2017-05-22,0.005200837474358344,0.005200837474358344,0.005200837474358344,0.005200837474358344
2017-05-23,0.005569954497542662,0.005569954497542662,0.005569954497542662,0.005569954497542662
2017-05-24,0.004666132964148528,0.004666132964148528,0.004666132964148528,0.004666132964148528
2017-05-25,0.007244806483795496,0.007244806483795496,0.007244806483795496,0.007244806483795496
2017-05-26,0.0007056208232231742,0.0007056208232231742,0.0007056208232231742,0.0007056208232231742
2017-05-30,0.0005817118321811421,0.0005817118321811421,0.0005817118321811421,0.0005817118321811421
2017-05-31,0.00046878821105575397,0.00046878821105575397,0.00046878821105575397,0.00046878821105575397
2017-06-01,0.004289602483502186,0.004289602483502186,0.004289602483502186,0.004289602483502186
2017-06-02,0.006067235793393799,0.006067235793393799,0.006067235793393799,0.006067235793393799
2017-06-05,0.0013244826039437718,0.0013244826039437718,0.0013244826039437718,0.0013244826039437718
2017-06-06,-0.002831443847235715,-0.002831443847235715,-0.002831443847235715,-0.002831443847235715
2017-06-07,0.0025404302740325013,0.0025404302740325013,0.0025404302740325013,0.0025404302740325013
2017-06-08,-0.00041634953112260065,-0.00041634953112260065,-0.00041634953112260065,-0.00041634953112260065
2017-06-09,-0.009121591217279346,-0.009121591217279346,-0.009121591217279346,-0.009121591217279346
2017-06-12,-0.0027493779272981522,-0.0027493779272981522,-0.0027493779272981522,-0.0027493779272981522
2017-06-13,0.005193003461607615,0.005193003461607615,0.005193003461607615,0.005193003461607615
2017-06-14,0.004308418005936787,0.004308418005936787,0.004308418005936787,0.004308418005936787
2017-06-15,-0.0020237454608851846,-0.0020237454608851846,-0.0020237454608851846,-0.0020237454608851846
2017-06-16,-0.0017314171685491875,-0.0017314171685491875,-0.0017314171685491875,-0.0017314171685491875
2017-06-19,0.009051822981751334,0.009051822981751334,0.009051822981751334,0.009051822981751334
2017-06-20,-0.004829804022626144,-0.004829804022626144,-0.004829804022626144,-0.004829804022626144
2017-06-21,0.001275084486496686,0.001275084486496686,0.001275084486496686,0.001275084486496686
2017-06-22,0.00015199901956070017,0.00015199901956070017,0.00015199901956070017,0.00015199901956070017
2017-06-23,0.0018801752448266984,0.0018801752448266984,0.0018801752448266984,0.0018801752448266984
2017-06-26,-0.0024014230783245827,-0.0024014230783245827,-0.0024014230783245827,-0.0024014230783245827
2017-06-27,-0.00944128554127413,-0.00944128554127413,-0.00944128554127413,-0.00944128554127413
2017-06-28,0.008958523421322862,0.008958523421322862,0.008958523421322862,0.008958523421322862
2017-06-29,-0.010218182371369955,-0.010218182371369955,-0.010218182371369955,-0.010218182371369955
2017-06-30,0.0006684196833524336,0.0006684196833524336,0.0006684196833524336,0.0006684196833524336
2017-07-03,-0.003786947949919045,-0.003786947949919045,-0.003786947949919045,-0.003786947949919045
2017-07-05,0.004445529245775404,0.004445529245775404,0.004445529245775404,0.004445529245775404
2017-07-06,-0.00571796339528477,-0.00571796339528477,-0.00571796339528477,-0.00571796339528477
2017-07-07,0.006454218794327227,0.006454218794327227,0.006454218794327227,0.006454218794327227
2017-07-10,0.002858353066926944,0.002858353066926944,0.002858353066926944,0.002858353066926944
2017-07-11,0.00047026403530051053,0.00047026403530051053,0.00047026403530051053,0.00047026403530051053
2017-07-12,0.011290074469184952,0.011290074469184952,0.011290074469184952,0.011290074469184952
2017-07-13,0.0017783427704754495,0.0017783427704754495,0.0017783427704754495,0.0017783427704754495
2017-07-14,0.005103314458754893,0.005103314458754893,0.005103314458754893,0.005103314458754893
2017-07-17,-0.00010740561735425591,-0.00010740561735425591,-0.00010740561735425591,-0.00010740561735425591
2017-07-18,0.002562138962693389,0.002562138962693389,0.002562138962693389,0.002562138962693389
2017-07-19,0.003971789830050199,0.003971789830050199,0.003971789830050199,0.003971789830050199
2017-07-20,0.000681432402895199,0.000681432402895199,0.000681432402895199,0.000681432402895199
2017-07-21,-0.00026723958117255697,-0.00026723958117255697,-0.00026723958117255697,-0.00026723958117255697
2017-07-24,0.0012325406906902037,0.0012325406906902037,0.0012325406906902037,0.0012325406906902037
2017-07-25,-0.0003486792473399447,-0.0003486792473399447,-0.0003486792473399447,-0.0003486792473399447
2017-07-26,0.0009374588620359448,0.0009374588620359448,0.0009374588620359448,0.0009374588620359448
2017-07-27,-0.002790026619658159,-0.002790026619658159,-0.002790026619658159,-0.002790026619658159
2017-07-28,-0.0019100907443727888,-0.0019100907443727888,-0.0019100907443727888,-0.0019100907443727888
2017-07-31,-0.001650093960666149,-0.001650093960666149,-0.001650093960666149,-0.001650093960666149
2017-08-01,0.0014893780730052542,0.0014893780730052542,0.0014893780730052542,0.0014893780730052542
2017-08-02,0.005148575498996721,0.005148575498996721,0.005148575498996721,0.005148575498996721
2017-08-03,-0.0013414018770827874,-0.0013414018770827874,-0.0013414018770827874,-0.0013414018770827874
2017-08-04,0.0005482311938491968,0.0005482311938491968,0.0005482311938491968,0.0005482311938491968
2017-08-07,0.0032514233886958843,0.0032514233886958843,0.0032514233886958843,0.0032514233886958843
2017-08-08,-0.00140336032278085,-0.00140336032278085,-0.00140336032278085,-0.00140336032278085
2017-08-09,0.00047180283358200237,0.00047180283358200237,0.00047180283358200237,0.00047180283358200237
2017-08-10,-0.015069904505339737,-0.015069904505339737,-0.015069904505339737,-0.015069904505339737
2017-08-11,0.004191357769873838,0.004191357769873838,0.004191357769873838,0.004191357769873838
2017-08-14,0.008441386598037282,0.008441386598037282,0.008441386598037282,0.008441386598037282
2017-08-15,-0.00029555030345512767,-0.00029555030345512767,-0.00029555030345512767,-0.00029555030345512767
2017-08-16,0.001735215249044908,0.001735215249044908,0.001735215249044908,0.001735215249044908
2017-08-17,-0.013659779993998422,-0.013659779993998422,-0.013659779993998422,-0.013659779993998422
2017-08-18,-0.0019311872524070683,-0.0019311872524070683,-0.0019311872524070683,-0.0019311872524070683
2017-08-21,0.000890170571733101,0.000890170571733101,0.000890170571733101,0.000890170571733101
2017-08-22,0.009305504538951681,0.009305504538951681,0.009305504538951681,0.009305504538951681
2017-08-23,-0.003194034780303223,-0.003194034780303223,-0.003194034780303223,-0.003194034780303223
2017-08-24,-0.0005038918987761987,-0.0005038918987761987,-0.0005038918987761987,-0.0005038918987761987
2017-08-25,-0.0002783084615387843,-0.0002783084615387843,-0.0002783084615387843,-0.0002783084615387843
2017-08-28,0.0019606884136015856,0.0019606884136015856,0.0019606884136015856,0.0019606884136015856
2017-08-29,0.0025517326893693126,0.0025517326893693126,0.0025517326893693126,0.0025517326893693126
2017-08-30,0.00554459406141139,0.00554459406141139,0.00554459406141139,0.00554459406141139
2017-08-31,0.007850686578706523,0.007850686578706523,0.007850686578706523,0.007850686578706523
2017-09-01,-0.00020828265502637056,-0.00020828265502637056,-0.00020828265502637056,-0.00020828265502637056
2017-09-05,-0.00770512227327097,-0.00770512227327097,-0.00770512227327097,-0.00770512227327097
2017-09-06,0.0020462885880119797,0.0020462885880119797,0.0020462885880119797,0.0020462885880119797
2017-09-07,0.002433259564945278,0.002433259564945278,0.002433259564945278,0.002433259564945278
2017-09-08,-0.0036005750717155727,-0.0036005750717155727,-0.0036005750717155727,-0.0036005750717155727
2017-09-11,0.007830494232485607,0.007830494232485607,0.007830494232485607,0.007830494232485607
2017-09-12,0.0017998297429199783,0.0017998297429199783,0.0017998297429199783,0.0017998297429199783
2017-09-13,0.0002834472799644605,0.0002834472799644605,0.0002834472799644605,0.0002834472799644605
2017-09-14,-0.0017489074564967788,-0.0017489074564967788,-0.0017489074564967788,-0.0017489074564967788
2017-09-15,0.008000303311224866,0.008000303311224866,0.008000303311224866,0.008000303311224866
2017-09-18,0.0026351057184911264,0.0026351057184911264,0.0026351057184911264,0.0026351057184911264
2017-09-19,0.0005497994836594355,0.0005497994836594355,0.0005497994836594355,0.0005497994836594355
2017-09-20,-0.0013271789591145222,-0.0013271789591145222,-0.0013271789591145222,-0.0013271789591145222
2017-09-21,-0.0031833059334474,-0.0031833059334474,-0.0031833059334474,-0.0031833059334474
2017-09-22,0.0001748772647617025,0.0001748772647617025,0.0001748772647617025,0.0001748772647617025
2017-09-25,-0.00833481234544875,-0.00833481234544875,-0.00833481234544875,-0.00833481234544875
2017-09-26,0.0020753526440149273,0.0020753526440149273,0.0020753526440149273,0.0020753526440149273
2017-09-27,0.004047382738380789,0.004047382738380789,0.004047382738380789,0.004047382738380789
2017-09-28,0.0012817706828796571,0.0012817706828796571,0.0012817706828796571,0.0012817706828796571
2017-09-29,0.0036794742698734173,0.0036794742698734173,0.0036794742698734173,0.0036794742698734173
2017-10-02,0.001800177965437244,0.001800177965437244,0.001800177965437244,0.001800177965437244
2017-10-03,0.0013568832901850736,0.0013568832901850736,0.0013568832901850736,0.0013568832901850736
2017-10-04,0.0009697296958893209,0.0009697296958893209,0.0009697296958893209,0.0009697296958893209
2017-10-05,0.013848248325923518,0.013848248325923518,0.013848248325923518,0.013848248325923518
2017-10-06,-0.00015559314209745434,-0.00015559314209745434,-0.00015559314209745434,-0.00015559314209745434
