window,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2016-11-07_2021-11-06,"set_[100, 200]__x100_1_200_1",0.15878253713098656,0.15699038110853147,0.13803542001447444,0.9199840236311466,1.1373195451723146,-0.1680894295342722,5.727222484953494,2.0881213451086666,1.0881213451086666
2016-11-07_2021-11-06,"set_[100, 200]__x100_2_200_1",0.17220019253126861,0.16878119773051437,0.1399954631844914,0.991326394253385,1.205619052869506,-0.16771918821408802,5.69837394987023,2.211745362163816,1.211745362163816
2016-11-07_2021-11-06,"set_[100, 200]__x100_1_200_2",0.17305740957093318,0.16941330849953526,0.13928309486253682,1.0009348847189745,1.2163235507276384,-0.15679857777099646,5.145280848863259,2.219837884013704,1.219837884013704
2016-11-07_2021-11-06,"set_[100, 200]__x100_2_200_2",0.18664035510387111,0.18120412512151807,0.14122170375859977,1.0706861700237096,1.2831181064864017,-0.1564233114637386,5.090564263770744,2.351259976448993,1.351259976448993
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_1_150_1_200_1",0.16520525270146047,0.16274645628532278,0.13962484400490474,0.9507366488492526,1.1655981243538998,-0.18907565740054194,5.72816142616302,2.1465878506604317,1.1465878506604317
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_2_150_1_200_1",0.17416867487618015,0.17060700069997806,0.1410058753090382,0.9971712199354393,1.2099283120370978,-0.18883502076110154,5.672408131766061,2.2303639710077774,1.2303639710077774
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_1_150_2_200_1",0.17221818581108983,0.1688122411422898,0.1400663456041833,0.9910463540939559,1.2052305670866879,-0.18251221266419462,5.47161651916789,2.2119149841638572,1.2119149841638572
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_1_150_1_200_2",0.17478336004053108,0.17102840787932533,0.14027309473708743,1.005384590278368,1.2192531162150682,-0.18275472500010959,5.348442611600083,2.236203494806831,1.2362034948068308
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_2_150_2_200_1",0.18122552164329786,0.17667278555694504,0.141501081859445,1.0365488632987074,1.2485613766008985,-0.18226970032827938,5.460306350236771,2.29814313310905,1.29814313310905
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_2_150_1_200_2",0.18382046246988093,0.17888895229398055,0.1416459806449614,1.051134325280813,1.2629299573446384,-0.18251221266419443,5.2777897040840385,2.3234770965112603,1.3234770965112603
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_1_150_2_200_2",0.18177552163623956,0.17709419273629232,0.14119993516851537,1.0417440529327613,1.2542087397203046,-0.18251221266419462,5.124549383874758,2.3034941479423185,1.3034941479423185
2016-11-07_2021-11-06,"set_[100, 150, 200]__x100_2_150_2_200_2",0.19085629612899813,0.1849547371509476,0.14262145562836825,1.0864756390841814,1.296822671848814,-0.18226970032827944,5.077696155761469,2.393292371610597,1.3932923716105972
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_1_200_1_250_1",0.15997792316266168,0.15851594716135134,0.14154848814873847,0.9079287871044402,1.119870294868735,-0.18154183997931952,5.8250507619619505,2.098905405060769,1.0989054050607692
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_2_200_1_250_1",0.1688912046987634,0.16637649157600662,0.1429705995699482,0.9538778740959575,1.1637112250802804,-0.1812990397769072,5.836717307260823,2.180728047063375,1.1807280470633752
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_1_200_2_250_1",0.1694627802274633,0.16679789875535386,0.14248774689288216,0.960067807502032,1.1706122273148676,-0.1666509803088027,5.396887122115407,2.186060788707878,1.186060788707878
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_1_200_1_250_2",0.15849954307920955,0.157432635759426,0.14289172171363623,0.8918125853001395,1.1017617666818424,-0.2052340370412208,6.09346738282428,2.085574841041693,1.085574841041693
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_2_200_2_250_1",0.17844894349662233,0.17465844317000911,0.14389877962055755,1.005279152133567,1.2137590299970633,-0.16640376264937273,5.409482610810698,2.271281051078491,1.2712810510784909
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_2_200_1_250_2",0.16740146472850825,0.1652931801740813,0.14430083026401547,0.9375772816174819,1.1454762933217906,-0.2049982652619125,6.107652426361453,2.166877811235939,1.1668778112359388
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_1_200_2_250_2",0.16785740343734767,0.16571458735342853,0.14452634933350644,0.9390300660003248,1.1466046718652563,-0.19076463582982175,5.666198460185969,2.171109217661652,1.1711092176616522
2016-11-07_2021-11-06,"set_[100, 200, 250]__x100_2_200_2_250_2",0.17683123097578624,0.17357513176808378,0.14591790174528452,0.9839446020729502,1.189539663687585,-0.19052457162151143,5.680004757297729,2.255746615724927,1.2557466157249269
2016-11-07_2021-11-06,sma100_3in_1out,0.14822914728080705,0.14744497451710953,0.13518635717007804,0.8687635126475961,1.090679396972055,-0.13763036624088373,6.169321586828231,1.994824192803499,0.9948241928034991
2016-11-07_2021-11-06,sma100_3in_2out,0.17519053787871863,0.17102660776107526,0.1378199604498286,1.0232669295563614,1.240942220581576,-0.13686243025389966,5.051481502311475,2.2400784225608312,1.2400784225608312
2016-11-07_2021-11-06,sma100_3in_3out,0.19061318920980352,0.18566509927280514,0.14880322619626019,1.0461137386060075,1.2477222706712485,-0.1955731125325112,5.4941893663585875,2.3908524168925447,1.3908524168925447
2016-11-07_2021-11-06,sma150_3in_1out,0.17749236477600028,0.17425860663890544,0.14660612763139258,0.9839875656603561,1.188617484509506,-0.23307282723193737,6.38955473717995,2.2620849940983216,1.2620849940983216
2016-11-07_2021-11-06,sma150_3in_2out,0.1986454723372031,0.19245596120980646,0.1492469590553172,1.0885043302597102,1.289513450913758,-0.23238988229474442,5.471003470474093,2.4725294971496115,1.4725294971496115
2016-11-07_2021-11-06,sma150_3in_3out,0.20403222744210958,0.1978136689286211,0.1549945132413684,1.0827071579449385,1.2762623965957538,-0.18682841511068776,5.0984585051538085,2.528544289650394,1.528544289650394
