window,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2001-05-01_2025-10-01,"set_[100, 200]__x100_1_200_1",0.0834677923908973,0.08680388146210205,0.11493673647637666,0.7552318268575788,0.7552318268575788,-0.1522724961371249,7.070705256967069,7.05620293883976,6.05620293883976
2001-05-01_2025-10-01,"set_[100, 200]__x100_2_200_1",0.0895903070511368,0.09273857803207641,0.11750369461852102,0.7892396773833773,0.7892396773833773,-0.15135829289150377,7.072262756325415,8.095008769776529,7.095008769776529
2001-05-01_2025-10-01,"set_[100, 200]__x100_1_200_2",0.08449370964763148,0.08786642943275347,0.1159374098764423,0.7578781475832104,0.7578781475832104,-0.16918990947382853,7.045638303460372,7.220863578729642,6.220863578729642
2001-05-01_2025-10-01,"set_[100, 200]__x100_2_200_2",0.09059520321152648,0.09380112600272784,0.1186875263876904,0.7903200012470424,0.7903200012470424,-0.1691367153253456,7.036691975038936,8.27894716273012,7.27894716273012
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_1_200_1",0.08162359946563935,0.08521672846676666,0.11594872319262015,0.7349518487167827,0.7349518487167827,-0.2093110048118166,7.620998831881687,6.769220353295193,5.769220353295193
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_1_200_1",0.0856942105728693,0.08917319284674956,0.11765472178570537,0.7579227717623466,0.7579227717623466,-0.20749181919498472,7.588791154138944,7.418224969226106,6.418224969226106
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_2_200_1",0.08616164244238544,0.08954635142216878,0.11716269569060575,0.7642906378548674,0.7642906378548674,-0.18302100727842172,7.202887891373733,7.496460985722679,6.496460985722679
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_1_200_2",0.08231735881626157,0.08592509378053424,0.11652340650139077,0.7374062976738386,0.7374062976738386,-0.21030311848634908,7.60127048506092,6.87584052247417,5.87584052247417
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_2_200_1",0.09022804809418061,0.09350281580215168,0.11901524772126348,0.7856372825533876,0.7856372825533876,-0.18116543453124492,7.187671458151986,8.211282385551538,7.211282385551538
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_1_200_2",0.08637875377011306,0.08988155816051717,0.11831239576105422,0.7596968819906542,0.7596968819906542,-0.2084885297623614,7.563429663769389,7.533068346304934,6.533068346304934
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_2_200_2",0.08683038039331592,0.09025471673593642,0.11794724361893434,0.7652125981640797,0.7652125981640797,-0.1846531152572619,7.21744049226475,7.609767539037149,6.609767539037149
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_2_200_2",0.09088736064165936,0.0942111811159193,0.11987775350550892,0.7858937822987305,0.7858937822987305,-0.18461830913797866,7.191606431852553,8.33317196260728,7.333171962607279
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_1_250_1",0.08804157902117637,0.09118735516076952,0.11640138773153975,0.7833871823854698,0.7833871823854698,-0.16645846734417566,7.187192211493233,7.819179073211562,6.819179073211562
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_1_250_1",0.09211750948649855,0.0951438195407524,0.11824669438354161,0.8046213895176353,0.8046213895176353,-0.174627141576174,7.217678834091718,8.565248416010432,7.565248416010432
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_2_250_1",0.08871416027754786,0.09189572047453712,0.11717099721765979,0.7842872609834439,0.7842872609834439,-0.17378430542367573,7.189895934932997,7.937840677711743,6.937840677711743
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_1_250_2",0.08788153970357082,0.09110234201542372,0.1169330324743135,0.7790984299961266,0.7790984299961266,-0.1699046258117245,7.181831884554389,7.791195364486809,6.791195364486809
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_2_250_1",0.09278065916401657,0.09585218485452004,0.1190950537820373,0.8048376637869835,0.8048376637869835,-0.18188723814806235,7.2203748117752475,8.692914722714061,7.692914722714061
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_1_250_2",0.09195116489343791,0.09505880639540663,0.11881380252438392,0.8000653491070443,0.8000653491070443,-0.1737584161387602,7.213237439924744,8.533507775076544,7.533507775076544
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_2_250_2",0.08851627087942182,0.09181070732919133,0.11799104632722815,0.7781158841033574,0.7781158841033574,-0.18196282748680617,7.20715339298073,7.902749491287875,6.902749491287875
