window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2016-10-01_2025-10-01,SPMO,"set_[100, 200]__x100_1_200_1",0.1272269988136956,0.12829246951113116,0.13018865560815784,0.985435089653788,0.985435089653788,-0.21469682457126046,8.350803646222708,2.9299760740400282,1.9299760740400282
2016-10-01_2025-10-01,SPMO,"set_[100, 200]__x100_2_200_1",0.13322815364768448,0.133994416527373,0.13314409548494133,1.006386472034938,1.006386472034938,-0.19287420215543605,7.644367013765237,3.073002609469951,2.073002609469951
2016-10-01_2025-10-01,SPMO,"set_[100, 200]__x100_1_200_2",0.1290961428454147,0.13001689251259704,0.13070181510320805,0.9947596550968313,0.9947596550968313,-0.21396240309191472,8.325592997978088,2.973875725544604,1.973875725544604
2016-10-01_2025-10-01,SPMO,"set_[100, 200]__x100_2_200_2",0.13509435092017652,0.1357188395288389,0.13373055822701074,1.0148678157646889,1.0148678157646889,-0.19216995661561023,7.604825908535297,3.1187271133781165,2.1187271133781165
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_1_150_1_200_1",0.13360306828733814,0.13405984153233583,0.1311399951268814,1.0222651099127267,1.0222651099127267,-0.1930007017147242,7.428595644406107,3.082140440196939,2.082140440196939
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_2_150_1_200_1",0.13760702635813593,0.1378611395431637,0.13320949789024836,1.0349197446622602,1.0349197446622602,-0.17839938490128507,6.975975971761245,3.1812459214764712,2.1812459214764712
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_1_150_2_200_1",0.13063084546800585,0.13147682993279272,0.13147151000552826,1.0000404644874334,1.0000404644874334,-0.1961582736781301,7.661516336073026,3.010356449159427,2.010356449159427
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_1_150_1_200_2",0.13487122152337228,0.13520945686664643,0.13137622766098447,1.0291774948474968,1.0291774948474968,-0.19247152439332368,7.406003421401179,3.113228491948644,2.113228491948644
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_2_150_2_200_1",0.13460529090536566,0.13527812794362062,0.1336595871394996,1.0121094254348681,1.0121094254348681,-0.18165124018786552,7.215157737406962,3.106686364630618,2.106686364630618
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_2_150_1_200_2",0.13887391380205538,0.1390107548774743,0.13347975347198796,1.0414370064494245,1.0414370064494245,-0.17788353085846315,6.949278812164797,3.2131881061829075,2.2131881061829075
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_1_150_2_200_2",0.1318903875321582,0.13262644526710335,0.1317426398303071,1.0067085754311185,1.0067085754311185,-0.1956486812707019,7.637741685558471,3.0405929844929127,2.0405929844929127
2016-10-01_2025-10-01,SPMO,"set_[100, 150, 200]__x100_2_150_2_200_2",0.1358635222550404,0.13642774327793122,0.13396383775797127,1.0183923181150678,1.0183923181150678,-0.18115519301102412,7.187314199096435,3.137748163231222,2.137748163231222
2016-10-01_2025-10-01,SPMO,"set_[100, 200, 250]__x100_1_200_1_250_1",0.122360241422234,0.12414157014584173,0.1315459894555101,0.9437123142992314,0.9437123142992314,-0.22839905362631654,9.139373180407446,2.8183624160682026,1.8183624160682026
2016-10-01_2025-10-01,SPMO,"set_[100, 200, 250]__x100_2_200_1_250_1",0.12630921664721706,0.1279428681566696,0.13370985151037826,0.9568694207003812,0.9568694207003812,-0.2144650077070232,8.696417167440286,2.9086321357972214,1.9086321357972214
2016-10-01_2025-10-01,SPMO,"set_[100, 200, 250]__x100_1_200_2_250_1",0.12355648644302453,0.12529118548015233,0.13218446611435442,0.9478510536310779,0.9478510536310779,-0.22799674617817184,9.10735743334521,2.8454408438099854,1.8454408438099854
2016-10-01_2025-10-01,SPMO,"set_[100, 200, 250]__x100_1_200_1_250_2",0.1207185531594599,0.12274319229041827,0.13204519730389955,0.9295543858965739,0.9295543858965739,-0.23268585890409693,9.20683479331698,2.781573658391269,1.781573658391269
2016-10-01_2025-10-01,SPMO,"set_[100, 200, 250]__x100_2_200_2_250_1",0.1275039889773688,0.1290924834909802,0.1343754795982265,0.9606848204520493,0.9606848204520493,-0.21407728733213405,8.663155905458046,2.9364450380390146,1.9364450380390146
