window_id,start,end,trading_days,span_years,ticker,variant,baseline_variant,strategy_cagr,strategy_annreturn,strategy_annvol,strategy_sharpe,strategy_sharpe_norf,strategy_maxdd,strategy_ulcerindex,strategy_totalmultiple,strategy_totalreturn,buyhold_cagr,buyhold_annreturn,buyhold_annvol,buyhold_sharpe,buyhold_sharpe_norf,buyhold_maxdd,buyhold_ulcerindex,buyhold_totalmultiple,buyhold_totalreturn,sharpe_delta,cagr_delta,maxdd_delta,strategy_beats_buyhold_sharpe,strategy_beats_buyhold_cagr,strategy_better_maxdd
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.056408447727927635,0.0593611656491442,0.09476194430944145,0.6264240996924105,0.6264240996924105,-0.14035029845921437,5.6152497397664725,1.236804888593072,0.23680488859307203,0.1364740703455838,0.138797039183282,0.14725450231334425,0.9425656737335916,0.9425656737335916,-0.19313009817418897,6.340896243093027,1.6412810184302042,0.6412810184302042,-0.31614157404118104,-0.08006562261765615,0.052779799714974596,0.0,0.0,1.0
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.06417087602907268,0.06708933071444827,0.09892941834072055,0.6781534940737994,0.6781534940737994,-0.1584868171389866,6.284601340573963,1.2723759780851502,0.27237597808515024,0.1602974809207518,0.1589179963725195,0.14282019836029533,1.1127137351512,1.1127137351512,-0.1726674644631001,4.9981491482296505,1.7785992915751285,0.7785992915751285,-0.43456024107740054,-0.09612660489167912,0.014180647324113504,0.0,0.0,1.0
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.0796662903725982,0.08170733732962329,0.10054280172475326,0.812662228702418,0.812662228702418,-0.1285755880757874,4.907952250475501,1.3456463083477137,0.3456463083477137,0.1547887265504151,0.15629757040584544,0.1571000782121148,0.9948917415229686,0.9948917415229686,-0.22991109808961013,7.463668930577325,1.746116885315018,0.746116885315018,-0.18222951282055055,-0.07512243617781689,0.10133551001382274,0.0,0.0,1.0
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09095187974726238,0.09349077205543789,0.11350605465182956,0.8236633045013599,0.8236633045013599,-0.15634664243708243,5.804063406790296,1.400946882897667,0.400946882897667,0.16093298944833978,0.16379030404399286,0.17040645553679598,0.9611742907745976,0.9611742907745976,-0.2504179765018612,8.850462513467662,1.7823751969912618,0.7823751969912618,-0.13751098627323766,-0.0699811097010774,0.09407133406477877,0.0,0.0,1.0
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,QQQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.13580929237525585,0.13786770491739944,0.14504443368502054,0.950520481308465,0.950520481308465,-0.15997504747953356,6.8008362815822645,1.6375657999214666,0.6375657999214666,0.17151667323569852,0.18543306808007293,0.23269198589114282,0.7969035434113387,0.7969035434113387,-0.3511871408062686,15.039011955820133,1.8461370184598362,0.8461370184598362,0.15361693789712627,-0.03570738086044267,0.19121209332673506,1.0,0.0,1.0
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,SCHG,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.07798435786219393,0.09183666418937622,0.1827709711550708,0.5024685463396593,0.5024685463396593,-0.3259970747523002,14.960858336930604,1.3375455214929368,0.3375455214929368,0.17690116888877916,0.18903067998927878,0.22842157576450595,0.827551772885773,0.827551772885773,-0.3459128983399549,15.136635443959237,1.8792178125761199,0.8792178125761199,-0.32508322654611366,-0.09891681102658523,0.019915823587654702,0.0,0.0,1.0
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,IWY,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.1303106962099585,0.13177777321883047,0.1361617123112213,0.9678034374129304,0.9678034374129304,-0.17189283106943987,7.485498057674672,1.6070747165980848,0.6070747165980848,0.1805512735818271,0.18978493284296552,0.21787998126522418,0.8710526398106365,0.8710526398106365,-0.3268441861621293,14.287831854490978,1.9018917036243048,0.9018917036243048,0.09675079760229388,-0.0502405773718686,0.15495135509268942,1.0,0.0,1.0
sample_053,2020-06-19,2024-05-06,976,3.873015873015873,SPMO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09884048015980063,0.10119680854425102,0.11773193964944315,0.8595527164979455,0.8595527164979455,-0.15039519968055506,7.49656192299826,1.4405905091207198,0.44059050912071984,0.18199361177374462,0.18436954274159173,0.1849477191856096,0.9968738384741173,0.9968738384741173,-0.22736170398877698,9.405845062070101,1.910906988042498,0.910906988042498,-0.13732112197617174,-0.083153131613944,0.07696650430822191,0.0,0.0,1.0
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,DGRO,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08254335243059452,0.08609493931836029,0.11620465405123938,0.7408906297367188,0.7408906297367188,-0.14462703204986413,5.834599614875913,1.8293789358537014,0.8293789358537014,0.11141992787104882,0.12261647616435623,0.18392187373732294,0.6666769627384124,0.6666769627384124,-0.35103200026486864,6.628821179960702,2.2354552359929944,1.2354552359929944,0.07421366699830645,-0.0288765754404543,0.2064049682150045,1.0,0.0,1.0
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,DGRW,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.08580026164605825,0.08897432658279124,0.1151352933860697,0.7727806475851332,0.7727806475851332,-0.15848681713898588,5.9041786564582015,1.8717103652460354,0.8717103652460354,0.1229976065059255,0.13201494721499105,0.17855227011714508,0.7393630286995416,0.7393630286995416,-0.3203582640319431,5.8515505351060995,2.419016293378914,1.419016293378914,0.03341761888559158,-0.037197344859867254,0.16187144689295724,1.0,0.0,1.0
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,EQWL,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.09864713649029988,0.10174787326155733,0.12346674602001127,0.824091316418643,0.824091316418643,-0.14220494510885465,5.406851275848065,2.047098074355957,1.047098074355957,0.12439662971770216,0.13442425475603062,0.18480566118416417,0.7273816932592395,0.7273816932592395,-0.3429566344226816,7.178922262401306,2.442059839752058,1.442059839752058,0.09670962315940346,-0.025749493227402276,0.20075168931382695,1.0,0.0,1.0
sample_054,2017-12-11,2025-07-31,1919,7.615079365079365,SPHQ,hybridL200_S20_eL3_eS2_xL2_xS1,baseline_buyhold,0.12412923658732589,0.12538263491219234,0.12909594451327552,0.971236047614948,0.971236047614948,-0.156346642437082,5.405804087636234,2.4376408818733233,1.4376408818733233,0.13582858515782492,0.14669305116270653,0.19640285422858778,0.7468987746582064,0.7468987746582064,-0.3159408568267439,7.690534339911105,2.6376144801767376,1.6376144801767376,0.22433727295674155,-0.011699348570499035,0.1595942143896619,1.0,0.0,1.0
