ticker,strategy_cagr,strategy_sharpe,strategy_maxdd,strategy_annvol,strategy_annreturn,strategy_ulcerindex,strategy_totalreturn,buyhold_cagr,buyhold_sharpe,buyhold_maxdd,buyhold_annvol,buyhold_annreturn,buyhold_ulcerindex,buyhold_totalreturn,sharpe_beat_rate,cagr_beat_rate,better_maxdd_rate,avg_sharpe_delta,avg_cagr_delta,avg_maxdd_delta,strategy_sharpe_rank,strategy_cagr_rank,delta_sharpe_rank,delta_cagr_rank,combined_rank_score,combined_rank,configured_shared_start,actual_shared_start,actual_shared_end,rank_sharpe_weight,rank_cagr_weight,bucket_count
QQQ,0.15832136111478448,0.9665394117537425,-0.22490238779151833,0.1664160517885649,0.1603162262389928,6.40756602425644,2.0144148207267403,0.18314609377286242,0.8566909360278167,-0.3264826933592556,0.2293403355906506,0.19438845487024548,10.246210067534845,2.2286013506485602,0.75,0.25,1.0,0.10984847572592586,-0.02482473265807795,0.10158030556773726,3,1,2,1,1.6,1,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
SPMO,0.13882802557589302,0.999811283030933,-0.14470816409552134,0.13834896988751372,0.13906849346964556,5.589545962453271,1.5892684403669486,0.16631115329872054,0.8690970935743643,-0.2829831582046196,0.2042864795313529,0.17462874671898032,7.163407570634168,1.9213636077838494,0.8333333333333333,0.16666666666666666,1.0,0.1307141894565687,-0.02748312772282751,0.1382749941090983,1,3,1,3,1.8000000000000003,2,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
IWY,0.14957767983491527,0.9817189017969745,-0.22162397270682108,0.154131829050507,0.15087568283576763,6.532715054604463,1.8366647888839094,0.17617468294486766,0.874837098386904,-0.310733373781815,0.21476840534389532,0.18536470299924185,9.74379820731529,2.100265051979678,0.7083333333333333,0.16666666666666666,1.0,0.10688180341007046,-0.026597003109952406,0.08910940107499389,2,2,3,2,2.5999999999999996,3,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
EQWL,0.09866354267659583,0.8722991409640779,-0.13704921745925872,0.11500998823597228,0.10049161412787147,4.855397094120918,0.9390363773435202,0.12894841513481559,0.7958738248443944,-0.3080039141303579,0.17521390763495642,0.13671874982899992,6.577463313740089,1.2543721040406461,0.75,0.25,1.0,0.07642531611968355,-0.030284872458219744,0.17095469667109917,4,6,4,4,4.0,4,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
SPHQ,0.10280470309011838,0.8622823268821929,-0.15036092145941482,0.11994930168384665,0.10467397286357034,5.536459159143114,0.9793270399911758,0.13353307530133185,0.7864895555329563,-0.28966735044808545,0.1846200111319391,0.14247017534227244,6.876088828848048,1.3160948156853902,0.75,0.12499999999999999,0.9583333333333334,0.07579277134923651,-0.030728372211213478,0.13930642898867063,5,5,5,6,5.4,5,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
SCHG,0.13454340408423504,0.8180888161341268,-0.27990329179739737,0.17570254529313034,0.14114736039895026,9.277012235027522,1.5610275940918121,0.1651286597553722,0.8113188549854753,-0.32875429128433503,0.22143342837037136,0.17738435072839992,10.276796554707236,1.8801923974904622,0.6666666666666666,0.125,0.9583333333333334,0.006769961148651589,-0.03058525567113716,0.04885099948693768,6,4,7,5,6.2,6,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
DGRO,0.08623563101152484,0.81270819356416,-0.13937264779229774,0.10914455574649681,0.08851856130502524,5.305561926970042,0.776973513720005,0.12323196055130488,0.7789704336011014,-0.30571581658994074,0.17374760166126893,0.1316198390427331,6.006478326800352,1.1619902096240136,0.75,0.0,1.0,0.03373775996305868,-0.036996329539780035,0.166343168797643,7,7,6,7,6.4,7,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
DGRW,0.0845424966885594,0.801727258457114,-0.14618014747471283,0.10899869709796028,0.08694442524181466,5.298115484775552,0.7601162843662833,0.13001502591256703,0.8290252226305374,-0.2807178733298316,0.16859746284815608,0.13667273274456837,5.367507976796013,1.258163730045086,0.5416666666666666,0.0,1.0,-0.02729796417342338,-0.045472529224007636,0.13453772585511878,8,8,8,8,8.0,8,2015-10-09,2015-10-12,2026-03-26,0.6,0.4,4
