variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
"set_[100, 150, 200]__x100_2_150_1_200_2",0.06045593568225973,0.06228765214638833,0.09566686746919185,0.6021961720482265,0.6021961720482265,-0.12322183571807688,5.286217579040654,1.2008156138356203,0.2008156138356204,204.0,116.0,0.4312896405919662,0.2452431289640592,204.0,0.408,-0.11013034205074138,116.0,0.232,-0.045320558506515125,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.05688764173845009,0.05877413976988074,0.09150202810622277,0.6015003511990413,0.6015003511990413,-0.11639589055036667,4.837194337142691,1.1870303279694743,0.18703032796947416,204.0,111.0,0.4312896405919662,0.2346723044397463,204.0,0.408,-0.11082616289992646,111.0,0.222,-0.04888885245032477,strategy
"set_[100, 150, 200]__x100_1_150_2_200_1",0.05895888561983727,0.060845151528348414,0.0943532504263745,0.5970843205705201,0.5970843205705201,-0.1210935614075263,5.203904517403662,1.195034403148337,0.1950344031483372,205.0,113.0,0.4334038054968288,0.23890063424947147,205.0,0.41,-0.11524219352844775,113.0,0.226,-0.04681760856893759,strategy
sma200_3in_2out,0.05992779850835025,0.062336217344914104,0.10016841260480759,0.5948677027667296,0.5948677027667296,-0.12899243568783336,5.138700430717366,1.1983549913841367,0.1983549913841366,189.0,111.0,0.39957716701902746,0.2346723044397463,189.0,0.378,-0.11745881133223823,111.0,0.222,-0.045848695680424614,strategy
"set_[100, 200]__x100_1_200_1",0.05729718134214188,0.059284613358433,0.09302161023021838,0.5930264338599625,0.5930264338599625,-0.11866200158876747,5.133330142646893,1.1884370505829853,0.18843705058298538,194.0,114.0,0.41014799154334036,0.24101479915433405,194.0,0.388,-0.11930008023900537,114.0,0.228,-0.04847931284663296,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.056013326947874836,0.05779759752104201,0.0905378604951981,0.5910292255118837,0.5910292255118837,-0.11763116549204936,4.959943100056235,1.1845163527633138,0.18451635276331374,205.0,112.0,0.4334038054968288,0.23678646934460887,205.0,0.41,-0.12129728858708405,112.0,0.224,-0.04976316724090002,strategy
"set_[100, 150, 200]__x100_2_150_1_200_1",0.05955030422351004,0.0613111098975496,0.09511955196602448,0.5907064302687781,0.5907064302687781,-0.12411423767525323,5.413401095799432,1.1982956677498393,0.19829566774983928,202.0,117.0,0.427061310782241,0.24735729386892177,202.0,0.404,-0.12162008383018966,117.0,0.234,-0.04622618996526482,strategy
"set_[100, 150, 200]__x100_1_150_1_200_2",0.05727333988218388,0.05923719385466,0.09417104642083055,0.5823692167457044,0.5823692167457044,-0.12311362248486987,5.324499242166632,1.1892912226809214,0.18929122268092152,194.0,113.0,0.41014799154334036,0.23890063424947147,194.0,0.388,-0.1299572973532634,113.0,0.226,-0.048503154306590975,strategy
sma150_3in_2out,0.0619218343181472,0.06396622786817927,0.10195552679628632,0.5794150571701122,0.5794150571701122,-0.1312822527683662,5.6520720563366105,1.2081948143258252,0.20819481432582537,208.0,117.0,0.4397463002114165,0.24735729386892177,208.0,0.416,-0.13291145692885564,117.0,0.234,-0.04385465987062766,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.056360159093566106,0.05826065160582127,0.09372390646616463,0.569968074208345,0.569968074208345,-0.12384589256396102,5.453125066317669,1.1867432420819581,0.1867432420819583,190.0,113.0,0.40169133192389006,0.23890063424947147,190.0,0.38,-0.14235843989062288,113.0,0.226,-0.04941633509520875,strategy
