variant,year,cal_year_return,ann_return,ann_vol,sharpe,max_dd,ulcer_index,exposure,entries,exits
hybrid_100e3x2_200e3x1_221e3x0,2001,0.011367575310904376,0.012614493969597892,0.047474788638836335,-0.3662050222627015,-0.04494144723225659,0.8135878258424114,0.05241935483870968,0,0
hybrid_100e3x2_200e3x1_221e3x0,2002,-0.017662510292296818,-0.016351099827830416,0.054263166600779414,-0.8541908394112159,-0.05109174046119986,3.974522768536251,0.10714285714285714,0,0
hybrid_100e3x2_200e3x1_221e3x0,2003,0.33152424612840736,0.29780474874730833,0.15083905128641603,1.7754337916034464,-0.07246622915251082,2.8271972541021673,0.6666666666666666,0,0
hybrid_100e3x2_200e3x1_221e3x0,2004,0.012891255318562278,0.016857119429694256,0.09012081044834704,-0.14583624475768134,-0.10888429600538262,6.967668683023851,0.5436507936507936,0,0
hybrid_100e3x2_200e3x1_221e3x0,2005,-0.049852371665245254,-0.048355794471951985,0.07462885796137919,-1.0499396160196037,-0.07359204242467106,4.701357730524887,0.6071428571428571,0,0
hybrid_100e3x2_200e3x1_221e3x0,2006,0.05208904906417944,0.05421531880421196,0.08050087189250804,0.30080815567496483,-0.06481264694303203,4.371208119536204,0.5617529880478087,1,0
hybrid_100e3x2_200e3x1_221e3x0,2007,0.04485449652155005,0.05213973779059663,0.12709771422767382,0.17419461809468167,-0.08022153019033253,3.8103401779679107,0.7290836653386454,0,0
hybrid_100e3x2_200e3x1_221e3x0,2008,-0.03940218150256436,-0.03864850743946109,0.0526700168954425,-1.3033697630235848,-0.05836234217327634,4.020615838031281,0.1067193675889328,0,0
hybrid_100e3x2_200e3x1_221e3x0,2009,0.2852058960236685,0.25792248083235453,0.11746172523345658,1.940397864745779,-0.06308026325027496,1.51301844517079,0.5515873015873016,0,0
hybrid_100e3x2_200e3x1_221e3x0,2010,0.06254322190317074,0.06794588561852262,0.12082770348802628,0.31404954760464315,-0.14120787635497264,8.13569671222232,0.6071428571428571,0,0
hybrid_100e3x2_200e3x1_221e3x0,2011,-0.04448190647541583,-0.03916067650114405,0.11254067279695411,-0.6145393908025035,-0.10636378506164348,6.02723427413466,0.5357142857142857,1,0
hybrid_100e3x2_200e3x1_221e3x0,2012,0.11171844074463033,0.11081629014979917,0.09009105451474225,0.8970512176275462,-0.08512630446934702,3.7327953003301952,0.656,0,0
hybrid_100e3x2_200e3x1_221e3x0,2013,0.2811322613364151,0.25227699277197424,0.09406632864237476,2.3629814831727525,-0.05192627876761982,1.1528061767820497,0.8174603174603174,0,0
hybrid_100e3x2_200e3x1_221e3x0,2014,0.10691604434352397,0.10640714035389795,0.09819597265071463,0.7781086972444373,-0.05167835042493441,1.768002134936993,0.7777777777777778,0,0
hybrid_100e3x2_200e3x1_221e3x0,2015,0.020238956584994527,0.02534246626770264,0.10314077056522354,-0.04515705774519164,-0.06820027348369488,3.595264516016705,0.6507936507936508,0,0
hybrid_100e3x2_200e3x1_221e3x0,2016,-0.0006563114072036802,0.002098564294336261,0.07428648181404407,-0.3755923692214604,-0.057768846680080504,2.057323260002765,0.5634920634920635,0,0
hybrid_100e3x2_200e3x1_221e3x0,2017,0.23690832313660004,0.21673775850779217,0.0799062433608308,2.3369608012298206,-0.03584403315724673,0.8623395719399132,0.8326693227091634,0,0
hybrid_100e3x2_200e3x1_221e3x0,2018,0.0021982866712932925,0.009574288276736929,0.12130005294032943,-0.16838996544635473,-0.08620357082802664,5.061943257999081,0.6215139442231076,1,1
hybrid_100e3x2_200e3x1_221e3x0,2019,0.12278679528918413,0.1204981077251986,0.09644451436518155,0.9383437546539225,-0.06888725650132839,2.6459976932145484,0.6746031746031746,0,0
hybrid_100e3x2_200e3x1_221e3x0,2020,0.2653292070172555,0.2499604422594169,0.17536805910032896,1.2542788201446444,-0.11603831499746149,6.028436312453814,0.6996047430830039,1,0
hybrid_100e3x2_200e3x1_221e3x0,2021,0.14924843298238644,0.1484002141821918,0.1361562971847389,0.8695904385644728,-0.07777772347131909,2.783941538192646,0.8174603174603174,0,0
hybrid_100e3x2_200e3x1_221e3x0,2022,-0.0709528895652275,-0.0730272845003345,0.04122906835067718,-2.4988991656087784,-0.07719864357652569,6.837347026638589,0.08366533864541832,0,0
hybrid_100e3x2_200e3x1_221e3x0,2023,0.2045330448382492,0.1944538238429954,0.1169059663722755,1.4067188266448991,-0.0743044961238311,3.259796299715271,0.708,0,0
hybrid_100e3x2_200e3x1_221e3x0,2024,0.16188151488308167,0.15859857199254088,0.13058652857637193,0.9847767100825533,-0.0976514754067772,3.363403477831934,0.8095238095238095,0,0
hybrid_100e3x2_200e3x1_221e3x0,2025,0.10485990184765925,0.13931623383490324,0.09917749749143785,1.1022281928855957,-0.08043428105780764,4.451995911654929,0.6149732620320856,1,0
