Date,A_original_cefs_ief,B_original_cefs_bil,B2_original_cefs_sgov,C_etfs_ief,D_etfs_bil,D2_etfs_sgov,E_original_cefs_6m_ief,F_original_cefs_12m_ief,G_original_cefs_3_6_12m_ief,SPY_buy_hold,CEF_equal_weight_buy_hold,ETF_equal_weight_buy_hold
2006-02-28,,,,,,,,,,1.0057258209637412,1.0043925772885167,0.9830099617660121
2006-03-31,,,,,,,,,,1.0223240440298955,1.0365363467362019,1.0090822008751044
2006-04-30,,,,,,,,,,1.0352376848358467,1.032147697909565,1.0163952716377158
2006-05-31,,,,,,,,,,1.0040558116350782,1.0211202696233144,0.9948159477833138
2006-06-30,,,,,,,,,,1.0066743730166787,1.020575051997944,1.014115351882927
2006-07-31,,,,,,,,,,1.011182457059175,1.0607756844214287,1.033604927073107
2006-08-31,,,,,,,1.0393934085,,,1.0332489933888929,1.1025632542663502,1.0351178674853894
2006-09-30,1.0106323008,1.0106323008,1.0106323008,1.0177028715,1.0116652284,1.0116652284,1.0504445518687093,,,1.0611485366286186,1.114286038463828,1.0377242980901566
2006-10-31,1.0521957097273729,1.0521957097273729,1.0521957097273729,1.043797771491777,1.0348814407420859,1.0348814407420859,1.0936452851426106,,,1.0945924690108437,1.1601123258617843,1.0726049741405728
2006-11-30,1.0883168732648896,1.0883168732648896,1.0883168732648896,1.06830867896871,1.052396389689198,1.052396389689198,1.131189384430856,,,1.1163587104049233,1.1999381934914755,1.1137578961928392
2006-12-31,1.1112875484943803,1.1112875484943803,1.1112875484943803,1.0560271705723023,1.0436543106298,1.0436543106298,1.155064952853183,,,1.131286052711957,1.2252648159857285,1.1045060974540943
2007-01-31,1.1305797607109151,1.1305797607109151,1.1305797607109151,1.0796872598454421,1.0680814185122398,1.0680814185122398,1.1751171510664324,,,1.1483005581076366,1.246535700237983,1.1303574634825895
2007-02-28,1.1164625820690794,1.1164625820690794,1.1164625820690794,1.0671263904229469,1.0501683219208644,1.0501683219208644,1.1604438486394915,0.987513328,0.987513328,1.1257735579242005,1.2309706177965407,1.111399917669264
2007-03-31,1.1389822407098738,1.1389822407098738,1.1389822407098738,1.0639451318130568,1.0477633370127255,1.0477633370127255,1.1838506333924033,1.0074320099217724,1.0074320099217724,1.1388200047318675,1.2557999659467116,1.1263251896806583
2007-04-30,1.1652391059334988,1.1652391059334988,1.1652391059334988,1.0906401740714666,1.072463503860457,1.072463503860457,1.211141846033712,1.0306562583437628,1.0306562583437628,1.18926476105159,1.2847498207271804,1.1528773881760166
2007-05-31,1.1561298796356043,1.1601894421738967,1.1601894421738967,1.1162693484856714,1.1014018837503172,1.1014018837503172,1.2016737762631458,1.0197312787124875,1.0197312787124875,1.229605106931053,1.271131443608294,1.1839855832333777
