window,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2001-05-01_2025-10-01,"set_[100, 200]__x100_1_200_1",0.08247015147353864,0.08556250990037599,0.11212293286908045,0.7631133766388581,0.7631133766388581,-0.17199866828056853,6.692246066486115,6.89953786199792,5.89953786199792
2001-05-01_2025-10-01,"set_[100, 200]__x100_2_200_1",0.09293245129696137,0.0954726378245386,0.11467089207209039,0.832579533474961,0.832579533474961,-0.1685700622070584,6.164999108665652,8.722392593182418,7.722392593182418
2001-05-01_2025-10-01,"set_[100, 200]__x100_1_200_2",0.0856742981475278,0.08859618273594942,0.11280933805153605,0.7853621363816085,0.7853621363816085,-0.16889801834744844,6.642916653095927,7.414909592944654,6.414909592944654
2001-05-01_2025-10-01,"set_[100, 200]__x100_2_200_2",0.0961448784831187,0.09850631066011202,0.1155176763341944,0.8527379859609692,0.8527379859609692,-0.15586273908314124,6.083526412943884,9.36919760346185,8.36919760346185
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_1_200_1",0.08243936602126167,0.08558439114096411,0.11257169869316758,0.7602656096914576,0.7602656096914576,-0.18421035056278787,7.108794594193328,6.894756908222441,5.894756908222441
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_1_200_1",0.08939477817387531,0.09219114309040584,0.11433674052426365,0.8063124999688247,0.8063124999688247,-0.1708235607816098,6.691972856652792,8.059677133785852,7.059677133785852
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_2_200_1",0.08312215933503508,0.08635702027744525,0.1138143799431352,0.7587531586130998,0.7587531586130998,-0.18853617147979776,6.961229087122388,7.00154398018399,6.00154398018399
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_1_200_2",0.08458790943049754,0.08760683969801304,0.11291674902548018,0.7758533650153544,0.7758533650153544,-0.18216299019523308,7.06888763576114,7.236166071702526,6.236166071702526
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_2_200_1",0.09006308553504438,0.092963772226887,0.11570908862187866,0.8034267086026388,0.8034267086026388,-0.18834280867642045,6.5793214908529505,8.181053612233478,7.1810536122334785
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_1_200_2",0.09154713910747314,0.09421359164745481,0.1147549841087049,0.8209978187806496,0.8209978187806496,-0.16874260402941735,6.651895064855004,8.456883577559877,7.456883577559877
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_1_150_2_200_2",0.08525034691178135,0.08837946883449423,0.11433038713908239,0.7730181891799335,0.7730181891799335,-0.17891739107346277,6.919889334446555,7.3446588674582465,6.3446588674582465
2001-05-01_2025-10-01,"set_[100, 150, 200]__x100_2_150_2_200_2",0.09219481062508206,0.09498622078393597,0.11629414779556292,0.8167755866005844,0.8167755866005844,-0.17872173622171658,6.534160533811674,8.580036947046024,7.580036947046024
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_1_250_1",0.08295539318342726,0.08616332223351231,0.11346994628157304,0.7593492819649357,0.7593492819649357,-0.1819806736458113,7.027541366122231,6.975316757386136,5.975316757386136
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_1_250_1",0.08990681067865602,0.09277007418295405,0.11527805078909725,0.8047505448602541,0.8047505448602541,-0.18178574874022538,6.825267887438977,8.152515283848038,7.152515283848038
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_2_250_1",0.0850774272378656,0.08818577079056127,0.11403331106972937,0.7733334230437037,0.7733334230437037,-0.17697871184467795,7.001772771129837,7.316188905266487,6.316188905266487
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_1_250_2",0.084213258595085,0.08740271906277408,0.11415263491780338,0.765665366600685,0.765665366600685,-0.20453668675032385,6.868933431456566,7.175488593455634,6.175488593455634
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_2_250_1",0.09203235335171733,0.09479252274000301,0.11591034293096805,0.8178090094725884,0.8178090094725884,-0.1849650217359977,6.784248858835198,8.54898543668712,7.54898543668712
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_1_250_2",0.09116662177895551,0.09400947101221584,0.11599848641317798,0.8104370489573555,0.8104370489573555,-0.20434713669174118,6.6799243595125954,8.385321446573656,7.385321446573656
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_1_200_2_250_2",0.08630746997556171,0.08942516761982304,0.1149607479341183,0.777875659534425,0.777875659534425,-0.1902426397617552,6.853804322121769,7.52103025219261,6.52103025219261
2001-05-01_2025-10-01,"set_[100, 200, 250]__x100_2_200_2_250_2",0.09326415263780308,0.09603191956926478,0.11687091014149398,0.821692236785016,0.821692236785016,-0.19004968359078594,6.641859799791135,8.787142615821999,7.787142615821999
2001-05-01_2025-10-01,sma100_3in_1out,0.06515606259817264,0.06969703760971378,0.11444111526591683,0.6090209576144454,0.6090209576144454,-0.2622687037001445,8.687869572146557,4.657398741921357,3.657398741921357
2001-05-01_2025-10-01,sma100_3in_2out,0.08593851756103699,0.08951729345803901,0.1186634395256913,0.7543797298969918,0.7543797298969918,-0.2400373961299148,6.763962009674391,7.45901745174745,6.45901745174745
2001-05-01_2025-10-01,sma100_3in_3out,0.08819643829735857,0.09230837792731734,0.12450023378370931,0.7414313621907092,0.7414313621907092,-0.23146436174358886,7.305875852122064,7.846348764350992,6.846348764350992
2001-05-01_2025-10-01,sma150_3in_1out,0.08187534294696897,0.08562815362214031,0.11748163369680654,0.7288641715957676,0.7288641715957676,-0.2089530062299007,8.357029416710716,6.8077248739639655,5.8077248739639655
2001-05-01_2025-10-01,sma150_3in_2out,0.08385057618303016,0.08794604103158382,0.12156572991097916,0.7234443547205734,0.7234443547205734,-0.22836136083119443,8.26036625300991,7.117214480606308,6.117214480606308
2001-05-01_2025-10-01,sma150_3in_3out,0.0908321402697283,0.09480843356594702,0.12514882834948757,0.7575654907546343,0.7575654907546343,-0.20426741503597035,7.981362210113463,8.32289695529955,7.32289695529955
2001-05-01_2025-10-01,sma200_3in_1out,0.0986244784685677,0.1014279821910382,0.12107929066855835,0.8376988470198962,0.8376988470198962,-0.21116545506903428,6.7593598269648165,9.899652226636707,8.899652226636707
2001-05-01_2025-10-01,sma200_3in_2out,0.10500745221246999,0.10749532786218503,0.1233198001840705,0.8716793872657479,0.8716793872657479,-0.18721376271118087,6.602824778265918,11.400945689371333,10.400945689371333
2001-05-01_2025-10-01,sma200_3in_3out,0.10267137679531646,0.1056766721257184,0.12568325699251284,0.8408174219419994,0.8408174219419994,-0.20674992177984347,7.020087648691829,10.827781922477277,9.827781922477277
2001-05-01_2025-10-01,sma250_3in_1out,0.08297546350407803,0.087364946899785,0.12340331411974816,0.7079627279297197,0.7079627279297197,-0.2420755790019705,8.964717266809306,6.978468211678118,5.978468211678118
2001-05-01_2025-10-01,sma250_3in_2out,0.08643911495781076,0.09108313738757032,0.12749308298346873,0.714416306015445,0.714416306015445,-0.2756923002924932,8.63349486202088,7.543276324062849,6.543276324062849
2001-05-01_2025-10-01,sma250_3in_3out,0.08984363428223374,0.09459155897061039,0.1304687941819309,0.7250129010827535,0.7250129010827535,-0.25289929949943524,8.907935459248801,8.141005366374625,7.141005366374625
2001-05-01_2025-10-01,baseline_buyhold,0.10115362277387696,0.11670988039993789,0.20161356518620074,0.578879106136287,0.578879106136287,-0.5127869826295262,16.205189541146492,10.470316797483799,9.470316797483799
