variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
sma150_3in_3out,0.10148446981589991,0.10296548248224821,0.11909200844816388,0.5692548302853603,0.8282522006355855,-0.15469543096945046,6.100117877725202,1.6545596197034516,0.6545596197034516,298.0,178.0,0.6367521367521367,0.3803418803418803,298.0,0.596,0.006985141835112933,178.0,0.356,-0.019811721754611215,strategy
sma200_3in_3out,0.09883987533185846,0.1007371527112748,0.11780149234734615,0.5685183923550954,0.8313717441925825,-0.15609569608228613,5.704486517392625,1.6250975150186167,0.6250975150186167,265.0,170.0,0.5662393162393162,0.36324786324786323,265.0,0.53,0.006248703904848007,170.0,0.34,-0.022456316238652668,strategy
"set_[100, 200, 250]__x100_2_200_1_250_2",0.09240729694655843,0.09380600228589939,0.10714682723318077,0.5638448467427614,0.8526613995409574,-0.13973075034708268,5.247694549679752,1.5719293912490704,0.5719293912490706,248.0,147.0,0.5299145299145299,0.3141025641025641,248.0,0.496,0.0015751582925139153,147.0,0.294,-0.028888894623952697,strategy
sma100_3in_3out,0.09848236841451112,0.1006080107625686,0.11968871857305571,0.5598034801237005,0.8167464320433381,-0.15203498595088927,5.686134933908663,1.621192894673709,0.621192894673709,251.0,154.0,0.5363247863247863,0.32905982905982906,251.0,0.502,-0.002466208326546801,154.0,0.308,-0.022813823156000012,strategy
sma200_3in_1out,0.09510171239176655,0.09679748186714836,0.11303737734425275,0.5597389480035999,0.8337785970275214,-0.14767350640708896,5.408335054346811,1.5959404949041178,0.5959404949041176,261.0,162.0,0.5576923076923077,0.34615384615384615,261.0,0.522,-0.002530740446647468,162.0,0.324,-0.026194479178744578,strategy
"set_[100, 200, 250]__x100_2_200_1_250_1",0.09145290800423286,0.09283293317447276,0.10642349828604475,0.557563793348806,0.8482896216111239,-0.1360127523050316,5.343583400524548,1.5655823765252106,0.5655823765252106,251.0,149.0,0.5363247863247863,0.31837606837606836,251.0,0.502,-0.00470589510144137,149.0,0.298,-0.02984328356627826,strategy
"set_[100, 150, 200]__x100_1_150_2_200_2",0.09023060902445006,0.09169689154410475,0.10731805763971368,0.5362311899445867,0.823806158572776,-0.13549310856894206,5.355024971157462,1.5600492799720747,0.5600492799720747,269.0,151.0,0.5747863247863247,0.32264957264957267,269.0,0.538,-0.026038498505660635,151.0,0.302,-0.031065582546061062,strategy
"set_[100, 200]__x100_1_200_2",0.08903307064944752,0.09036273402259562,0.1055145410146334,0.5313162301495178,0.8240466357590007,-0.12870591597220615,5.133899831246896,1.5528722322095354,0.5528722322095355,266.0,155.0,0.5683760683760684,0.3311965811965812,266.0,0.532,-0.030953458300729566,155.0,0.31,-0.03226312092106362,strategy
"set_[100, 150, 200]__x100_1_150_1_200_2",0.0891956143818367,0.09050921048129879,0.10582601995587489,0.5290878013284634,0.8207943690783871,-0.13471614174185834,5.456335147750569,1.5550535574493145,0.5550535574493145,270.0,159.0,0.5769230769230769,0.33974358974358976,270.0,0.54,-0.03318188712178389,159.0,0.318,-0.03210057718867444,strategy
sma150_3in_2out,0.09213327011495075,0.09436520658712295,0.11560035221389173,0.5243213579528277,0.7906903400654197,-0.16565777292359357,6.486464285390176,1.5739744119548034,0.5739744119548035,248.0,140.0,0.5299145299145299,0.29914529914529914,248.0,0.496,-0.03794833049741961,140.0,0.28,-0.029162921455560382,strategy
"set_[100, 150, 200]__x100_1_150_2_200_1",0.08802794821551023,0.08967032214258114,0.10671801785228875,0.5227646677204298,0.8120651157726051,-0.13598267360892974,5.39988228380232,1.5424133042925503,0.5424133042925503,249.0,145.0,0.532051282051282,0.30982905982905984,249.0,0.498,-0.039505020729817535,145.0,0.29,-0.03326824335500089,strategy
"set_[100, 200, 250]__x100_1_200_2_250_2",0.08710773723236487,0.08879705511154029,0.1061079700639619,0.5177082633886411,0.8097043654832707,-0.13964113451024673,5.352146105309441,1.5355553864066116,0.5355553864066117,246.0,146.0,0.5256410256410257,0.31196581196581197,246.0,0.492,-0.044561425061606305,146.0,0.292,-0.03418845433814626,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.08696852932066094,0.08848264107977517,0.10543866528555472,0.514396524361234,0.8071743238072306,-0.13564092427920135,5.501900327070342,1.5371878682758215,0.5371878682758214,250.0,144.0,0.5341880341880342,0.3076923076923077,250.0,0.5,-0.047873164089013515,144.0,0.288,-0.034327662249850184,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.08618500351174531,0.08782398600011365,0.10518231538110835,0.5122012735842744,0.8065513606429573,-0.13590848395238744,5.433575950934642,1.529543950739304,0.5295439507393042,247.0,146.0,0.5277777777777778,0.31196581196581197,247.0,0.494,-0.050068414865973,146.0,0.292,-0.03511118805876583,strategy
"set_[100, 200]__x100_1_200_1",0.08572231140753292,0.08732287992031021,0.10474134673191789,0.5102368021729042,0.8051493648081176,-0.13039449224037633,5.193881033233946,1.5265921155430084,0.5265921155430086,242.0,147.0,0.5170940170940171,0.3141025641025641,242.0,0.484,-0.05203288627734318,147.0,0.294,-0.03557388016297822,strategy
"set_[100, 200, 250]__x100_1_200_1_250_2",0.08495236591032311,0.08677048571001669,0.10522916362574158,0.5057241937157636,0.8000816454457109,-0.1416415973975004,5.385024446756813,1.5186253614207565,0.5186253614207565,221.0,144.0,0.4722222222222222,0.3076923076923077,221.0,0.442,-0.05654549473448375,144.0,0.288,-0.036343825660188026,strategy
sma150_3in_1out,0.0889961583680356,0.09080216339870506,0.11135484968564945,0.5026109273118978,0.7792484541853352,-0.1650280247272394,6.665012609842664,1.557567952281251,0.5575679522812509,267.0,156.0,0.5705128205128205,0.3333333333333333,267.0,0.534,-0.05965876113834956,156.0,0.312,-0.032300033202475535,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.08399930934957517,0.08579741659859005,0.10454784216266008,0.49872817649361323,0.7949148944760088,-0.13808513219085153,5.479976968707345,1.5124616881684922,0.5124616881684921,225.0,144.0,0.4807692307692308,0.3076923076923077,225.0,0.45,-0.06354151195663414,144.0,0.288,-0.037296882220935954,strategy
sma250_3in_3out,0.08478717435683517,0.08827290212307459,0.12004112319439206,0.45509578016840585,0.7159600839783107,-0.18395886891564722,7.066176185391952,1.5225850890678265,0.5225850890678265,173.0,114.0,0.3696581196581197,0.24358974358974358,173.0,0.346,-0.10717390828184152,114.0,0.228,-0.036509017213675964,strategy
sma250_3in_2out,0.08209841620984576,0.08566569728942959,0.1170963958538374,0.45252714458953464,0.719197606652231,-0.18079704510613115,6.734672597326918,1.4962546182187173,0.49625461821871725,176.0,131.0,0.37606837606837606,0.2799145299145299,176.0,0.352,-0.10974254386071274,131.0,0.262,-0.03919777536066538,strategy
sma250_3in_1out,0.07956394987252573,0.0827464899551497,0.1131125933665759,0.4396726792149625,0.713882157317298,-0.17011739403002502,6.88783940130743,1.4796125093721384,0.4796125093721385,188.0,135.0,0.4017094017094017,0.28846153846153844,188.0,0.376,-0.12259700923528485,135.0,0.27,-0.04173224169798541,strategy
sma100_3in_1out,0.07507524656428023,0.07784827797347207,0.10886874493953254,0.4023329445203571,0.6848168735984348,-0.1511986361535243,6.214712956692676,1.4544245383395182,0.4544245383395183,203.0,138.0,0.4337606837606838,0.2948717948717949,203.0,0.406,-0.15993674392989027,138.0,0.276,-0.04622094500623089,strategy
baseline_buyhold,0.12129619157051112,0.1318696534181015,0.19245295338928578,0.5622696884502474,0.7265499656233666,-0.3072828210030917,9.693476491708,1.8413288976138433,0.8413288976138433,,,,,,,,,,,baseline
