variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
"set_[100, 200, 250]__x100_2_200_1_250_2",0.06652374184970059,0.06827282674630175,0.09530033227062333,0.6823045030235602,0.6823045030235602,-0.11893730493619324,4.7025418812396085,1.219498045707974,0.21949804570797407,211.0,112.0,0.44608879492600423,0.23678646934460887,211.0,0.422,-0.04615600081800675,112.0,0.224,-0.04516765926588806,strategy
"set_[100, 200, 250]__x100_2_200_1_250_1",0.0659228484634577,0.06761134242665001,0.09470972023028482,0.6767603478416111,0.6767603478416111,-0.11763414660278365,4.751946336585593,1.2177275666820444,0.21772756668204446,216.0,112.0,0.45665961945031713,0.23678646934460887,216.0,0.432,-0.05170015599995584,112.0,0.224,-0.045768552652130944,strategy
sma200_3in_2out,0.07209544652147544,0.07386200911228619,0.103034783248488,0.6761614350732944,0.6761614350732944,-0.12555208809177715,4.6935991957281225,1.2420621917478714,0.2420621917478713,219.0,114.0,0.4630021141649049,0.24101479915433405,219.0,0.438,-0.052299068768272464,114.0,0.228,-0.0395959545941132,strategy
sma200_3in_3out,0.0716065781057649,0.07374554369293458,0.10518557956163986,0.6757311377500608,0.6757311377500608,-0.13234079377628477,4.992469091863874,1.2394790322717768,0.23947903227177683,235.0,122.0,0.49682875264270615,0.25792811839323465,235.0,0.47,-0.05272936609150616,122.0,0.244,-0.04008482300982374,strategy
sma150_3in_3out,0.07443180336653109,0.07657639679420129,0.10941785209297504,0.6630557557500315,0.6630557557500315,-0.13760961067318023,5.745585630633613,1.2511515738360675,0.2511515738360673,225.0,113.0,0.47568710359408034,0.23890063424947147,225.0,0.45,-0.06540474809153539,113.0,0.226,-0.037259597749057564,strategy
sma200_3in_1out,0.0677585707398738,0.06976861271467899,0.10108793475726559,0.6558827356176,0.6558827356176,-0.12623314233095104,4.8085480672200696,1.2256839921841127,0.22568399218411264,207.0,114.0,0.4376321353065539,0.24101479915433405,207.0,0.414,-0.07257776822396687,114.0,0.228,-0.04393283037571483,strategy
"set_[100, 150, 200]__x100_1_150_2_200_2",0.06592399104289251,0.0678505800279372,0.09789286603724441,0.6556355313723147,0.6556355313723147,-0.12025428540128273,5.056601686140052,1.218100732511101,0.21810073251110115,220.0,106.0,0.46511627906976744,0.22410147991543342,220.0,0.44,-0.07282497246925229,106.0,0.212,-0.04576741007269613,strategy
"set_[100, 200]__x100_1_200_2",0.06485204061910793,0.06667013882099174,0.09619685123445504,0.6537561298639882,0.6537561298639882,-0.11543248647443463,4.848783928253616,1.214450725762648,0.214450725762648,217.0,108.0,0.4587737843551797,0.22832980972515857,217.0,0.434,-0.0747043739775786,108.0,0.216,-0.046839360496480714,strategy
"set_[100, 150, 200]__x100_1_150_2_200_1",0.06446160591779894,0.06648611456206814,0.09739640034413823,0.6467411469774081,0.6467411469774081,-0.12035591791108156,5.092261234238274,1.2126730124461904,0.21267301244619027,205.0,107.0,0.4334038054968288,0.226215644820296,205.0,0.41,-0.08171935686415875,107.0,0.214,-0.04722979519778971,strategy
"set_[100, 150, 200]__x100_1_150_1_200_2",0.06471647447984942,0.06653005559168318,0.09659621232557133,0.6467272511695695,0.6467272511695695,-0.12030860435703895,5.136759784361273,1.2143819635413813,0.21438196354138128,211.0,108.0,0.44608879492600423,0.22832980972515857,211.0,0.422,-0.08173325267199734,108.0,0.216,-0.04697492663573921,strategy
"set_[100, 200]__x100_1_200_1",0.0626452342047422,0.06462344062218815,0.09557414873028619,0.6396811346247167,0.6396811346247167,-0.11611543119330184,4.906891073237341,1.2062574295059192,0.2062574295059192,199.0,109.0,0.42071881606765327,0.23044397463002114,199.0,0.398,-0.08877936921685033,109.0,0.218,-0.04904616691084643,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.06323644049299974,0.0651655901258141,0.09628735729344474,0.6366030931145,0.6366030931145,-0.12070176343404526,5.175516643944191,1.208892824935604,0.2088928249356038,197.0,109.0,0.4164904862579281,0.23044397463002114,197.0,0.394,-0.09185741072706688,109.0,0.218,-0.04845496062258889,strategy
"set_[100, 200, 250]__x100_1_200_2_250_2",0.06148679384015681,0.06335833047420965,0.09427621051489726,0.6329157013203531,0.6329157013203531,-0.11934226670358133,4.798602453783925,1.202911573427913,0.20291157342791308,192.0,110.0,0.4059196617336152,0.23255813953488372,192.0,0.384,-0.09554480252121374,110.0,0.22,-0.050204607275431835,strategy
sma150_3in_2out,0.06768204004674569,0.0702114624418281,0.10649531973798738,0.6301739002162843,0.6301739002162843,-0.13943044717073474,5.938747043388656,1.2255547521345636,0.2255547521345636,194.0,106.0,0.41014799154334036,0.22410147991543342,194.0,0.388,-0.09828660362528259,106.0,0.212,-0.04400936106884295,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.060903774040294664,0.06269684615455792,0.09355695369118003,0.6277309985719862,0.6277309985719862,-0.11800100471981363,4.840620769111677,1.201202626606151,0.20120262660615115,192.0,110.0,0.4059196617336152,0.23255813953488372,192.0,0.384,-0.10072950526958065,110.0,0.22,-0.050787627075293974,strategy
"set_[100, 200, 250]__x100_1_200_1_250_2",0.06004795467188582,0.06199386500834059,0.09359401499933276,0.624986984646949,0.624986984646949,-0.1198857062623956,4.832246192892339,1.19758520682573,0.1975852068257299,183.0,109.0,0.386892177589852,0.23044397463002114,183.0,0.366,-0.10347351919461784,109.0,0.218,-0.05164344644370281,strategy
