variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_win_share,cagr_win_share,group
"set_[100, 200, 250]__x100_1_200_1_250_2",0.07028132832460378,0.07316971873547426,0.10520718441668458,0.6729332023477235,0.6729332023477235,-0.14699680320620923,6.143046932665156,1.418158495190105,0.418158495190105,0.5077319587628866,0.2938144329896907,strategy_rollup
"set_[100, 200, 250]__x100_1_200_2_250_1",0.07120039945956262,0.07405818074860582,0.10560474668999228,0.6789025354740816,0.6789025354740816,-0.14601452524081723,6.06286606726768,1.424659110483811,0.4246591104838113,0.538659793814433,0.2912371134020618,strategy_rollup
"set_[100, 200, 250]__x100_1_200_2_250_2",0.07150328826256547,0.07444828172488903,0.10637776147554263,0.6788556276945521,0.6788556276945521,-0.1488346594818818,6.038274861501808,1.4262126449616515,0.42621264496165145,0.5309278350515464,0.29896907216494845,strategy_rollup
"set_[100, 200, 250]__x100_2_200_1_250_1",0.07428342787446965,0.07697518845305139,0.10654988912128327,0.6982086935693042,0.6982086935693042,-0.14575891848059375,6.167310656517334,1.4469114102979985,0.44691141029799847,0.5309278350515464,0.29381443298969073,strategy_rollup
"set_[100, 200, 250]__x100_2_200_1_250_2",0.07462012934203577,0.0773652894293346,0.10707121025842847,0.6996371094387541,0.6996371094387541,-0.14841553467839466,6.1283002375673155,1.4486396593032882,0.44863965930328825,0.5412371134020618,0.3015463917525773,strategy_rollup
"set_[100, 200, 250]__x100_2_200_2_250_1",0.07553458103911419,0.07825375144246616,0.10750231655492569,0.705214796402688,0.705214796402688,-0.14735546221428078,6.061675666799741,1.4551440508584201,0.45514405085842,0.5644329896907216,0.2912371134020618,strategy_rollup
"set_[100, 200, 250]__x100_2_200_2_250_2",0.0758334674521369,0.07864385241874937,0.10831057106730235,0.7047534239278812,0.7047534239278812,-0.15019515128431585,6.0369861068134085,1.4566982821353578,0.4566982821353578,0.5644329896907216,0.29639175257731953,strategy_rollup
"set_[100, 200]__x100_1_200_1",0.06867534106443404,0.07158139109809458,0.10497210521343953,0.6586835640111393,0.6586835640111393,-0.14470518961426565,6.288143205750111,1.4087864175480382,0.4087864175480382,0.518041237113402,0.28865979381443296,strategy_rollup
"set_[100, 200]__x100_1_200_2",0.07059785347592544,0.07349923558221674,0.10602340170183724,0.672244450637032,0.672244450637032,-0.14700266440658435,6.108790364140692,1.4214796694788343,0.4214796694788344,0.5489690721649485,0.28350515463917525,strategy_rollup
"set_[100, 200]__x100_2_200_1",0.07520288419031655,0.07787474713888509,0.1075414071931195,0.7007709889052195,0.7007709889052195,-0.14480478734513802,6.1690681359711155,1.4545128426468519,0.4545128426468519,0.5489690721649485,0.2912371134020618,strategy_rollup
"set_[100, 200]__x100_2_200_2",0.07710688527906424,0.07979259162300725,0.1087690152006783,0.7124871461445603,0.7124871461445603,-0.1475207177939005,6.012487924976098,1.4672500325629219,0.46725003256292186,0.5876288659793814,0.29381443298969073,strategy_rollup
sma100_3in_1out,0.0615749802493203,0.06532477515155607,0.10929111537305564,0.5764118056187347,0.5764118056187347,-0.1595266861363237,7.027127138189789,1.3636232286135184,0.3636232286135185,0.45618556701030927,0.30670103092783507,strategy_rollup
sma100_3in_2out,0.07458016546029014,0.0779114872331371,0.1134144046789081,0.6671771988157611,0.6671771988157611,-0.15184075657690874,6.379150352986727,1.4509788894537452,0.45097888945374515,0.5335051546391752,0.31443298969072164,strategy_rollup
sma100_3in_3out,0.07687363415556699,0.08056838003247421,0.11870286256466943,0.657620393673272,0.657620393673272,-0.17380116360986625,7.025637328465414,1.4704534092612267,0.47045340926122653,0.48711340206185566,0.2912371134020619,strategy_rollup
sma150_3in_1out,0.07229192509712376,0.07547192115010379,0.1120806688916083,0.6457599675188405,0.6457599675188405,-0.16814931911820996,7.329910284841198,1.441351014984051,0.44135101498405094,0.4845360824742268,0.27835051546391754,strategy_rollup
sma150_3in_2out,0.08247752951197979,0.08541764622953955,0.11571281198145959,0.7144210615243618,0.7144210615243618,-0.16207569975280187,6.555802523725164,1.5095894187613732,0.5095894187613732,0.5721649484536082,0.2938144329896907,strategy_rollup
sma150_3in_3out,0.08379030109647705,0.08700191220541359,0.12007770840534655,0.6987112875603902,0.6987112875603902,-0.174173461270764,6.970837259668626,1.5246102341652068,0.5246102341652068,0.5747422680412371,0.2757731958762887,strategy_rollup
sma200_3in_1out,0.07462588487432188,0.07783800704463308,0.11283646765945399,0.6679863423720085,0.6679863423720085,-0.16430562902498974,6.699067340870749,1.4541812246371861,0.45418122463718613,0.4922680412371134,0.2628865979381443,strategy_rollup
sma200_3in_2out,0.07831839415360527,0.0816736960128774,0.115956404000452,0.6867042140326584,0.6867042140326584,-0.16811056458766105,6.406709030965381,1.4790145626047262,0.4790145626047261,0.5335051546391752,0.2757731958762887,strategy_rollup
sma200_3in_3out,0.07665366805770832,0.08035814680987519,0.11908517144591355,0.6561888721774972,0.6561888721774972,-0.1825323122796904,7.0962213933541545,1.4728697706942362,0.4728697706942361,0.4896907216494845,0.2654639175257732,strategy_rollup
sma250_3in_1out,0.07152634736651986,0.07517607108138401,0.11314901401831878,0.6428806155671608,0.6428806155671608,-0.16057523017209036,6.707661616299449,1.4286379034144758,0.42863790341447566,0.46134020618556704,0.27319587628865977,strategy_rollup
sma250_3in_2out,0.07231489311935171,0.07634637401023363,0.1160195164842479,0.6407108642628709,0.6407108642628709,-0.16831261171710518,6.667426516493037,1.432022707060891,0.432022707060891,0.4639175257731959,0.2860824742268041,strategy_rollup
sma250_3in_3out,0.07099500272589107,0.07535736612809815,0.11916775912675344,0.612120147880614,0.612120147880614,-0.18602599989554483,7.425743037096429,1.4278916478164336,0.42789164781643363,0.4149484536082474,0.2345360824742268,strategy_rollup
baseline_buyhold,0.11549967944371295,0.12716528701830682,0.19580223439574052,0.7029778875195584,0.7029778875195584,-0.32247510625814313,9.911142481894723,1.8038390649697051,0.8038390649697051,,,baseline_rollup
