window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2009-07-13_2014-07-12,QQQ,"set_[100, 200, 250]__x100_2_200_1_250_2",0.093488604424951,0.09651954442728963,0.1193743473157266,0.8085451070321703,0.8085451070321703,-0.17330385135375945,6.065730940083893,1.5628499477593056,0.5628499477593056
2009-07-13_2014-07-12,SPY,"set_[100, 200, 250]__x100_2_200_1_250_2",0.08213356989253762,0.08351843581776264,0.09559301561700988,0.8736876358454511,0.8736876358454511,-0.11737906596638965,4.768679803759592,1.483434292435086,0.48343429243508607
2009-07-13_2014-07-12,IVW,"set_[100, 200, 250]__x100_1_200_2_250_2",0.07843846049598979,0.08062352694019809,0.10090325352961746,0.799018110120039,0.799018110120039,-0.1501430820592575,5.022772398417718,1.458299404676798,0.4582994046767981
2009-07-13_2014-07-12,IWF,"set_[100, 200, 250]__x100_1_200_2_250_2",0.08266885188894535,0.08432313869928376,0.09878849088683221,0.8535724955640904,0.8535724955640904,-0.1273845654876712,4.489187315725092,1.487103941174097,0.48710394117409694
2009-07-13_2014-07-12,QQQ,"set_[100, 200, 250]__x100_1_200_2_250_2",0.08262213441179256,0.0863987343012824,0.11826048373248184,0.7305799162527173,0.7305799162527173,-0.17513044782321174,6.314219372401814,1.4867833786044942,0.48678337860449417
2009-07-13_2014-07-12,SPY,"set_[100, 200, 250]__x100_1_200_2_250_2",0.07664535282762897,0.07834216621375505,0.09464274384569213,0.827767275444656,0.827767275444656,-0.12164319543410855,4.8970829421522,1.4462257117184782,0.44622571171847825
2009-07-13_2014-07-12,IVW,"set_[100, 200, 250]__x100_2_200_2_250_2",0.07599545592542656,0.0785926169383746,0.10321923711241336,0.7614144333655698,0.7614144333655698,-0.15558972463853776,5.472133047021875,1.441869497011358,0.4418694970113579
2009-07-13_2014-07-12,IWF,"set_[100, 200, 250]__x100_2_200_2_250_2",0.09055257371539693,0.09173449517418725,0.10032923836084692,0.9143346114544638,0.9143346114544638,-0.124465039934184,4.418708023516622,1.5419974085603514,0.5419974085603514
2009-07-13_2014-07-12,QQQ,"set_[100, 200, 250]__x100_2_200_2_250_2",0.0882296050311584,0.09190262251578574,0.12107119589013862,0.7590791669323166,0.7590791669323166,-0.1839936754054651,6.416433849958768,1.5256572130204014,0.5256572130204014
2009-07-13_2014-07-12,SPY,"set_[100, 200, 250]__x100_2_200_2_250_2",0.0829363861600434,0.08426477987907814,0.09564005550195999,0.8810615953412039,0.8810615953412039,-0.11578766787772483,4.687755419689984,1.4889407532051115,0.48894075320511154
2009-07-13_2014-07-12,IVW,sma100_3in_1out,0.06856539990660382,0.0714803272047484,0.10146563721098296,0.7044781777313979,0.7044781777313979,-0.12430720340451837,5.069731401158028,1.3928079855134692,0.3928079855134692
2009-07-13_2014-07-12,IWF,sma100_3in_1out,0.06572297977668673,0.06878310077151467,0.10112312191367469,0.6801916265029123,0.6801916265029123,-0.13451572541571646,5.315275052361641,1.374396220784202,0.374396220784202
2009-07-13_2014-07-12,QQQ,sma100_3in_1out,0.0780178749335092,0.08179933704712213,0.11535527870850959,0.7091078792659352,0.7091078792659352,-0.15995556389546772,7.1531384978235675,1.4554602276565285,0.4554602276565285
2009-07-13_2014-07-12,SPY,sma100_3in_1out,0.04169310459122899,0.045818804576417446,0.09955486742719659,0.46023670926912996,0.46023670926912996,-0.19004438148685818,8.140755648401257,1.2263898597950604,0.22638985979506043
2009-07-13_2014-07-12,IVW,sma100_3in_2out,0.06154009774006819,0.06538759719927797,0.10630724027722226,0.6150813155224776,0.6150813155224776,-0.14787549655590368,6.171285244235723,1.3476561428485643,0.3476561428485643
2009-07-13_2014-07-12,IWF,sma100_3in_2out,0.08919183219874882,0.09101717019622509,0.10544826237400524,0.8631452823129908,0.8631452823129908,-0.11710034453060832,4.994080862512694,1.5324088096812851,0.5324088096812851
2009-07-13_2014-07-12,QQQ,sma100_3in_2out,0.09513861400312806,0.09831100169063213,0.12172827523286828,0.8076266709814257,0.8076266709814257,-0.1855464501641232,6.468817158905366,1.5746674045660713,0.5746674045660713
2009-07-13_2014-07-12,SPY,sma100_3in_2out,0.06002712293065904,0.06358664557238668,0.10271584904549542,0.6190538866521228,0.6190538866521228,-0.16230585808119366,6.159635989445468,1.338087224743224,0.33808722474322406
2009-07-13_2014-07-12,IVW,sma100_3in_3out,0.08391105154451628,0.08664880694204838,0.11007440089297092,0.7871839977244116,0.7871839977244116,-0.1381383681782441,5.103288664152266,1.495647874722904,0.49564787472290406
2009-07-13_2014-07-12,IWF,sma100_3in_3out,0.09753456973029451,0.09896743011260438,0.10846936116554866,0.9123998615752683,0.9123998615752683,-0.1377275459409283,4.319509693194632,1.5919545045398626,0.5919545045398626
2009-07-13_2014-07-12,QQQ,sma100_3in_3out,0.07575626506754873,0.08094139050272164,0.12563441984980733,0.644261266932143,0.644261266932143,-0.22492812199142434,9.420050959079353,1.440268861715123,0.4402688617151229
2009-07-13_2014-07-12,SPY,sma100_3in_3out,0.0707267000534435,0.0740394059709902,0.10666098790209123,0.694156386765836,0.694156386765836,-0.19911305164152934,7.895953883999457,1.4069393953405003,0.4069393953405003
