variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_win_share,cagr_win_share,group
"set_[100, 200]__x100_2_200_2",0.08109103365831757,0.08392575683658789,0.11324309209181176,0.7190936611992355,0.7190936611992355,-0.15344335400020667,6.15122374533329,1.4964318627902504,0.4964318627902505,0.570446735395189,0.28522336769759454,strategy_rollup
sma100_3in_1out,0.06434616578897424,0.06836605719779748,0.1131240330925931,0.5825946923223569,0.5825946923223569,-0.15982701983661876,6.98515180343933,1.381500203393987,0.38150020339398694,0.41924398625429554,0.3058419243986254,strategy_rollup
sma100_3in_2out,0.0790416379950704,0.08247422213467807,0.1175641165906619,0.6816965695989362,0.6816965695989362,-0.15284432607441556,6.376450454678018,1.4830985486260424,0.48309854862604223,0.5085910652920962,0.3161512027491409,strategy_rollup
sma100_3in_3out,0.07997810724421896,0.08387757655763928,0.12337489139738493,0.6546500486163084,0.6546500486163084,-0.1807524690741459,7.347728941363587,1.495891662408976,0.49589166240897575,0.4536082474226804,0.28522336769759454,strategy_rollup
sma150_3in_1out,0.07599144021521147,0.07927541763002886,0.11672332503277705,0.6457991734745464,0.6457991734745464,-0.1776151264051513,7.679973649153514,1.471380003812673,0.471380003812673,0.4948453608247423,0.2646048109965636,strategy_rollup
sma150_3in_2out,0.08483794495307902,0.08803204002160925,0.12048029516830328,0.7023520531479687,0.7023520531479687,-0.17064290126202383,6.8433788095748085,1.5303982479159715,0.5303982479159713,0.5463917525773195,0.28865979381443296,strategy_rollup
sma150_3in_3out,0.08733528097578418,0.0906516400025011,0.12473872620671249,0.695618560545392,0.695618560545392,-0.18307508161089628,7.3108108047261675,1.5558455520908463,0.5558455520908462,0.5945017182130584,0.2646048109965636,strategy_rollup
sma200_3in_1out,0.07975350290535187,0.0830810982068501,0.11736069179275584,0.6854839759311063,0.6854839759311063,-0.16867871687842503,6.868328334381972,1.490725186449521,0.49072518644952096,0.5051546391752577,0.2646048109965636,strategy_rollup
sma200_3in_2out,0.08173771881751075,0.08537729153849771,0.12089751311607184,0.6871640673484506,0.6871640673484506,-0.17658050528151273,6.686018962037767,1.5046457746911843,0.5046457746911845,0.48797250859106533,0.2646048109965636,strategy_rollup
sma200_3in_3out,0.08065225845333286,0.0844943222278176,0.12366623659645216,0.6616958209639223,0.6616958209639223,-0.1887506317074882,7.3107965977969585,1.5047694307563289,0.504769430756329,0.4948453608247423,0.2405498281786941,strategy_rollup
sma250_3in_1out,0.07471887543682232,0.0786034510243351,0.11764193869892066,0.6420817591476267,0.6420817591476267,-0.16979466326100057,7.05668766256193,1.4525444186337928,0.4525444186337925,0.43986254295532645,0.25773195876288657,strategy_rollup
sma250_3in_2out,0.0749792114982088,0.07939081798705569,0.12089847135768565,0.6360876208673507,0.6360876208673507,-0.17816296133992426,6.94255315760667,1.4512303018075627,0.4512303018075627,0.43986254295532645,0.27147766323024053,strategy_rollup
sma250_3in_3out,0.07398561380307937,0.07860147782851007,0.12339170374434903,0.6135914390166038,0.6135914390166038,-0.19419067763078027,7.70665561683569,1.450551411218446,0.45055141121844633,0.3951890034364261,0.20274914089347082,strategy_rollup
baseline_buyhold,0.12180050465398268,0.1331103908520426,0.19816524514318656,0.7194000369881944,0.7194000369881944,-0.3200658140768173,9.926605554110386,1.8585547478506053,0.8585547478506051,,,baseline_rollup
