window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2016-12-16_2021-12-15,SCHG,sma150_3in_2out,0.1812429227933603,0.1782710370892827,0.15224126086993822,1.1709771455557119,1.1709771455557119,-0.23266368954733946,5.637176895444744,2.296793639737819,1.2967936397378188
2016-12-16_2021-12-15,SCHG,sma150_3in_3out,0.1868386972494338,0.18387147807856952,0.15788505738140965,1.1645907543636849,1.1645907543636849,-0.18682827598288199,5.229305654769647,2.351625065594253,1.351625065594253
2016-12-16_2021-12-15,SCHG,sma200_3in_1out,0.14654275658569582,0.14879112720424403,0.15452645123882408,0.9628845159608567,0.9628845159608567,-0.2142322559909529,7.307338188882341,1.9791555275462973,0.9791555275462973
2016-12-16_2021-12-15,SCHG,sma200_3in_2out,0.17488568566361207,0.17391911917465158,0.15902249225275106,1.0936762259908728,1.0936762259908728,-0.1868282759828819,6.039279281394007,2.235746410115196,1.2357464101151958
2016-12-16_2021-12-15,SCHG,sma200_3in_3out,0.17350581117275032,0.17307924562214394,0.16108410353227712,1.0744650888997456,1.0744650888997456,-0.20988856853784135,5.78551758414252,2.2226687964628504,1.2226687964628504
2016-12-16_2021-12-15,SCHG,sma250_3in_1out,0.1421335913898485,0.14533524245255017,0.15708936683402286,0.9251755569561125,0.9251755569561125,-0.21261331138675504,6.471458081959996,1.941451086609757,0.941451086609757
2016-12-16_2021-12-15,SCHG,sma250_3in_2out,0.13679517264654417,0.14241656898200114,0.1676629067578871,0.8494220441236725,0.8494220441236725,-0.2812101968394306,7.47813764897126,1.8965713300533062,0.8965713300533062
2016-12-16_2021-12-15,SCHG,sma250_3in_3out,0.16178992677366466,0.16494894417718772,0.17244846564001456,0.9565115210796827,0.9565115210796827,-0.2588431600983916,5.87937995185118,2.114078684491006,1.1140786844910062
2016-12-16_2021-12-15,SCHG,200SMA_3in_2out_hybrid20SMA,0.20521785602573495,0.19981044637711665,0.16144809099479776,1.2376141776960066,1.2376141776960066,-0.1868282759828817,4.517337006212021,2.539126917359633,1.5391269173596331
2016-12-16_2021-12-15,SCHG,baseline_buyhold,0.24799104289726825,0.24388603136750736,0.21033085764541057,1.1595351918293715,1.1595351918293715,-0.32392019070599126,5.472847105511359,3.0219951191920726,2.0219951191920726
2011-02-11_2016-02-10,SCHG,"set_[100, 200]__x100_1_200_1",0.06522080089191484,0.0680231303323625,0.09829909280883191,0.6920016084446592,0.6920016084446592,-0.10079786848730103,3.763868512549886,1.370476301000209,0.370476301000209
2011-02-11_2016-02-10,SCHG,"set_[100, 200]__x100_2_200_1",0.07572579169441385,0.07804367987593516,0.10035976912605567,0.7776390933891981,0.7776390933891981,-0.0950451126467148,3.6396007337748544,1.4392310084571065,0.4392310084571065
2011-02-11_2016-02-10,SCHG,"set_[100, 200]__x100_1_200_2",0.06191936924833219,0.0649997757173343,0.09912450448583619,0.6557387202538003,0.6557387202538003,-0.11735246274851738,4.091017545535342,1.3494198616376978,0.3494198616376978
2011-02-11_2016-02-10,SCHG,"set_[100, 200]__x100_2_200_2",0.07232353736833685,0.07502032526090699,0.10177551882597342,0.7371156259019883,0.7371156259019883,-0.11198763624402369,3.9658752669466466,1.4166682872084353,0.4166682872084353
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_1_150_1_200_1",0.06349131110769246,0.0663216022986391,0.09752241090197519,0.6800652453650102,0.6800652453650102,-0.11040770177202493,4.535304239088274,1.3594131564710492,0.3594131564710492
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_2_150_1_200_1",0.07047823997013758,0.07300196866102089,0.09885363611849499,0.73848541669741,0.73848541669741,-0.11053431242607714,4.492707593354689,1.4045496667638684,0.4045496667638684
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_1_150_2_200_1",0.05917075853759135,0.06237862855728832,0.09883263369179013,0.6311541666674215,0.6311541666674215,-0.12022049376532327,4.7965988748005906,1.3320873296835691,0.33208732968356913
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_1_150_1_200_2",0.06131186118557075,0.06430603255528697,0.0978947453322427,0.656889522895639,0.656889522895639,-0.11637484047872255,4.715712496897964,1.3455735283733206,0.34557352837332056
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_2_150_2_200_1",0.06609875208941718,0.0690589949196701,0.1004270103541935,0.6876535971359465,0.6876535971359465,-0.12149147403204892,4.757099301515389,1.376119829993325,0.37611982999332505
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_2_150_1_200_2",0.06825460582695397,0.07098639891766877,0.09949655834771352,0.7134558229601323,0.7134558229601323,-0.11269279705405894,4.672200501418024,1.390056662072926,0.390056662072926
2011-02-11_2016-02-10,SCHG,"set_[100, 150, 200]__x100_1_150_2_200_2",0.05695508396861637,0.060363058813936186,0.09962368419472475,0.6059107259670339,0.6059107259670339,-0.1232800219509716,4.983890284828934,1.3182454256805185,0.3182454256805185
