ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share
SCHG,sma100_3in_1out,0.0650041820173041,0.0680650441121908,0.10473269516355514,0.6346929772807497,0.6346929772807497,-0.1462790537122301,6.4000747940028,1.3839368780163475,0.3839368780163474,3.0,0.0,0.15,0.0
SCHG,sma100_3in_2out,0.07977376339235415,0.08227299625302426,0.10902132644016646,0.7399270809908589,0.7399270809908589,-0.14405055527354782,5.644425606178136,1.483277632944768,0.483277632944768,3.0,0.0,0.15,0.0
SCHG,sma100_3in_3out,0.08780070555512244,0.09035890341758736,0.11669298797585041,0.7543531098619314,0.7543531098619314,-0.17848875104571543,6.106507316313144,1.546285402447773,0.546285402447773,6.0,0.0,0.3,0.0
SCHG,sma150_3in_1out,0.08562173845194733,0.08788186552441844,0.10955394255663745,0.7865654276736354,0.7865654276736354,-0.19149731716774462,6.2957164408279205,1.5212456939457717,0.5212456939457716,6.0,0.0,0.3,0.0
SCHG,sma150_3in_2out,0.08883853669796413,0.09095586825133395,0.11344443284663117,0.776913656941483,0.776913656941483,-0.2006224449372907,6.505739971580802,1.5540711680110597,0.5540711680110597,9.0,0.0,0.45,0.0
SCHG,sma150_3in_3out,0.09162544569596695,0.09398336831066603,0.11837982806839611,0.7671671614949618,0.7671671614949618,-0.18605632699533087,6.551788268821282,1.5778056844568102,0.5778056844568102,8.0,0.0,0.4,0.0
SCHG,sma200_3in_1out,0.08826111173749436,0.09080371495020648,0.11284318145113911,0.7963025360268182,0.7963025360268182,-0.16388046630482933,5.596880725204231,1.5361604990259576,0.5361604990259577,6.0,1.0,0.3,0.05
SCHG,sma200_3in_2out,0.09309192510087515,0.09544622049963505,0.11725392016298457,0.7918807759410572,0.7918807759410572,-0.16960454525300805,5.933767741961934,1.580673639437865,0.5806736394378651,8.0,1.0,0.4,0.05
SCHG,sma200_3in_3out,0.09213289450591337,0.09486301016590418,0.11997989450811593,0.767819454440361,0.767819454440361,-0.1974184711036024,6.407889173391284,1.5746849448232454,0.5746849448232455,8.0,0.0,0.4,0.0
SCHG,sma250_3in_1out,0.08831767489392973,0.09108388646834324,0.11436302327515044,0.7863201846130828,0.7863201846130828,-0.16440671095943732,5.533506418062651,1.5353781428919153,0.5353781428919154,8.0,0.0,0.4,0.0
SCHG,sma250_3in_2out,0.07981543218298678,0.08406282919280027,0.12103874040662659,0.6822019249803908,0.6822019249803908,-0.21597832404360878,6.770411491942788,1.478345444109325,0.4783454441093248,3.0,0.0,0.15,0.0
SCHG,sma250_3in_3out,0.09846780715473023,0.10147777553566426,0.12402997201031811,0.8043876198339062,0.8043876198339062,-0.20533529539518908,5.855578869056638,1.6137927647048245,0.6137927647048246,10.0,0.0,0.5,0.0
