window,ticker,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2010-12-01_2022-03-01,SCHG,"set_[100, 200]__x100_1_200_1",0.09870496253837069,0.10145607281687503,0.120645782910062,0.8409417251865958,0.8409417251865958,-0.17135344835910007,5.673367538440829,2.8791435091018465,1.8791435091018465
2010-12-01_2022-03-01,SCHG,"set_[100, 200]__x100_2_200_1",0.10805328909453449,0.11015608176016028,0.12249490094702449,0.899270752566261,0.899270752566261,-0.17093533847279033,5.634642220651186,3.166649303981216,2.166649303981216
2010-12-01_2022-03-01,SCHG,"set_[100, 200]__x100_1_200_2",0.10149887533177382,0.10413007562297194,0.12175031033788139,0.8552756484479607,0.8552756484479607,-0.16818117143125227,5.924975867808357,2.9624718993947368,1.9624718993947368
2010-12-01_2022-03-01,SCHG,"set_[100, 200]__x100_2_200_2",0.1108274584074489,0.11283008456625719,0.12388896379345793,0.9107355579659413,0.9107355579659413,-0.1723890268119863,5.8917471961611945,3.256865124365314,2.256865124365314
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_1_150_1_200_1",0.09999912165117752,0.10271841339534739,0.12132787610728017,0.8466184086542653,0.8466184086542653,-0.19228900390193038,5.968221948865849,2.9174725965799517,1.9174725965799517
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_2_150_1_200_1",0.10622772556801663,0.10851841935753755,0.12257458581608674,0.8853256051002341,0.8853256051002341,-0.19201726057029542,5.94950524196082,3.1085304034200796,2.1085304034200796
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_1_150_2_200_1",0.10078883170572173,0.103532461994559,0.12211778153569798,0.8478082445699684,0.8478082445699684,-0.18283765378861658,6.065768399666514,2.9410892022137123,1.9410892022137123
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_1_150_1_200_2",0.10188418634830732,0.10450108193274531,0.12190348877352584,0.8572443904939343,0.8572443904939343,-0.1831124844348786,6.141817748636631,2.974134581980004,1.974134581980004
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_2_150_2_200_1",0.10699832790589192,0.10933246795674917,0.12352571101991221,0.8850988758050937,0.8850988758050937,-0.1825628231423544,6.0588791855306265,3.132943836874681,2.132943836874681
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_2_150_1_200_2",0.10810437634228509,0.11030108789493548,0.12328097587560635,0.8947129685786402,0.8947129685786402,-0.1828376537886165,6.107103627375487,3.168289869654003,2.168289869654003
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_1_150_2_200_2",0.10261638078833779,0.10531513053195692,0.1231306659318347,0.8553119544586847,0.8553119544586847,-0.18283765378861666,6.273248353091809,2.996412143023503,1.9964121430235031
2010-12-01_2022-03-01,SCHG,"set_[100, 150, 200]__x100_2_150_2_200_2",0.10881667568424436,0.11111513649414707,0.12466223357133666,0.8913295816295688,0.8913295816295688,-0.18256282314235447,6.257679541995779,3.191244754010343,2.191244754010343
2010-12-01_2022-03-01,SCHG,"set_[100, 200, 250]__x100_1_200_1_250_1",0.1019951426043264,0.1047809894200857,0.12337164838103241,0.8493117405424494,0.8493117405424494,-0.18495761855611217,5.7346771583272105,2.977500779382718,1.977500779382718
2010-12-01_2022-03-01,SCHG,"set_[100, 200, 250]__x100_2_200_1_250_1",0.10821721782288973,0.11058099538227585,0.12472399107050654,0.8866056516726151,0.8866056516726151,-0.1846835009031612,5.759826510708858,3.1719162943169787,2.1719162943169787
