variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
200SMA_3in_2out_hybrid20SMA,0.10072133943570691,0.10353353405673218,0.12900786871569117,0.787182681434695,0.787182681434695,-0.17371932866552642,6.123052945832034,1.6466709183641202,0.6466709183641202,60.0,32.0,0.6185567010309279,0.32989690721649484,60.0,0.6,0.04365913317313486,32.0,0.32,-0.027366624479314944,strategy
sma150_3in_2out,0.08988564288453985,0.09269045839655496,0.12072894280107943,0.7440792604001056,0.7440792604001056,-0.16790627221721396,6.579800806040331,1.563474814151037,0.5634748141510371,52.0,30.0,0.5360824742268041,0.30927835051546393,52.0,0.52,0.0005557121385455352,30.0,0.3,-0.03820232103048201,strategy
"set_[100, 150, 200]__x100_2_150_2_200_1",0.08498345058938483,0.08756638552079059,0.11443182306260104,0.7412987370309101,0.7412987370309101,-0.15300146793067598,6.296910720034107,1.523882262876156,0.5238822628761561,52.0,28.0,0.5360824742268041,0.28865979381443296,52.0,0.52,-0.0022248112306501055,28.0,0.28,-0.04310451332563702,strategy
"set_[100, 150, 200]__x100_2_150_2_200_2",0.08519891328375039,0.0878946698339716,0.11544023673684846,0.737844883021904,0.737844883021904,-0.15757514945224363,6.280351730533349,1.5251924519683726,0.5251924519683726,52.0,27.0,0.5360824742268041,0.27835051546391754,52.0,0.52,-0.005678665239656274,27.0,0.27,-0.04288905063127146,strategy
"set_[100, 200, 250]__x100_2_200_1_250_1",0.08194204495785748,0.08462749984459453,0.11235061910016414,0.729712027789689,0.729712027789689,-0.15242270688373674,6.427759181238396,1.4998548267192444,0.4998548267192446,49.0,25.0,0.5051546391752577,0.25773195876288657,49.0,0.49,-0.01381152047187114,25.0,0.25,-0.04614591895716437,strategy
"set_[100, 200]__x100_2_200_1",0.08236238921230868,0.0850043490829084,0.11285358726891884,0.7296016355861904,0.7296016355861904,-0.14943358700340892,6.395357703872922,1.5042377637707633,0.5042377637707633,48.0,27.0,0.4948453608247423,0.27835051546391754,48.0,0.48,-0.013921912675369727,27.0,0.27,-0.045725574702713184,strategy
"set_[100, 200, 250]__x100_2_200_2_250_1",0.08215881065203735,0.08495578415777555,0.1133739357486366,0.7263701796755997,0.7263701796755997,-0.15637616230453155,6.389015499860673,1.5011455259037414,0.5011455259037412,49.0,27.0,0.5051546391752577,0.27835051546391754,49.0,0.49,-0.017153368585960532,27.0,0.27,-0.0459291532629845,strategy
"set_[100, 200]__x100_2_200_2",0.08270029525775051,0.08549677555267993,0.11426636493032499,0.7253322977769012,0.7253322977769012,-0.15588833113927505,6.317536268571729,1.506182622386502,0.5061826223865021,48.0,26.0,0.4948453608247423,0.26804123711340205,48.0,0.48,-0.01819125048465896,26.0,0.26,-0.045387668657271334,strategy
"set_[100, 200, 250]__x100_2_200_1_250_2",0.08146797675419651,0.08429357786831318,0.1129792575590517,0.7236020401578276,0.7236020401578276,-0.15568674217436013,6.427307796575571,1.4956704658093887,0.49567046580938856,50.0,26.0,0.5154639175257731,0.26804123711340205,50.0,0.5,-0.019921508103732614,26.0,0.26,-0.04661998716082536,strategy
"set_[100, 150, 200]__x100_2_150_1_200_1",0.08186769400376807,0.08452433155663222,0.11319885670795962,0.7211182989060658,0.7211182989060658,-0.15218241525118645,6.525100882891426,1.5028674194708445,0.5028674194708445,49.0,27.0,0.5051546391752577,0.27835051546391754,49.0,0.49,-0.022405249355494324,27.0,0.27,-0.04622026991125379,strategy
sma150_3in_3out,0.09099014973387981,0.09400235952699228,0.12525594665451073,0.7206079043335718,0.7206079043335718,-0.18336503928477033,7.3496281032582615,1.5813756629566589,0.5813756629566589,60.0,25.0,0.6185567010309279,0.25773195876288657,60.0,0.6,-0.02291564392798839,25.0,0.25,-0.03709781418114203,strategy
"set_[100, 150, 200]__x100_2_150_1_200_2",0.08211466248368553,0.08485261586981321,0.11396457417754656,0.7194934735185798,0.7194934735185798,-0.15672092489889125,6.470929140224407,1.5043092260272979,0.5043092260272979,48.0,26.0,0.4948453608247423,0.26804123711340205,48.0,0.48,-0.02403007474298031,26.0,0.26,-0.045973301431336336,strategy
"set_[100, 200, 250]__x100_2_200_2_250_2",0.08163520415761358,0.0846218621814942,0.11435018174102207,0.7180685721934132,0.7180685721934132,-0.16043706898412258,6.408900364362869,1.496617452155208,0.4966174521552081,48.0,27.0,0.4948453608247423,0.27835051546391754,48.0,0.48,-0.025454976068146982,27.0,0.27,-0.046452759757408264,strategy
"set_[100, 150, 200]__x100_1_150_2_200_1",0.08013580744852666,0.08290021259514563,0.11235502491465554,0.7139830812334701,0.7139830812334701,-0.15268862648557144,6.3287462328399435,1.488707921002673,0.48870792100267285,49.0,26.0,0.5051546391752577,0.26804123711340205,49.0,0.49,-0.02954046702809006,26.0,0.26,-0.04795215646649519,strategy
"set_[100, 150, 200]__x100_1_150_2_200_2",0.08036364486044127,0.08322849690832664,0.11326804825296632,0.7113515834191121,0.7113515834191121,-0.15727762540457052,6.3154494879073635,1.4900699449883863,0.4900699449883861,50.0,26.0,0.5154639175257731,0.26804123711340205,50.0,0.5,-0.03217196484244804,26.0,0.26,-0.04772431905458059,strategy
sma200_3in_1out,0.08319967455261669,0.08624259678035641,0.11766609259280761,0.7095003617001225,0.7095003617001225,-0.16691572564945265,6.883558492450755,1.5139440158264605,0.5139440158264607,47.0,21.0,0.4845360824742268,0.21649484536082475,47.0,0.47,-0.034023186561437706,21.0,0.21,-0.044888289362405166,strategy
