window,variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn
2020-07-14_2023-07-14,"set_[100, 200]__x100_1_200_1",0.09551723767761366,0.09733084145341132,0.11040719315523007,0.8815625021511627,0.8815625021511627,-0.13180413463867022,5.977967338240702,1.3147937967094492,0.3147937967094492
2020-07-14_2023-07-14,"set_[100, 200]__x100_2_200_1",0.10157599331269629,0.1030291008647283,0.11204216642813648,0.9195564861806814,0.9195564861806814,-0.14475160607688653,6.231809343955511,1.3367290560307103,0.33672905603071035
2020-07-14_2023-07-14,"set_[100, 200]__x100_1_200_2",0.09684524753905888,0.09864977606036889,0.11138100075139362,0.8856966214602321,0.8856966214602321,-0.1438409919167587,6.660942935093507,1.3195810602974225,0.3195810602974225
2020-07-14_2023-07-14,"set_[100, 200]__x100_2_200_2",0.10291134772971344,0.10434803547168583,0.11300162104590694,0.9234206952597117,0.9234206952597117,-0.15660895678044232,6.908571327918992,1.3415961875557756,0.3415961875557756
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_1_150_1_200_1",0.10578646257011659,0.10693315214885935,0.1128183273791208,0.947834936335436,0.947834936335436,-0.12530800148623195,5.932989411295593,1.3521155472704605,0.35211554727046046
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_2_150_1_200_1",0.10976750472532615,0.11073199175640398,0.11462483278467009,0.9660384147684731,0.9660384147684731,-0.13401320626111998,6.118437518147683,1.3667718077036513,0.36677180770365125
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_1_150_2_200_1",0.10116134402966015,0.10278751000207301,0.11323412436191002,0.9077432318331146,0.9077432318331146,-0.13623775176134706,6.431531373055943,1.3352201311698468,0.33522013116984684
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_1_150_1_200_2",0.10668184921571755,0.10781244188683105,0.11344144075406741,0.9503796951993972,0.9503796951993972,-0.13339261554507584,6.398802754421282,1.3554027464378118,0.3554027464378118
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_2_150_2_200_1",0.1051257348760457,0.10658634960961766,0.11503464422934427,0.9265586930239619,0.9265586930239619,-0.14483418028762934,6.628856637900231,1.3496932536907529,0.3496932536907529
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_2_150_1_200_2",0.11066611493361522,0.11161128149437569,0.11523806330103233,0.9685279177489948,0.9685279177489948,-0.14201735974523835,6.580274028040635,1.3700946384760022,0.3700946384760022
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_1_150_2_200_2",0.10205298558566644,0.10366679974004475,0.1138550893741036,0.9105152901809924,0.9105152901809924,-0.1442213441887094,6.890706608662973,1.3384662550031792,0.3384662550031792
2020-07-14_2023-07-14,"set_[100, 150, 200]__x100_2_150_2_200_2",0.10602058651170321,0.10746563934758939,0.11564582692026318,0.9292651728945313,0.9292651728945313,-0.15273831753872602,7.083038438778436,1.352974563892881,0.35297456389288095
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_1_200_1_250_1",0.06896878371904624,0.07177296913504477,0.10076695572307062,0.7122669194482011,0.7122669194482011,-0.170675734755671,8.478648883145338,1.2215044938797333,0.22150449387973326
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_2_200_1_250_1",0.07294232551356017,0.0755718087425894,0.10163594761261956,0.7435539345845198,0.7435539345845198,-0.17892942584465152,8.686230131205717,1.2351768207809226,0.2351768207809226
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_1_200_2_250_1",0.06982685904481256,0.07265225887301649,0.1015231521267035,0.7156225683610041,0.7156225683610041,-0.17841253314258032,8.918917721954452,1.2244484089847345,0.2244484089847345
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_1_200_1_250_2",0.06784683854944973,0.0707773808012988,0.10130936955413983,0.6986262091333547,0.6986262091333547,-0.1732842677856718,8.514885610154986,1.2176624082780994,0.21766240827809935
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_2_200_2_250_1",0.07380359045367513,0.07645109848056111,0.10238559641807386,0.7466977890951212,0.7466977890951212,-0.1865892252257681,9.121856326871129,1.2381536871930126,0.23815368719301255
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_2_200_1_250_2",0.07181620987978365,0.07457622040884344,0.10217389538010768,0.7298950493313848,0.7298950493313848,-0.1815119979487185,8.725164598403918,1.231291730629907,0.23129173062990693
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_1_200_2_250_2",0.06870401327504805,0.07165667053927052,0.10206158125567745,0.70209249805528,0.70209249805528,-0.18099673106629702,8.95287123104946,1.2205970636760002,0.22059706367600018
2020-07-14_2023-07-14,"set_[100, 200, 250]__x100_2_200_2_250_2",0.07267657087204316,0.07545551014681516,0.10291965973913932,0.7331496269815221,0.7331496269815221,-0.18914770441404136,9.158411925169037,1.2342592336907874,0.23425923369078738
2020-07-14_2023-07-14,sma100_3in_1out,0.10731920783355253,0.11084622962432944,0.13332997465078134,0.8313676644329869,0.8313676644329869,-0.11410291277421175,5.625245605489516,1.3577459001825642,0.35774590018256425
2020-07-14_2023-07-14,sma100_3in_2out,0.11928804732568299,0.12224274844696337,0.13809168366703742,0.8852288943171369,0.8852288943171369,-0.12350096880093328,5.488128240313039,1.4022504824405493,0.4022504824405493
2020-07-14_2023-07-14,sma100_3in_3out,0.12607982405039797,0.12881627770143392,0.14181175119786266,0.908361095701464,0.908361095701464,-0.1585105321824508,7.191547218093818,1.4279320185178834,0.42793201851788343
