variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
"set_[100, 150, 200]__x100_1_150_1_200_2",0.07304586245223187,0.07658420632308827,0.11824940329676512,0.6367223767539214,0.6367223767539214,-0.14832477044160175,6.465902185554912,1.243513715803291,0.24351371580329106,174.0,110.0,0.3678646934460888,0.23255813953488372,174.0,0.348,-0.1424921409621457,110.0,0.22,-0.06549116673190948,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.07131929132288198,0.07448864399406216,0.11396253760562244,0.6366551160512688,0.6366551160512688,-0.14186696489000358,5.991313345937434,1.237485100778081,0.2374851007780809,173.0,109.0,0.3657505285412262,0.23044397463002114,173.0,0.346,-0.1425594016647983,109.0,0.218,-0.06721773786125938,strategy
sma200_3in_1out,0.07598262209533495,0.07936404709861175,0.12268801581725153,0.6337097704250837,0.6337097704250837,-0.1553124827516627,6.357357140830279,1.2579507273083166,0.25795072730831664,225.0,111.0,0.47568710359408034,0.2346723044397463,225.0,0.45,-0.1455047472909834,111.0,0.222,-0.06255440708880641,strategy
"set_[100, 200, 250]__x100_1_200_1_250_2",0.07034634547350488,0.07357167410668494,0.11356728032869233,0.631119378767043,0.631119378767043,-0.14171309788251873,6.017343161657335,1.2338407002381302,0.23384070023813033,176.0,106.0,0.37209302325581395,0.22410147991543342,176.0,0.352,-0.14809513894902404,106.0,0.212,-0.06819068371063648,strategy
sma250_3in_1out,0.07378099385378546,0.07686785719790637,0.11831089092427219,0.6306625805174814,0.6306625805174814,-0.1453950089758297,5.836960879827185,1.2498199912190409,0.249819991219041,197.0,106.0,0.4164904862579281,0.22410147991543342,197.0,0.394,-0.14855193719858567,106.0,0.212,-0.0647560353303559,strategy
"set_[100, 200]__x100_1_200_1",0.07056182528418936,0.07405564607737844,0.11601284765716159,0.622765585979919,0.622765585979919,-0.1398445271692443,6.262056875940152,1.2343967793846429,0.2343967793846429,177.0,111.0,0.37420718816067655,0.2346723044397463,177.0,0.354,-0.15644893173614807,111.0,0.222,-0.06797520389995199,strategy
"set_[100, 200, 250]__x100_1_200_2_250_2",0.06962005614000971,0.07306726831652602,0.1149415583292363,0.6209861974802383,0.6209861974802383,-0.14633531601190053,6.124362362644881,1.2313034673606444,0.23130346736064442,169.0,108.0,0.3572938689217759,0.22832980972515857,169.0,0.338,-0.15822832023582872,108.0,0.216,-0.06891697304413165,strategy
"set_[100, 200]__x100_1_200_2",0.06958388957043682,0.07329903739214005,0.11731668641893768,0.6110830482640153,0.6110830482640153,-0.14718972871916025,6.408963398515832,1.2310262561863217,0.2310262561863217,170.0,111.0,0.3594080338266385,0.2346723044397463,170.0,0.34,-0.16813146945205182,111.0,0.222,-0.06895313961370454,strategy
sma200_3in_2out,0.07373527945407675,0.077850829728135,0.1264367782765907,0.608811987871086,0.608811987871086,-0.16782899130771545,6.673062713656822,1.2495547918849796,0.24955479188497978,201.0,117.0,0.4249471458773784,0.24735729386892177,201.0,0.402,-0.17040252984498103,117.0,0.234,-0.06480174973006461,strategy
sma200_3in_3out,0.07412201388272224,0.07805239466180301,0.12824442994054389,0.5979189200611131,0.5979189200611131,-0.17573016237265782,6.994382128752796,1.2541788199152948,0.25417881991529484,205.0,108.0,0.4334038054968288,0.22832980972515857,205.0,0.41,-0.1812955976549539,108.0,0.216,-0.06441501530141912,strategy
sma100_3in_2out,0.07403922216109761,0.07896152197494484,0.1298529234233174,0.5967567413764224,0.5967567413764224,-0.15693260526281533,7.145220784037343,1.246886534712996,0.24688653471299601,157.0,99.0,0.33192389006342493,0.20930232558139536,157.0,0.314,-0.18245777633964463,99.0,0.198,-0.06449780702304375,strategy
sma250_3in_3out,0.07051508914863217,0.07433418542341531,0.12330003825256362,0.5890287674226657,0.5890287674226657,-0.16637232497941373,6.464319778934957,1.2397482270944347,0.23974822709443475,179.0,110.0,0.3784355179704017,0.23255813953488372,179.0,0.358,-0.19018575029340132,110.0,0.22,-0.0680219400355092,strategy
sma250_3in_2out,0.06858658415005169,0.07260373016529797,0.12147632615267759,0.5863977023837156,0.5863977023837156,-0.15992301438351958,6.254231977856265,1.2305106675829174,0.2305106675829175,180.0,107.0,0.38054968287526425,0.226215644820296,180.0,0.36,-0.19281681533235148,107.0,0.214,-0.06995044503408968,strategy
sma100_3in_3out,0.07498350808179521,0.08001872037646289,0.13504873752788482,0.5766283350556318,0.5766283350556318,-0.18433823399885313,8.32331921115672,1.254632744534794,0.25463274453479395,173.0,101.0,0.3657505285412262,0.2135306553911205,173.0,0.346,-0.20258618266043524,101.0,0.202,-0.06355352110234615,strategy
sma100_3in_1out,0.06373529598602101,0.06874724505614511,0.12494799080059818,0.5364186444946963,0.5364186444946963,-0.1523435009562009,7.238237838740085,1.211065503797447,0.2110655037974471,154.0,107.0,0.32558139534883723,0.226215644820296,154.0,0.308,-0.24279587322137072,107.0,0.214,-0.07480173319812035,strategy
baseline_buyhold,0.13853702918414135,0.150637558662722,0.21342660092022084,0.779214517716067,0.779214517716067,-0.27032085465174766,10.143954152324644,1.5042588602908262,0.5042588602908264,,,,,,,,,,,baseline
