variant,CAGR,AnnReturn,AnnVol,Sharpe,Sharpe_noRF,MaxDD,UlcerIndex,TotalMultiple,TotalReturn,sharpe_wins,cagr_wins,sharpe_win_share,cagr_win_share,beats_baseline_Sharpe_count,beats_baseline_Sharpe_share,mean_excess_Sharpe_over_baseline,beats_baseline_CAGR_count,beats_baseline_CAGR_share,mean_excess_CAGR_over_baseline,group
"set_[100, 150, 200]__x100_1_150_2_200_1",0.10109140081295412,0.10403088802606934,0.12856238045755933,0.5595669086576829,0.7964416819550809,-0.1613458735222387,6.484940145752176,1.640217665883883,0.640217665883883,224.0,118.0,0.47863247863247865,0.25213675213675213,224.0,0.448,-0.08709319273684682,118.0,0.236,-0.04751216803880493,strategy
"set_[100, 200, 250]__x100_1_200_1_250_1",0.09918690355169761,0.10196905739289985,0.12538225737409034,0.5576403176732907,0.8004611419739088,-0.1517563008193907,6.576028963158196,1.6234594988191857,0.6234594988191857,217.0,113.0,0.4636752136752137,0.24145299145299146,217.0,0.434,-0.089019783721239,113.0,0.226,-0.049416665300061426,strategy
"set_[100, 200]__x100_2_200_1",0.10104805734096699,0.10401871441567907,0.12913525933915723,0.5563202535367815,0.7916619454710254,-0.158919615601548,6.751633377509633,1.6408096959334855,0.6408096959334855,222.0,120.0,0.47435897435897434,0.2564102564102564,222.0,0.444,-0.0903398478577482,120.0,0.24,-0.04755551151079204,strategy
sma150_3in_1out,0.10454769878711782,0.10785065770593702,0.1363071672469911,0.5552892886386737,0.7790284902815096,-0.18497608663735204,7.487820307639142,1.6778287652077755,0.6778287652077752,208.0,128.0,0.4444444444444444,0.27350427350427353,208.0,0.416,-0.09137081275585617,128.0,0.256,-0.04405587006464121,strategy
"set_[100, 150, 200]__x100_2_150_1_200_2",0.1008430874565391,0.10401200619814191,0.13066142860243457,0.5492587041769518,0.7822428370484529,-0.1715084819089481,6.8978691750581875,1.6405766213131265,0.6405766213131265,215.0,114.0,0.4594017094017094,0.24358974358974358,215.0,0.43,-0.09740139721757789,114.0,0.228,-0.04776048139521994,strategy
"set_[100, 150, 200]__x100_1_150_2_200_2",0.0994352744670023,0.10274686537844618,0.12988672617660585,0.5439382788175763,0.7786620607933471,-0.17218610308951085,6.669390844702548,1.626951651585667,0.6269516515856669,219.0,115.0,0.46794871794871795,0.24572649572649571,219.0,0.438,-0.10272182257695352,115.0,0.23,-0.04916829438475674,strategy
"set_[100, 200, 250]__x100_2_200_2_250_2",0.09929856067458913,0.10280120534777158,0.1304343227213905,0.5433218373518202,0.7767758580320623,-0.17794384652845546,6.957082121769649,1.6222643508548886,0.6222643508548885,209.0,108.0,0.4465811965811966,0.23076923076923078,209.0,0.418,-0.10333826404270963,108.0,0.216,-0.04930500817716992,strategy
"set_[100, 200, 250]__x100_1_200_2_250_1",0.09758398276978222,0.1006850347452767,0.12647939369311942,0.542959519994153,0.7837030621299749,-0.16231098190369445,6.689850762939667,1.6106758027506822,0.6106758027506821,214.0,112.0,0.45726495726495725,0.23931623931623933,214.0,0.428,-0.10370058140037668,112.0,0.224,-0.05101958608197683,strategy
"set_[100, 150, 200]__x100_1_150_1_200_1",0.0979730054755648,0.1009667570224643,0.12735460700801682,0.5395832288631062,0.7787516795301535,-0.158918698065433,6.746778708644216,1.619421402304795,0.6194214023047951,207.0,114.0,0.4423076923076923,0.24358974358974358,207.0,0.414,-0.10707687253142355,114.0,0.228,-0.05063056337619423,strategy
"set_[100, 200, 250]__x100_1_200_1_250_2",0.09659027949133113,0.09975595617209397,0.12602054375515942,0.5381986546634033,0.7798550081105974,-0.16172434891852216,6.7230693130637,1.6023356761584373,0.6023356761584372,208.0,113.0,0.4444444444444444,0.24145299145299146,208.0,0.416,-0.10846144673112637,113.0,0.226,-0.052013289360427914,strategy
