Date,SMA100,SMA150,SMA200,BuyAndHold
2005-06-30,0.6369527974406564,0.8718896667383116,0.942488944119035,0.8807725785760822
2005-07-01,0.638823082433056,0.8744497970419717,0.9452563751355423,0.8833587917806507
2005-07-05,0.6439539396119447,0.8814731453556274,0.952848423061836,0.8904536947717572
2005-07-06,0.6385560007893041,0.8740842036631554,0.9448611786666284,0.8829894736945963
2005-07-07,0.6410680665614583,0.877522832393116,0.9485782425160509,0.886463135568103
2005-07-08,0.6483899802082679,0.8875453974482577,0.9594123619196245,0.896587811664549
2005-07-11,0.6517033503688558,0.8920808877023292,0.9643151031536309,0.9011695100130676
2005-07-12,0.6534138739238643,0.8944223293575301,0.9668461377070993,0.9035348065441661
2005-07-13,0.6543223796043025,0.8956659328366732,0.9681904391418725,0.9047910799980637
2005-07-14,0.6568877190079798,0.8991774849120078,0.9719863311382556,0.9083384081683434
2005-07-15,0.6565135549865795,0.8986653123534837,0.9714326865748375,0.9078210175371014
2005-07-18,0.6538945257511328,0.8950802672191397,0.9675573505865959,0.9041994475521052
2005-07-19,0.6574755126700749,0.8999820833409875,0.9728560800900992,0.9091512039383195
2005-07-20,0.659720080598231,0.9030545489784964,0.9761773316257099,0.9122549722078284
2005-07-21,0.6558721904070711,0.8977873836408191,0.9704836695868205,0.906934144386107
2005-07-22,0.6602543628000908,0.9037858985114531,0.9769679005192224,0.9129937728136348
2005-07-25,0.6583840183505132,0.9012256868201307,0.9742003815248725,0.9104074773922172
2005-07-26,0.6591856200248369,0.9023229552825526,0.9753864987986692,0.9115159249514743
2005-07-27,0.6615909601624109,0.9056154931587789,0.978945642420643,0.9148420075808876
2005-07-28,0.6657592650860238,0.9113212566083084,0.9851134170532492,0.9206059020022853
2005-07-29,0.661323640689947,0.9052495742293138,0.9785500940403589,0.9144723606274371
2005-08-01,0.6608427510339664,0.9045913108170553,0.977838529249492,0.9138073907521017
2005-08-02,0.6647973074025285,0.9100044856208047,0.9836900235379876,0.9192757156010674
2005-08-03,0.666561045131882,0.9124187692337173,0.986299798260574,0.92171459621209
2005-08-04,0.6612166177694767,0.9051030764372683,0.9783917339236974,0.9143243702990986
2005-08-05,0.6567272440844525,0.8989578196116018,0.9717488789411058,0.9081165048926847
2005-08-08,0.655497788556959,0.8972748855316461,0.9699296731120323,0.9064164248874689
2005-08-09,0.6594527611257673,0.9026886300490313,0.975781783245426,0.911885325254378
2005-08-10,0.6591322869361363,0.9022499505495168,0.9753075826738665,0.9114421764378526
